Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
46,0,1612605,15641168,-20262668,-1733,0,3010628,0
47,0,879077,12633106,-14567527,-3324,0,1058667,0
48,1028069,730558,2787190,-7171088,-62621,0,2687893,0
49,143110,1035952,535903,-3866385,-5879,0,2157299,0
50,19999844,0,0,-2691189,-2055213,0,-15253442,0
51,9471551,0,0,-718432,-1799213,0,-6953905,0
52,54559077,0,0,-520209,-31558581,0,-22480287,0
53,304852,0,0,-1625300,-172730,0,1493178,0
54,29760083,0,0,-9597376,-18381546,0,-1781161,0
55,13849492,2073,8876,-15292247,-1434270,0,2866075,0
56,9268192,3315197,4162306,-23559898,-1084170,0,7898373,0
57,6965293,6633133,8233009,-25963596,-417184,0,4549345,0
58,8377836,7523267,8630362,-26068425,-632638,0,2169597,0
59,0,6743640,9805554,-21148286,-345426,0,4944518,0
60,310946,3601942,1712180,-13617266,-229686,0,8221884,0
61,114488,1493504,472282,-7495110,-74726,0,5489563,0
62,3265349,0,0,-2322909,-197907,0,-744533,0
63,47733147,0,0,-752811,-15048666,0,-31931670,0
64,43721917,0,0,-763898,-36757411,0,-6200608,0
65,2920790,0,0,-1274697,-2205457,0,559364,0
66,6807206,0,0,-10895545,-751889,0,4840228,0
67,9849335,117040,98828,-16475245,-877370,0,7287412,0
68,7416498,4669947,5677688,-23032801,-456770,0,5725438,0
69,1032528,8505443,10448780,-27109824,-50377,0,7173450,0
70,822959,8455015,12021680,-26369528,-33721,0,5103595,0
71,417674,3253792,12723341,-19983499,-32890,0,3621583,0
72,2171415,2801510,1682878,-11763693,-174405,0,5282296,0
73,7737014,1377364,435556,-8869582,-583071,0,-97280,0
74,23920798,0,0,-2705904,-3460536,0,-17754358,0
75,51307607,0,0,-774882,-29485856,0,-21046870,0
76,28758681,0,0,-966238,-26968619,0,-823825,0
77,371124,0,0,-1014029,-276430,0,919336,0
78,5305488,0,711,-11875829,-1534536,0,8104166,0
79,4437458,1735025,2039325,-15792350,-284770,0,7865312,0
80,1399788,7702618,9533390,-25941580,-73768,0,7379551,0
81,7069693,7225042,8894765,-23482603,-478439,0,771541,0
82,2125851,4506081,6404375,-15360702,-135902,0,2460296,0
83,6603800,598783,682017,-2249721,-581326,0,-5053552,0
84,3581591,459121,145185,-2289611,-686254,0,-1210033,0
85,8211587,82642,26133,-1197755,-1814305,0,-5308302,0
86,13108212,0,0,-678407,-4811137,0,-7618668,0
87,6196957,0,0,-725398,-2780052,0,-2691507,0
88,31266384,0,0,-799290,-25420446,0,-5046648,0
89,212071,0,0,-1016939,-149037,0,953905,0
90,16716671,0,0,-10861622,-6297298,0,442249,0
91,3540706,182591,132745,-16311939,-254126,0,12710023,0
92,18341374,2976782,3703653,-18885986,-1312033,0,-4823791,0
93,9645572,6971149,8556088,-27599116,-916936,0,3343244,0
94,2344699,9837715,11187163,-30023002,-611834,0,7265260,0
95,306842,7453249,10558487,-22445327,-502365,0,4629115,0
96,3763795,3813863,1654141,-15798922,-663609,0,7230732,0
97,7519426,1134920,358889,-9809304,-801729,0,1597798,0
98,43554971,0,0,-2725939,-13738821,0,-27090211,0
99,6587372,0,0,-725295,-3717628,0,-2144449,0
100,24986579,0,0,-975908,-19903121,0,-4107550,0
101,2465321,0,0,-1658177,-1822922,0,1015777,0
102,4949309,0,218,-9569492,-1105136,0,5725100,0
103,856278,1704342,1919513,-15789397,-32091,0,11341356,0
104,284198,6915506,8540464,-22428064,-12321,0,6700218,0
105,0,8417536,10348908,-22756722,-7785,0,3998063,0
106,0,9353308,11459017,-22959106,-1346,0,2148127,0
107,1123400,5865480,9338418,-18887164,-43489,0,2603357,0
108,0,4084231,1923746,-12019606,-2818,0,6014447,0
109,6013542,1652837,522667,-8097506,-493012,0,401472,0
110,17795032,0,0,-3349503,-2448519,0,-11997010,0
111,5312665,0,0,-718036,-1235371,0,-3359258,0
112,35180875,0,0,-765607,-15751499,0,-18663769,0
113,3489610,0,0,-1317978,-1909974,0,-261658,0
114,9232849,0,3711,-7206317,-4553001,0,2522759,0
115,14482354,21659,81213,-17750334,-1962486,0,5127594,0
116,2587126,5673744,7128305,-22836196,-117762,0,7564782,0
117,2008985,3572166,4369816,-11880615,-159746,0,2089394,0
118,3989482,6525543,8665522,-23741428,-244953,0,4805833,0
119,350077,2201293,11822392,-19318464,-17658,0,4962361,0
120,883885,2490670,1996192,-12186221,-48414,0,6863888,0
121,11398943,1142789,361377,-9841743,-1010912,0,-2050455,0
122,3806065,0,0,-2654114,-306540,0,-845410,0
123,5284851,0,0,-712322,-700109,0,-3872420,0
124,6741824,0,0,-960462,-1012721,0,-4768641,0
125,3750330,0,0,-1125869,-683484,0,-1940977,0
126,11768463,84840,432412,-11969452,-2421607,0,2105345,0
127,4996716,2191256,3720040,-14893210,-324619,0,4309817,0
128,2210440,7888217,9720469,-22826899,-120550,0,3128323,0
129,493376,4194854,12041147,-20292967,-25374,0,3588964,0
130,2408668,1120078,14116466,-19231247,-165520,0,1751555,0
131,0,845388,13670782,-15599056,-22411,0,1105298,0
132,2585536,692418,2768736,-8174313,-305613,0,2433236,0
133,1313505,664472,717680,-4688593,-106112,0,2099049,0
134,30908691,0,0,-1905680,-4519863,0,-24483147,0
135,24642115,0,0,-773367,-10798822,0,-13069927,0
136,18780782,0,0,-992284,-12997077,0,-4791422,0
137,12265877,0,0,-1417372,-8655533,0,-2192972,0
138,2518332,3270,26931,-14275495,-174073,0,11901035,0
139,8206100,2216714,3146588,-15628458,-711956,0,2771012,0
140,1522817,5975762,7383929,-20910545,-88082,0,6116121,0
141,585936,7594485,9220119,-22520977,-23876,0,5144314,0
142,901875,5251958,11311160,-22266222,-37333,0,4838562,0
143,0,1796448,12581955,-16956316,-2555,0,2580467,0
144,687834,1279228,2814014,-11198107,-32891,0,6449922,0
145,0,1121403,522926,-5238470,-2022,0,3596164,0
146,21522996,0,0,-2409661,-2477732,0,-16635603,0
147,72561527,0,0,-765887,-43288290,0,-28507350,0
148,17614457,0,0,-1003649,-15688751,0,-922057,0
149,25944796,0,0,-3343496,-22510902,0,-90398,0
150,18665194,0,0,-14352732,-6601637,0,2289174,0
151,17230283,49,376,-12977756,-3126798,0,-1126154,0
152,1577937,3858630,4788329,-24552521,-59137,0,14386761,0
153,0,9418032,11480650,-29290771,-14,0,8392103,0
154,7023777,8530734,10962454,-28455049,-477876,0,2415961,0
155,14685089,5780183,8465614,-23943780,-2530937,0,-2456169,0
156,419339,3543248,1816606,-13912997,-259357,0,8393160,0
157,0,1392325,538673,-7867974,-77949,0,6014925,0
158,11148719,0,0,-3291211,-861655,0,-6995853,0
159,20201948,0,0,-761886,-5324664,0,-14115398,0
160,16317429,0,0,-1260928,-6623375,0,-8433126,0
161,51095885,0,0,-2017532,-40641658,0,-8436695,0
162,6989847,0,286,-10857637,-2114223,0,5981727,0
163,3278967,1858534,2161588,-18351266,-178885,0,11231061,0
164,5193901,5651885,6939047,-22205681,-298398,0,4719246,0
165,866227,8533551,10318713,-25588590,-32685,0,5902783,0
166,794738,6771138,13194990,-25828568,-29949,0,5097652,0
167,1046969,1735297,12584715,-18013178,-41354,0,2687550,0
168,0,1670169,2560137,-10257065,-1780,0,6028539,0
169,15772076,1292540,408360,-9229090,-1626578,0,-6617308,0
170,5996809,0,0,-3312261,-462558,0,-2221991,0
171,27706885,0,0,-1195084,-6789302,0,-19722500,0
172,9753292,0,0,-972391,-4718299,0,-4062603,0
173,71742025,0,0,-1465220,-60935414,0,-9341391,0
174,4920519,0,487,-13079816,-538363,0,8697173,0
175,5797288,1419937,1574691,-14834620,-462023,0,6504728,0
176,14136028,4464871,5477709,-21088346,-1185605,0,-1804657,0
177,1678262,6345987,7674985,-21442139,-89802,0,5832706,0
178,1780889,7687470,10607414,-25976848,-133295,0,6034369,0
179,0,2846691,12881833,-21193124,-113127,0,5577726,0
180,0,1778553,2179152,-10597064,-101083,0,6740442,0
181,1364229,1073656,442503,-6355082,-110085,0,3584777,0
182,25522480,0,0,-2670550,-3495695,0,-19356235,0
183,64441128,0,0,-748122,-42153283,0,-21539723,0
184,33588155,0,0,-790321,-32515161,0,-282673,0
185,10428971,0,0,-1298470,-9425917,0,295417,0
186,11863470,0,0,-7276437,-4291164,0,-295869,0
187,6441019,2272,10757,-14274503,-570973,0,8391429,0
188,3469312,3785105,4475257,-23045036,-163259,0,11478621,0
189,1106884,8123822,9747657,-26049307,-43111,0,7114055,0
190,0,8065635,11749482,-25113452,-1104,0,5299441,0
191,2919419,4448270,9321020,-18586239,-187409,0,2084939,0
192,0,3145675,1746712,-10888416,-8525,0,6004554,0
193,489010,1117366,415629,-5772948,-31546,0,3782490,0
194,19743731,0,0,-2627422,-2038141,0,-15078169,0
195,27559644,0,0,-732282,-8556381,0,-18270980,0
196,8608706,0,0,-695046,-4891132,0,-3022527,0
197,19840463,0,0,-1134120,-13512042,0,-5194300,0
198,1317238,166,3567,-11900991,-83417,0,10663436,0
199,841260,2444485,3174939,-15509926,-31528,0,9080770,0
200,2972570,6699423,8149484,-23647385,-157907,0,5983814,0
201,270306,6974225,9785008,-21875668,-17074,0,4863203,0
202,1390857,3318607,11972373,-19931711,-83436,0,3333311,0
203,254192,1557870,11466273,-15132149,-11054,0,1864869,0
204,277148,1181617,2185048,-8324779,-12528,0,4693494,0
205,16379621,818473,258180,-9179910,-1554249,0,-6722115,0
206,4312158,0,0,-3289704,-332903,0,-689550,0
207,15218881,0,0,-734027,-2639191,0,-11845663,0
208,28590677,0,0,-763120,-12044070,0,-15783487,0
209,31484755,0,0,-1458208,-23003234,0,-7023313,0
210,2675321,0,448,-9596566,-205668,0,7126464,0
211,1972196,1773021,2062032,-14784778,-139943,0,9117473,0
212,5722405,5665458,6922399,-22376330,-364214,0,4430283,0
213,775659,7822462,9316462,-23729791,-39513,0,5854721,0
214,0,6679273,10738308,-22087025,-1187,0,4670631,0
215,0,2082766,11136622,-16573696,-2629,0,3356937,0
216,0,1485818,2420196,-9745153,-1687,0,5840826,0
217,2609839,1214265,382676,-5973817,-185638,0,1952676,0
218,10487240,0,0,-3332686,-858854,0,-6295699,0
219,7545058,0,0,-734114,-990093,0,-5820852,0
220,5740828,0,0,-945724,-967677,0,-3827427,0
221,21909486,0,0,-1132233,-6577480,0,-14199773,0
222,8183859,47593,234831,-9588209,-2050161,0,3172087,0
223,1156192,2781370,4418116,-15886607,-80145,0,7611073,0
224,13803202,5893370,7189505,-24339056,-1174034,0,-1372985,0
225,10785656,6083367,7268777,-25294528,-1226020,0,2382748,0
226,0,3588387,12787487,-22926694,-331267,0,6882086,0
227,1037759,1573442,11217452,-16518876,-201208,0,2891430,0
228,202791,1268276,2689611,-10898612,-114415,0,6852349,0
229,8602192,1047620,356227,-9464499,-1052478,0,510938,0
230,8556114,0,0,-3088471,-637211,0,-4830432,0
231,7281414,0,0,-735970,-823240,0,-5722204,0
232,25942097,0,0,-770035,-7629714,0,-17542348,0
233,17659970,0,0,-1352993,-9312422,0,-6994555,0
234,9075931,7315,41671,-10861499,-1531147,0,3267729,0
235,15729640,1017688,1456468,-14274493,-2105949,0,-1823355,0
236,4222122,4570968,5596737,-19788981,-199375,0,5598529,0
237,2422703,6932185,8282067,-24108556,-491707,0,6963309,0
238,1426371,9217935,10154190,-25946595,-655366,0,5803466,0
239,0,3966312,10197176,-18628785,-307214,0,4772511,0
240,4380400,2716154,1724267,-14602823,-511933,0,6293936,0
241,30436565,1342243,423008,-8279932,-6166186,0,-17755699,0
242,8512003,0,0,-2651855,-1970880,0,-3889268,0
243,29362397,0,0,-770511,-16692765,0,-11899121,0
244,5626776,0,0,-936590,-3958985,0,-731201,0
245,11230782,0,0,-1076545,-8403848,0,-1750389,0
246,26458534,0,0,-8467095,-17219913,0,-771527,0
247,3121613,30878,42151,-12918892,-156252,0,9880502,0
248,10159962,2712914,3138874,-18443250,-717987,0,3149488,0
249,7058115,5917879,7077805,-23814807,-440033,0,4201041,0
250,2026901,6668356,7383051,-21149849,-136755,0,5208297,0
251,953280,5750895,7657017,-18155213,-107605,0,3901626,0
252,275050,3580812,2149034,-15411923,-75676,0,9482703,0
253,6515048,727036,229485,-8338405,-734499,0,1601335,0
254,5373219,0,0,-2386612,-409340,0,-2577267,0
255,4368965,0,0,-779542,-361961,0,-3227461,0
256,22015796,0,0,-879804,-5617764,0,-15518227,0
257,7643243,0,0,-1513126,-2765184,0,-3364933,0
258,26207182,0,0,-9187188,-8870177,0,-8149818,0
259,9420633,2219,68294,-15077852,-2011714,0,7598420,0
260,1566152,4817487,5993399,-23133277,-74565,0,10830804,0
261,3236704,6371326,7685435,-21861316,-198017,0,4765868,0
262,473234,6060395,9079940,-19813315,-19105,0,4218851,0
263,0,1917688,10466701,-15779176,-2551,0,3397337,0
264,0,1334628,2370568,-9984870,-3571,0,6283245,0
265,4104420,1385458,509341,-6229466,-312367,0,542615,0
266,21749833,0,0,-2880972,-2733118,0,-16135743,0
267,42165816,0,0,-1202618,-19016548,0,-21946651,0
268,10321008,0,0,-1043898,-7239200,0,-2037910,0
269,2543407,0,0,-1350280,-1547602,0,354476,0
270,7929942,0,5784,-11657079,-1012066,0,4733419,0
271,4537551,939416,1196483,-16366432,-493579,0,10186561,0
272,10391819,5783743,6995487,-22635820,-871221,0,335993,0
273,1142727,6483993,9459277,-24345119,-86232,0,7345354,0
274,8806442,2788019,10742945,-23274071,-923601,0,1860265,0
275,2466918,1329377,8861575,-15569270,-278522,0,3189923,0
276,9038497,1572478,1578824,-11290027,-1317529,0,417757,0
277,830657,1433051,453738,-9770266,-62045,0,7114865,0
278,2605596,0,0,-2244425,-206112,0,-155059,0
279,3357496,0,0,-867659,-261924,0,-2227913,0
280,9409530,0,0,-1097997,-1024302,0,-7287231,0
281,20517177,0,0,-1240626,-5751868,0,-13524683,0
282,20019887,2145,22888,-11569506,-5387487,0,-3087928,0
283,1301075,2354999,3076358,-16002353,-71021,0,9340943,0
284,3609679,5812861,7609392,-22225177,-254246,0,5447491,0
285,1754142,3284943,11466327,-22276733,-88207,0,5859528,0
286,1155908,1126823,12253789,-17148510,-43414,0,2655404,0
287,1551351,813865,10467300,-14272954,-181233,0,1621671,0
288,11477967,1049200,2316853,-11072932,-1470753,0,-2300335,0
289,16264420,1421769,561860,-10116349,-2033841,0,-6097859,0
290,11988701,0,0,-3004862,-2587366,0,-6396473,0
291,25719979,0,0,-686635,-11142863,0,-13890482,0
292,6489672,0,0,-1217203,-3634932,0,-1637537,0
293,43825341,0,0,-1650584,-36628445,0,-5546312,0
294,4859104,0,560,-12124361,-523747,0,7788443,0
295,2453973,1955275,2129923,-16037558,-225040,0,9723426,0
296,9461064,5460733,6560694,-22418697,-667436,0,1603642,0
297,2412604,5682458,10111325,-25243728,-162481,0,7199822,0
298,3261284,1862909,10300679,-18979159,-178178,0,3732465,0
299,1597553,1104378,9426809,-14195889,-80564,0,2147713,0
300,314326,1098280,2136207,-9027821,-30537,0,5509545,0
301,2661520,1031936,638308,-6531315,-182214,0,2381764,0
302,4558693,0,0,-2491937,-352375,0,-1714382,0
303,41828780,0,0,-519758,-10985520,0,-30323503,0
304,42330988,0,0,-628094,-32549104,0,-9153790,0
305,9149336,0,0,-1107450,-7824909,0,-216976,0
306,29768289,0,0,-10716576,-23132621,0,4080908,0
307,7533512,1416876,1518919,-19143847,-629222,0,9303760,0
308,6124661,5930392,7172266,-23078339,-447727,0,4298746,0
309,2190142,7713223,9282751,-25183842,-148982,0,6146708,0
310,0,5907913,10502498,-22166131,-35472,0,5791192,0
311,0,2045573,10759729,-16532771,-25184,0,3752653,0
312,0,1646969,2054899,-9526133,-40340,0,5864606,0
313,40429130,1055833,334062,-6684341,-8177274,0,-26957410,0
314,11164614,0,0,-3234062,-3921156,0,-4009396,0
315,20064140,0,0,-392472,-13259785,0,-6411882,0
316,37395714,0,0,-452571,-35044123,0,-1899021,0
317,37867896,0,0,-1127501,-36616321,0,-124074,0
318,11660911,0,0,-10142851,-2538849,0,1020789,0
319,11349354,1565,7130,-16173374,-1741753,0,6557078,0
320,3030839,4464828,5328662,-24985519,-217888,0,12379079,0
321,2612140,7573916,9102816,-25164653,-171708,0,6047488,0
322,0,8386057,10336175,-23453509,-1932,0,4733208,0
323,3609679,4306238,7850552,-17746478,-251472,0,2231481,0
324,801024,2911284,1260359,-10064431,-44516,0,5136281,0
325,1844315,1588228,502510,-7117687,-150679,0,3333313,0
326,14003986,0,0,-2552390,-1330325,0,-10121271,0
327,3762448,0,0,-464544,-645055,0,-2652849,0
328,10275035,0,0,-678426,-2282095,0,-7314515,0
329,2674408,0,0,-1313274,-597076,0,-764058,0
330,11845404,156581,774402,-11457509,-1269706,0,-49173,0
331,11746338,2388950,3446901,-16065861,-898455,0,-617873,0
332,13858377,5182257,6243760,-23654960,-1967866,0,338432,0
333,301869,6612621,10393056,-24642176,-363375,0,7698005,0
334,1460095,2192033,11908092,-19967892,-310185,0,4717857,0
335,0,1292144,10344297,-14014427,-134381,0,2512367,0
336,0,1409874,2218775,-9230330,-85357,0,5687038,0
337,2908612,747794,307213,-5838584,-234888,0,2109853,0
338,16401213,0,0,-1252187,-1796427,0,-13352599,0
339,17127778,0,0,-482909,-4683358,0,-11961512,0
340,11660808,0,0,-743953,-5026260,0,-5890596,0
341,31111816,0,0,-978944,-21216308,0,-8916564,0
342,6448462,0,5781,-11184629,-710284,0,5440670,0
343,7882492,261367,405185,-16346942,-807386,0,8605284,0
344,7886695,5411529,6509246,-22800882,-513659,0,3507071,0
345,0,8525654,10265736,-26402004,-2772,0,7613386,0
346,0,6823914,9919345,-21955076,-5421,0,5217238,0
347,7264308,2597195,8643990,-18132976,-660551,0,288034,0
348,6148836,2404414,1266522,-11855707,-594616,0,2630551,0
349,2729183,1518365,480405,-8287731,-267233,0,3827011,0
350,2904158,0,0,-1617641,-251134,0,-1035383,0
351,15244065,0,0,-521670,-1996628,0,-12725767,0
352,15933425,0,0,-650847,-4836557,0,-10446020,0
353,283413,0,0,-1505948,-88195,0,1310730,0
354,2168073,116984,603946,-12112226,-123748,0,9346972,0
355,1177071,3543327,5484617,-18463418,-51582,0,8309984,0
356,8195330,5368618,6460896,-18199873,-565836,0,-1259134,0
357,4752126,7207690,9086385,-22621209,-319395,0,1894402,0
358,2909254,2154167,12262094,-21475130,-195456,0,4345070,0
359,534845,1239119,10584175,-13714149,-40062,0,1396071,0
360,0,1021394,2287780,-6868107,-1992,0,3560924,0
361,0,1022439,597809,-3961217,-1711,0,2342680,0
362,11367729,0,0,-1543375,-954564,0,-8869791,0
363,15558372,0,0,-415797,-2632161,0,-12510414,0
364,11646816,0,0,-624697,-2860423,0,-8161696,0
365,15986196,0,0,-1191099,-7730705,0,-7064392,0
366,9670251,80700,414810,-13911730,-2756690,0,6502659,0
367,1215422,3191737,4995807,-19323563,-73811,0,9994408,0
368,849897,7306792,8795859,-23488747,-46765,0,6582964,0
369,3659122,5769695,9922513,-23403064,-170428,0,4222162,0
370,0,1323425,13027979,-17498437,-144,0,3147177,0
371,3646518,1130775,7967191,-13731849,-290582,0,1277947,0
372,9361113,318677,228099,-11041601,-731377,0,1865088,0
373,14670671,495373,135730,-6293719,-1215196,0,-7792860,0
374,6118191,0,0,-2273356,-535140,0,-3309696,0
375,27661013,0,0,-402466,-7227130,0,-20031416,0
376,11178977,0,0,-830027,-6367020,0,-3981930,0
377,3106930,0,0,-1401296,-1566300,0,-139334,0
378,5951578,57543,374422,-13663877,-558148,0,7838481,0
379,7108643,1863731,2518158,-16277971,-523351,0,5310790,0
380,4815593,5625566,5988498,-21840160,-353733,0,5764235,0
381,8312436,6391311,6700368,-24833972,-554102,0,3983958,0
382,2025260,0,7666511,-20531496,-123685,0,10963410,0
383,988844,0,5045359,-9932870,-40646,0,3939313,0
384,878538,0,1023100,-3349535,-53583,0,1501479,0
385,875580,0,307759,-2223163,-42681,0,1082506,0
386,8782334,0,0,-2550418,-708656,0,-5523259,0
387,33791667,0,0,-304762,-6112306,0,-27374599,0
388,22613174,0,0,-784195,-13517585,0,-8311393,0
389,11851133,0,0,-1292118,-7700767,0,-2858248,0
390,19149931,0,0,-8495921,-11276388,0,622379,0
391,3008391,1112222,1358179,-17619802,-158649,0,12299659,0
392,6649291,5558485,7002521,-23811824,-428398,0,5029926,0
393,4678892,6482288,8124012,-24140871,-297660,0,5153339,0
394,0,7194657,10768029,-23725218,-7220,0,5769752,0
395,2557434,2998620,8152108,-15711625,-189313,0,2192775,0
396,4899741,2676688,1292668,-11195180,-481133,0,2807216,0
397,1978258,1180487,392450,-6877720,-129401,0,3455926,0
398,6303012,0,0,-2409467,-496524,0,-3397021,0
399,13221496,0,0,-361647,-1882445,0,-10977404,0
400,24002398,230488,0,-626122,-7881370,0,-15725394,0
401,11111428,820117,0,-1100576,-6507152,0,-4323817,0
402,13891063,1870829,53411,-10399466,-6292204,0,876367,0
403,5604880,1562426,2143725,-16949481,-536224,0,8174674,0
404,3335430,6859330,8306886,-25426581,-283222,0,7208156,0
405,0,7976678,9620084,-25037238,-10537,0,7451013,0
406,0,6450913,9805583,-21207645,-8749,0,4959898,0
407,1624499,3483766,7541332,-15852071,-153381,0,3355854,0
408,692616,2937295,1249828,-8901192,-96037,0,4117491,0
409,2270285,1579352,439860,-5568219,-165115,0,1443838,0
410,30781119,0,0,-2454086,-4855722,0,-23471312,0
411,33611281,0,0,-403959,-17685463,0,-15521858,0
412,6618307,0,0,-705428,-4888436,0,-1024443,0
413,35781727,0,0,-893803,-29795281,0,-5092643,0
414,14744926,0,0,-11077830,-5593259,0,1926163,0
415,7855219,174776,135188,-18295569,-1878615,0,12009001,0
416,974554,6653516,7953334,-24434615,-44862,0,8898072,0
417,0,8470437,10196579,-24707918,-29,0,6040931,0
418,862350,7185063,9898475,-21839646,-34676,0,3928434,0
419,3068322,3942237,9115688,-17609981,-262997,0,1746731,0
420,4100609,3051949,1372643,-11230299,-372974,0,3078071,0
