"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11066892,0,2284088.75,0,245475.5625,0,12551394,26147852,6070754.5,0,495547.9062,366714.5,0,31306.3613,19208460,26172784,-24932,-0.1
30,2,3885576,0,2210408.75,0,447733.6875,0,15406582,21950300,4122823.5,0,0,282315.1875,0,3768.2949,17545536,21954440,-4140,0.04
31,3,13038050,0,4568184.25,0,540611.0625,0,30134514,48281364,9187382.5,0,495547.9062,625253.0625,0,31306.3613,37969412,48308904,-27540,-0.09
31,4,5163056,0,4494499.75,0,830882.3125,0,36773658,47262092,7570677.5,0,0,518815.9375,0,3768.2949,39179428,47272688,-10596,0.05
28,5,14556052,0,6631224.25,0,1100772.0625,0,52995862,75283916,13436386.5,0,495547.9062,829651.9375,0,31306.3613,60552140,75345032,-61116,-0.11
31,6,7060042,0,6778579.75,0,3729698.4375,0,64913258,82481572,13636943.5,0,149049.8438,751046.3125,0,3768.2949,68059532,82600344,-118772,1.38777878078145e-17
30,7,16635446,0,9869004.25,0,1882557.0625,0,77584406,105971420,15047346.5,0,2768691.4062,1068040.5625,0,31514.7051,87136164,106051752,-80332,-0.11
31,8,9391226,0,10124285.75,0,4353619.9375,0,93981882,117851012,15936009.5,0,5816874.5938,1003635.3125,0,7100.40039999999,95227532,117991160,-140148,0.01
30,9,24855526,0,10382784.25,0,3057357.0625,0,99774230,138069900,15242010.5,0,11358529.4062,1311779.6875,0,43481.2207,110249108,138204904,-135004,-0.12
31,10,20133354,0,10655191.75,0,6116239.9375,0,105006074,141910868,16078679.5,0,15969938.5938,1220959.5625,0,23918.5293,108858268,142151768,-240900,-0.01
31,11,33560382,0,10382784.25,0,4112783.0625,0,107944438,156000364,15319936.5,0,20155701.4062,1496225.9375,0,83768.0723,119095044,156150664,-150300,-0.12
