"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11237098,0,2284088.75,0,227563.4062,0,12003546,25752296,5757893,0,616969.75,256441.25,0,190192.9844,18942700,25764196,-11900,-0.05
30,2,3944839,0,2210408.75,0,381720.7188,0,15335280,21872248,4200717,0,0,251254.5625,0,19843.2187,17403680,21875496,-3248,0.02
31,3,13224775,0,4568184.25,0,473186.0937,0,29549260,47815408,8997294,0,616969.75,507859.1875,0,190192.9844,37517760,47830072,-14664,-0.05
31,4,5225745,0,4494499.75,0,701567.1563,0,36651476,47073288,7752005,0,0,484343.125,0,19843.2187,38811448,47067640,5648,0.04
28,5,14739397,0,6631224.25,0,995816.5937,0,52430732,74797168,13279747,0,616969.75,710242.5,0,190192.9844,60047936,74845088,-47920,-0.07
31,6,7165093,0,6778579.75,0,3103261.1563,0,64868932,81915872,13599705,0,216765.5,714855.625,0,19843.2187,67471880,82023056,-107184,-0.03
30,7,17572351,0,9869004.25,0,1524040.3437,0,77072892,106038272,14777571,0,4473071,945744.125,0,190394.1719,85714248,106101024,-62752,-0.06
31,8,9069817,0,10124285.75,0,3528503.6563,0,94177636,116900256,16129239,0,5748309,963659,0,23669.2812,94159144,117024032,-123776,-0.02
30,9,25538783,0,10382784.25,0,2574475.3437,0,99389724,137885760,15000455,0,12889641,1185313,0,203648.2813,108724712,138003760,-118000,-0.07
31,10,17994505,0,10655191.75,0,3748371.1563,0,105140612,137538688,16256497,0,11568199,1191094,0,42157.7812,108608248,137666192,-127504,-0.02
31,11,30060071,0,10382784.25,0,2643171.3437,0,109976956,153062976,17183327,0,12889641,1234574.5,0,501348.0313,121376728,153185616,-122640,-0.07
30,12,21279869,0,10655191.75,0,3776721.1563,0,115376228,151088032,16908821,0,11568199,1222684.75,0,281255.5937,121235624,151216592,-128560,-0.01
31,13,32677623,0,12666864.25,0,2840827.3437,0,119119692,167304992,18477171,0,13482609,1329817.75,0,586747.4063,133555512,167431856,-126864,-0.07
30,14,22334925,0,12865591.75,0,4625406.1563,0,128561428,168387360,20859909,0,11568199,1379563.5,0,296998.9687,134414328,168518992,-131632,-0.01
31,15,33313415,0,14950944.25,0,4250417.8437,0,141038220,193552992,26433531,0,13482609,1517310.5,0,586747.4063,151643272,193663472,-110480,-0.06
31,16,22546929,0,15149671.75,0,6346309.1563,0,150408980,194451904,24597065,0,11568199,1576942.25,0,296998.9687,156550552,194589776,-137872,0
29,17,33970371,0,17087664.25,0,4375320.8437,0,168426892,223860224,32662227,0,13482609,1711107.75,0,586747.4063,175557384,224000048,-139824,-0.07
31,18,23931685,0,17433751.75,0,7023783.1563,0,178796692,227185920,26860625,0,12308483,1797039.75,0,296998.9687,186147160,227410320,-224400,-0.01
30,19,37112727,0,20325504.25,0,4750680.8437,0,202079948,264268864,37479039,0,18526941,1934536,0,586812.7813,205958536,264485840,-216976,-0.08
31,20,31037473,0,20779519.75,0,7153797.1563,0,204388052,263358848,27374033,0,21076471,2028304.75,0,304734.4062,212866968,263650544,-291696,-0.02
30,21,47701175,0,20839224.25,0,6663540.8437,0,213656524,288860480,37740035,0,27704705,2139146.75,0,600766.9063,220895112,289079760,-219280,-0.07
31,22,37762369,0,21310363.75,0,7203087.1563,0,214410420,280686208,27627753,0,26939547,2177061.75,0,394122.4062,223842520,280981040,-294832,-0.02
31,23,51869447,0,20839224.25,0,6663540.8437,0,223202252,302574464,40217911,0,27704705,2153183.25,0,938510.7188,231781576,302795856,-221392,-0.07
30,24,40505697,0,21310363.75,0,7242627.1563,0,225562292,294620992,29724681,0,26939547,2196470.75,0,587846.7812,235470232,294918832,-297840,-0.02
31,25,53229311,0,23123304.25,0,7403634.8437,0,237564364,321320576,44647679,0,28173301,2283969.25,0,940523.9688,245501352,321546768,-226192,-0.07
30,26,41318601,0,23520763.75,0,7591347.1563,0,243206100,315636864,35176817,0,26939547,2359032.25,0,587846.7812,250876888,315940208,-303344,-0.01
31,27,53688631,0,25407384.25,0,10138908.8437,0,260835980,350070848,51956447,0,28173301,2461238.75,0,940523.9688,266774536,350305936,-235088,-0.07
31,28,42581073,0,25804843.75,0,18736591.1563,0,273146900,360269504,49832073,0,26939547,2879614.25,0,587846.7812,280399992,360639216,-369712,-0.02
28,29,55847887,0,27470424.25,0,10556276.8437,0,290245228,384119744,55048327,0,28173301,2781368.25,0,940523.9688,297487880,384431248,-311504,-0.07
31,30,46270809,0,28088923.75,0,19469617.1563,0,318304724,412134144,58623921,0,27253887,3374956.75,0,587846.7812,322664056,412504816,-370672,-0.02
30,31,59561959,0,30708264.25,0,11265716.8437,0,326869164,428404992,56593447,0,31470153,3088786.25,0,940550.2188,336698440,428791248,-386256,-0.07
31,32,48491449,0,31434691.75,0,24849887.1563,0,363546004,468322176,65188121,0,33805999,4043396.25,0,588441.9062,365055800,468681904,-359728,-0.01
30,33,69265135,0,31221984.25,0,14845676.8437,0,363459308,478791936,57618367,0,42113921,3820285.75,0,963200.0938,374775112,479290704,-498768,-0.08
31,34,57110337,0,31965535.75,0,24849887.1563,0,385980628,499906560,65399281,0,39322511,4411126.75,0,631781.6562,390569784,500334640,-428080,-0.01
31,35,73239735,0,31221984.25,0,15106696.8437,0,382342380,501910656,58922935,0,42113921,4091230.25,0,1068864.9688,396217480,502414288,-503632,-0.08
30,36,59645009,0,31965535.75,0,24943367.1563,0,403562516,520116544,65824569,0,39322511,4464476.75,0,1022192.2812,409908856,520542768,-426224,-0.01
31,37,74776399,0,33506064.25,0,15300012.8437,0,399545580,523127936,60415119,0,42569497,4253782.25,0,1137962.9688,415258696,523634896,-506960,-0.08
30,38,60111665,0,34175935.75,0,25141967.1563,0,422506132,541935808,67754105,0,39322511,4660818.75,0,1071052.7812,429553528,542362160,-426352,-0.01
31,39,75343695,0,35790144.25,0,16234476.8437,0,422538284,549906496,64166975,0,42569497,4496511.25,0,1137962.9688,438050248,550421072,-514576,-0.08
31,40,60644545,0,36460015.75,0,26716767.1563,0,447644244,571465664,72179809,0,39322511,4921267.75,0,1071052.7812,454432376,571927088,-461424,-0.01
28,41,76238351,0,37853184.25,0,16274012.8437,0,444927852,575293248,65430495,0,42569497,4747401.25,0,1137962.9688,461956744,575842000,-548752,-0.08
31,42,61550097,0,38744095.75,0,26872511.1563,0,475218324,602385216,74150417,0,40103823,5206977.75,0,1071052.7812,482347000,602879408,-494192,-0.01
30,43,80019279,0,41091024.25,0,16322372.8437,0,469946860,607379392,67202031,0,47851241,5021222.25,0,1143112.7188,486774216,607991632,-612240,-0.08
31,44,65216161,0,42089863.75,0,27271171.1563,0,503632724,638210112,76073217,0,48274615,5479775.75,0,1090131.7812,507862904,638780848,-570736,-0.01
30,45,93972943,0,41604864.25,0,16553252.8437,0,482070380,634201280,67242751,0,60118233,5239203.25,0,1171193.7188,501117064,634888272,-686992,-0.09
31,46,74561969,0,42620831.75,0,27271171.1563,0,511293140,655747264,76330913,0,56764231,5494951.75,0,1454762.2812,516291576,656336560,-589296,-0.01
31,47,98125631,0,41604864.25,0,16553252.8437,0,490771180,647054784,71308143,0,60118233,5252128.25,0,1421372.2188,509638472,647738192,-683408,-0.09
30,48,77651217,0,42620831.75,0,27320971.1563,0,519705748,667298880,77930913,0,56764231,5514029.75,0,1652124.5312,526027448,667888944,-590064,-0.01
31,49,100969631,0,43888944.25,0,16558336.8437,0,498123052,659539904,72828767,0,60816849,5304816.25,0,1546101.4688,519729864,660226256,-686352,-0.09
30,50,78704929,0,44831231.75,0,28717891.1563,0,528071124,680325184,80533073,0,56764231,5654471.75,0,1652124.5312,536312248,680916272,-591088,-0.01
31,51,101634479,0,46173024.25,0,17731624.8437,0,512208620,677747776,77821679,0,60816849,5474958.25,0,1546101.4688,532778440,678437840,-690064,-0.08
31,52,81327761,0,47115311.75,0,57022223.1563,0,573832980,759298240,122340593,0,56764231,7113730.75,0,1652124.5312,572065080,759935920,-637680,-0.01
28,53,110680831,0,48236064.25,0,17890216.8437,0,550649196,727456320,83249487,0,60816849,6245304.25,0,1546101.4688,576352200,728209744,-753424,-0.08
31,54,85076033,0,49399391.75,0,73610199.1563,0,619405844,827491520,137664177,0,56764231,8600045.75,0,1652124.5312,623496504,828177328,-685808,-0.01
30,55,116382639,0,51473904.25,0,19090696.8437,0,588765036,775712192,85775903,0,60826689,6870341.25,0,1546101.4688,621466184,776484944,-772752,-0.08
31,56,89200753,0,52745159.75,0,74533255.1563,0,662263572,878742848,139827761,0,61670543,9103014.75,0,1652822.0312,667182904,879437360,-694512,-0.01
