Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
119,350077,0,0,-1113301,-13120,0,776345,0
120,883885,0,0,-811823,-33126,0,-38936,0
121,11398943,0,0,-6896947,-869418,0,-3632578,0
122,3806065,0,0,-2654114,-276560,0,-875391,0
123,5284851,0,0,-712322,-422755,0,-4149774,0
124,6741824,0,0,-960462,-646152,0,-5135210,0
125,3750330,0,0,-1125869,-360174,0,-2264287,0
126,11768463,0,0,-11969452,-1436837,0,1637826,0
127,4996716,0,0,-14784965,-321784,0,10110032,0
128,2210440,0,0,-7565087,-119605,0,5474252,0
129,493376,0,0,-493586,-18490,0,18701,0
130,2408668,0,0,-2187914,-147819,0,-72935,0
131,0,0,0,0,0,0,0,0
132,2585536,0,0,-2288647,-184135,0,-112754,0
133,1313505,0,0,-1331026,-71326,0,88848,0
134,30908691,0,0,-1506356,-3667421,0,-25734915,0
135,24642115,0,0,-773367,-10005246,0,-13863503,0
136,18780782,0,0,-992284,-12605531,0,-5182968,0
137,12265877,0,0,-1417372,-8223282,0,-2625223,0
138,2518332,0,0,-14275495,-172785,0,11929948,0
139,8206100,0,0,-15273558,-622628,0,7690086,0
140,1522817,0,0,-16842262,-86281,0,15405727,0
141,585936,0,0,-11511602,-21959,0,10947625,0
142,901875,0,0,-1865008,-33800,0,996933,0
143,0,0,0,0,0,0,0,0
144,687834,0,0,-629764,-29304,0,-28766,0
145,0,0,0,-418788,0,0,418788,0
146,21522996,0,0,-2166569,-2121831,0,-17234595,0
147,72561527,0,0,-765887,-40092674,0,-31702965,0
148,17614457,0,0,-1003649,-14891261,0,-1719548,0
149,25944796,0,0,-3343496,-22316718,0,-284582,0
150,18665194,0,0,-14352732,-6601637,0,2289174,0
151,17230283,0,0,-12977631,-3126753,0,-1125899,0
152,1577937,0,0,-24219765,-59137,0,22700965,0
153,0,0,0,-19261026,0,0,19261026,0
154,7023777,0,0,-12843190,-473171,0,6292583,0
155,14685089,0,0,-13144520,-1164526,0,-376043,0
156,419339,0,0,-629280,-15716,0,225656,0
157,0,0,0,-978332,0,0,978332,0
158,11148719,0,0,-3210704,-861655,0,-7076360,0
159,20201948,0,0,-761886,-2557706,0,-16882356,0
160,16317429,0,0,-1260928,-4639478,0,-10417023,0
161,51095885,0,0,-2017532,-34679745,0,-14398608,0
162,6989847,0,0,-10857637,-1931527,0,5799317,0
163,3278967,0,0,-18126516,-178885,0,15026434,0
164,5193901,0,0,-18348157,-298246,0,13452502,0
165,866227,0,0,-13145586,-32464,0,12311823,0
166,794738,0,0,-3234158,-29785,0,2469205,0
167,1046969,0,0,-1007555,-39238,0,-176,0
168,0,0,0,0,0,0,0,0
169,15772076,0,0,-6378424,-1277110,0,-8116542,0
170,5996809,0,0,-3312261,-444595,0,-2239953,0
171,27706885,0,0,-1195084,-4677978,0,-21833824,0
