"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11112580,0,2284088.75,0,218182.4062,0,12607837,26222688,5961092,0,421542.4375,294145.4062,0,163356.9688,19400940,26241076,-18388,-0.07
30,2,3899150,0,2210408.75,0,355426.9688,0,15446081,21911068,4082526,0,0,258897.2813,0,16925.1562,17560596,21918944,-7876,0.02
31,3,13095250,0,4568184.25,0,446084.7187,0,30319279,48428796,9124665,0,421542.4375,547512.0937,0,163422.7813,38192064,48449208,-20412,-0.06
31,4,5191962,0,4494499.75,0,650740.7813,0,36884689,47221892,7483316,0,0,492753.3438,0,17040.0937,39238280,47231384,-9492,0.03
28,5,14633674,0,6631224.25,0,902411.2187,0,53197703,75365012,13358046,0,421542.4375,749873.2812,0,163650.6563,60725104,75418224,-53212,-0.08
31,6,7116250,0,6778579.75,0,3163762.7813,0,65078609,82137196,13427604,0,198409.125,721555.2188,0,17423.7656,67894384,82259376,-122180,-0.03
30,7,16889350,0,9869004.25,0,1241219.2187,0,77957423,105957012,14901126,0,3031176.875,980897.1562,0,164936.5625,86960368,106038512,-81500,-0.08
31,8,8789394,0,10124285.75,0,3445025.7813,0,94531457,116890140,16075724,0,4335258.125,965686.8438,0,46954.9375,95606848,117030464,-140324,-0.02
30,9,24046416,0,10382784.25,0,2006159.2187,0,100755343,137190724,15133356,0,9357973.875,1210942.6562,0,258187.7813,111361680,137322144,-131420,-0.09
31,10,20934392,0,10655191.75,0,4893593.7813,0,105505617,141988764,16176084,0,15071140.125,1172585.3438,0,153596.8437,109679600,142252992,-264228,-0.05
31,11,34330404,0,10382784.25,0,2869850.2187,0,108546047,156129124,15159784,0,19589331.875,1254270.9062,0,504487.2188,119761472,156269376,-140252,-0.09
30,12,25656280,0,10655191.75,0,5465783.7813,0,112086705,153863900,18538236,0,17135212.125,1200459.3438,0,349395.8437,116901296,154124576,-260676,-0.04
31,13,36967500,0,12666864.25,0,3235466.2187,0,117328911,170198820,19293328,0,20010607.875,1342353.9062,0,581309.4063,129107024,170334656,-135836,-0.08
30,14,26926152,0,12865591.75,0,7003733.7813,0,124547345,171342748,24118628,0,17135212.125,1339672.0938,0,362055.1562,128650416,171605952,-263204,-0.04
31,15,37543244,0,14950944.25,0,6039044.2187,0,138718879,197252196,29407688,0,20010607.875,1510340.1562,0,581371.9063,145886096,197396128,-143932,-0.07
31,16,27059048,0,15149671.75,0,10081909.7813,0,146444385,198734940,29495308,0,17135212.125,1520896.5938,0,362164.6562,150481040,198994592,-259652,-0.03
29,17,38324740,0,17087664.25,0,6162526.2187,0,166129759,227704740,35827064,0,20010607.875,1691662.4062,0,581635.3438,169759344,227870336,-165596,-0.07
31,18,28398908,0,17433751.75,0,10747479.7813,0,174893473,231473564,32068384,0,17605248.125,1729302.0938,0,362592.3437,180051152,231816640,-343076,-0.04
30,19,41220036,0,20325504.25,0,6519346.2187,0,199857695,267922628,40875352,0,24166723.875,1904859.4062,0,595850.9063,200629648,268172480,-249852,-0.08
31,20,34400260,0,20779519.75,0,10926535.7813,0,200850017,266956284,32674848,0,24147916.125,1949351.0938,0,459202.9687,208168496,267399776,-443492,-0.05
30,21,50334332,0,20839224.25,0,8282866.2187,0,213895935,293352388,41187384,0,31029803.875,2104466.1562,0,683840.1563,218611344,293616864,-264476,-0.08
31,22,44644692,0,21310363.75,0,12384713.7813,0,210950625,289290364,32743392,0,35004252.125,2115464.3438,0,552469.3437,219340624,289756192,-465828,-0.05
31,23,62450964,0,20839224.25,0,9287886.2187,0,219724959,312303108,41194656,0,43371739.875,2114649.1562,0,972659.1563,224922704,312576416,-273308,-0.07
30,24,49177660,0,21310363.75,0,12992993.7813,0,215715009,299195964,35629320,0,36699156.125,2134590.8438,0,682424.8437,224515408,299660896,-464932,-0.05
31,25,64328492,0,23123304.25,0,10472892.2187,0,231797471,329722244,49769712,0,43700003.875,2218268.1562,0,979602.2813,233331152,329998752,-276508,-0.07
30,26,50137148,0,23520763.75,0,13562033.7813,0,233338017,320557884,44117480,0,36699156.125,2266448.3438,0,682520.8437,237260400,321026016,-468132,-0.04
31,27,64608460,0,25407384.25,0,17408708.2187,0,255221247,362645892,61781992,0,43700003.875,2368773.1562,0,979660.5313,254107248,362937632,-291740,-0.07
31,28,51365284,0,25804843.75,0,30533043.7813,0,262805761,370508796,62268056,0,36699156.125,2781647.3438,0,682609.3437,268592688,371024224,-515428,-0.04
28,29,67565284,0,27470424.25,0,17785476.2187,0,284329023,397150340,64716176,0,43700003.875,2683525.1562,0,979912.9063,285433168,397512736,-362396,-0.07
31,30,55282980,0,28088923.75,0,31072691.7813,0,307812673,422257148,71001008,0,36699156.125,3275839.8438,0,683401.3437,311121776,422781216,-524068,-0.04
30,31,70270100,0,30708264.25,0,18336756.2187,0,320843711,440158980,66644800,0,43738819.875,2996558.6562,0,980674.4063,326232976,440593760,-434780,-0.07
31,32,57570924,0,31434691.75,0,32353983.7813,0,352863105,474222588,76179152,0,39510300.125,3633256.8438,0,710078.3437,354712240,474745120,-522532,-0.03
30,33,80131460,0,31221984.25,0,19909596.2187,0,357381759,488644932,67550672,0,51781299.875,3428329.6562,0,1044854.9063,365381136,489186208,-541276,-0.08
31,34,68530108,0,31965535.75,0,34534275.7813,0,373939201,508969020,76509760,0,48714940.125,4140071.8438,0,897532.2187,379270064,509532448,-563428,-0.03
31,35,89483924,0,31221984.25,0,21748640.2187,0,368979071,511433732,67641520,0,59776179.875,3733883.6562,0,1147990.2813,379683024,511982496,-548764,-0.08
30,36,73274876,0,31965535.75,0,35529795.7813,0,383556289,524326396,78335984,0,50268836.125,4368862.8438,0,975065.4687,390944176,524893024,-566628,-0.03
31,37,91440084,0,33506064.25,0,22323380.2187,0,384112767,531382404,72316336,0,60095307.875,3962537.6562,0,1183730.5313,394376400,531934240,-551836,-0.08
30,38,74083100,0,34175935.75,0,35728395.7813,0,401522689,545510012,82720096,0,50268836.125,4575099.3438,0,1003493.9687,407511728,546079328,-569316,-0.02
31,39,91964180,0,35790144.25,0,24139856.2187,0,407267519,559161732,77609104,0,60095307.875,4180700.6562,0,1183818.0313,416638672,559707552,-545820,-0.08
31,40,74536444,0,36460015.75,0,39349939.7813,0,426753857,577100156,88900976,0,50268836.125,4801321.3438,0,1003591.4687,432743856,577718624,-618468,-0.02
28,41,93100596,0,37853184.25,0,24194400.2187,0,429698239,584846468,79117936,0,60095307.875,4398138.6562,0,1184022.7813,440639632,585435040,-588572,-0.08
31,42,75496364,0,38744095.75,0,39505063.7813,0,454355841,608101244,91085184,0,50942828.125,5053600.3438,0,1007488.4687,460671600,608760672,-659428,-0.02
30,43,96427092,0,41091024.25,0,24242760.2187,0,454920447,616681476,81062656,0,64448475.875,4643604.6562,0,1251441.7813,465929232,617335456,-653980,-0.09
31,44,78493964,0,42089863.75,0,39899507.7813,0,483019713,643502844,93274352,0,57023236.125,5300145.3438,0,1122059.2187,487520816,644240480,-737636,-0.02
30,45,107807060,0,41604864.25,0,24865800.2187,0,470226303,644504196,81136352,0,73611179.875,4847695.6562,0,1403700.0313,484180496,645179552,-675356,-0.09
31,46,92799900,0,42620831.75,0,40840543.7813,0,491078785,667339900,93302480,0,71580324.125,5318055.3438,0,1471375.2187,496437232,668109408,-769508,-0.02
31,47,119447156,0,41604864.25,0,25819484.2187,0,474790079,661661828,81177488,0,85520203.875,4854093.6562,0,1622683.7813,489167632,662342176,-680348,-0.09
30,48,97560684,0,42620831.75,0,41498947.7813,0,494723777,676403964,95512144,0,74116756.125,5328285.3438,0,1613369.7187,500605808,677176288,-772324,-0.02
31,49,122290532,0,43888944.25,0,26004244.2187,0,479293311,671477252,85402432,0,86015819.875,4886593.6562,0,1718398.0313,494135440,672158752,-681500,-0.09
30,50,98573708,0,44831231.75,0,44384947.7813,0,501646209,689435900,101880256,0,74116756.125,5428505.3438,0,1613399.7187,507169584,690208480,-772580,-0.02
31,51,122867668,0,46173024.25,0,29166236.2187,0,493935743,692142852,94664128,0,86015819.875,5020417.6562,0,1718445.2813,505412304,692831136,-688284,-0.09
31,52,101029116,0,47115311.75,0,81775411.7813,0,546898945,776818684,149945680,0,74116756.125,6848858.3438,0,1613437.4687,545117424,777642080,-823396,-0.01
28,53,132926596,0,48236064.25,0,29327292.2187,0,531979903,742469892,99819120,0,86015819.875,5788018.6562,0,1719413.7813,549881744,743224224,-754332,-0.09
31,54,104716364,0,49399391.75,0,100467419.7813,0,591965185,846548348,165557440,0,74116756.125,8322032.3438,0,1613867.7187,597790192,847400160,-851812,-0.01
30,55,139395060,0,51473904.25,0,30222972.2187,0,569939967,791031940,102246656,0,86023499.875,6417554.6562,0,1720129.7813,595388816,791796768,-764828,-0.09
31,56,108397868,0,52745159.75,0,101608715.7813,0,634687873,897439612,167845280,0,77734372.125,8837718.3438,0,1619960.2187,642257008,898294240,-854628,-0.01
30,57,147271508,0,51987744.25,0,31291692.2187,0,607568127,838119044,102921952,0,93173195.875,6914354.6562,0,1884462.7813,634037648,838931744,-812700,-0.09
31,58,116598220,0,53276127.75,0,104646227.7813,0,662965633,937486204,168351040,0,85921204.125,9544269.3438,0,1829803.4687,672779376,938425568,-939364,-0.01
31,59,159530644,0,51987744.25,0,33150700.2187,0,621484415,866153476,102974784,0,102721323.875,7342630.6562,0,2082959.0313,651881616,867003424,-849948,-0.09
30,60,121870348,0,53276127.75,0,105578867.7813,0,673782145,954507516,170052832,0,87434596.125,9828413.3438,0,1931328.9687,686200304,955447392,-939876,-0.01
31,61,161723796,0,54271824.25,0,33436892.2187,0,637092223,886524676,106994816,0,103131963.875,7611538.6562,0,2153157.5313,667484944,887376544,-851868,-0.09
30,62,122848556,0,55486527.75,0,105739667.7813,0,692967169,977041916,174074048,0,87434596.125,10053595.3438,0,1990563.9687,704416368,977968992,-927076,-0.01
31,63,164194100,0,56555904.25,0,53437100.2187,0,674901247,949088388,133445632,0,103131963.875,8299206.6562,0,2153253.5313,702975248,950005408,-917020,-0.09
31,64,124883212,0,57770607.75,0,144715843.7813,0,728036865,1055406460,195135616,0,87434596.125,12737455.3438,0,1990667.2187,759047280,1056345440,-938980,-1.38777878078145e-17
29,65,172946804,0,58692624.25,0,55097756.2187,0,720081151,1006818436,137845152,0,103131963.875,9621310.6562,0,2153870.5313,755018128,1007770528,-952092,-0.09
31,66,131043244,0,60054687.75,0,145129011.7813,0,766753025,1102979836,195812800,0,87434596.125,13437881.3438,0,1991263.7187,805298032,1103974496,-994660,-1.38777878078145e-17
30,67,176868756,0,61930464.25,0,55643996.2187,0,758859263,1053302532,141322688,0,103213563.875,10214720.6562,0,2155020.2813,797413520,1054319520,-1016988,-0.09
31,68,137305516,0,63400455.75,0,145500019.7813,0,806982145,1153188092,198389856,0,92065924.125,13939919.3438,0,2069380.7187,847774320,1154239328,-1051236,-1.38777878078145e-17
30,69,189090484,0,62444304.25,0,56076956.2187,0,786457087,1094068996,141347296,0,112259835.875,10609378.6562,0,2479330.7813,828515344,1095211168,-1142172,-0.1
31,70,148769516,0,63931423.75,0,147467155.7813,0,824744577,1184912636,198530848,0,103133044.125,14403019.3438,0,2329006.7187,867589104,1185985120,-1072484,-1.38777878078145e-17
31,71,200800948,0,62444304.25,0,57280748.2187,0,796486015,1117011972,141354592,0,123942683.875,10755722.6562,0,2779107.2813,839386768,1118218656,-1206684,-0.1
30,72,153964044,0,63931423.75,0,148210675.7813,0,833320705,1199427068,201790048,0,104623716.125,14496151.3438,0,2559371.2187,877020016,1200489568,-1062500,-1.38777878078145e-17
31,73,203234164,0,64728384.25,0,57979612.2187,0,810017791,1135959812,146868896,0,124321579.875,10965412.6562,0,2806393.7813,852207632,1137169568,-1209756,-0.1
30,74,154680364,0,66141823.75,0,154090195.7813,0,870044033,1244956412,222800384,0,104623716.125,14755555.3438,0,2565590.2187,901291248,1246036832,-1080420,-1.38777878078145e-17
31,75,208266836,0,67012464.25,0,94830924.2187,0,858717055,1228827396,180844224,0,124321579.875,13219312.6562,0,2806492.7813,908836752,1230027936,-1200540,-0.09
31,76,166294956,0,68425903.75,0,179552243.7813,0,916988033,1331261180,236885792,0,104623716.125,18476325.3438,0,2565920.2187,969874160,1332426336,-1165156,-1.38777878078145e-17
28,77,218439988,0,69075504.25,0,95040588.2187,0,889741183,1272297220,181222304,0,124321579.875,14025116.6562,0,2806850.7813,951263632,1273639072,-1341852,-0.1
31,78,170421164,0,70709983.75,0,180588883.7813,0,950051457,1371771644,237876672,0,104623716.125,19187933.3438,0,2566713.2187,1008766960,1373022560,-1250916,-1.38777878078145e-17
30,79,223959380,0,72313104.25,0,95264268.2187,0,922511359,1314048004,184507872,0,126167435.875,14576246.6562,0,2874652.2813,987353488,1315479200,-1431196,-0.1
31,80,179110828,0,74055503.75,0,180656339.7813,0,979886081,1413708796,238175232,0,112879412.125,19618877.3438,0,2871083.2187,1041524976,1415070048,-1361252,-1.38777878078145e-17
