               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
  60          7194411.20                0.00          5402282.18           112888.27                0.00                0.00
  61          4455289.44                0.00          3174072.82            41564.49                0.00                0.00
  62          1078549.61                0.00           683330.79          1139595.23                0.00                0.00
  63                0.00                0.00                0.00          1637533.29                0.00                0.00
  64                0.00                0.00                0.00          1654871.61                0.00                0.00
  65                0.00                0.00                0.00          2831268.64                0.00                0.00
  66          4118073.78                0.00          4022770.24          4645948.54                0.00                0.00
  67          6199249.49                0.00          5924341.79          6595356.78                0.00                0.00
  68          8686821.93                0.00          7564371.66          5250898.53                0.00                0.00
  69         11081563.92                0.00          8022696.93          1174866.89                0.00                0.00
  70         12535205.70                0.00          9469500.27           298773.33                0.00                0.00
  71         11149417.23                0.00          7430979.95           151635.51                0.00                0.00
  72          6815787.77                0.00          4450055.14           741103.44                0.00                0.00
  73          4225535.21                0.00          3716803.10          2320809.82                0.00                0.00
  74           934992.25                0.00           804097.69          1654309.60                0.00                0.00
  75                0.00                0.00                0.00          1669150.91                0.00                0.00
  76                0.00                0.00                0.00          2120859.95                0.00                0.00
  77                0.00                0.00                0.00          2263362.50                0.00                0.00
  78          4575636.53                0.00          4468965.23          5053612.91                0.00                0.00
  79          6199249.49                0.00          5515823.34          5101610.64                0.00                0.00
  80         10386530.82                0.00          7838197.35          2458970.53                0.00                0.00
  81          9961568.66                0.00          7655139.50          1547813.02                0.00                0.00
  82          7189037.04                0.00          5701109.13          1377908.49                0.00                0.00
  83           887447.83                0.00           812060.60           677078.89                0.00                0.00
  84           885607.07                0.00           865195.61           991771.35                0.00                0.00
  85           457564.55                0.00           447012.23           519796.62                0.00                0.00
  86           206642.06                0.00           201879.37           528854.10                0.00                0.00
  87                0.00                0.00                0.00          1582732.29                0.00                0.00
  88                0.00                0.00                0.00          1701105.62                0.00                0.00
  89                0.00                0.00                0.00          2260351.59                0.00                0.00
  90          4118073.78                0.00          4022875.19          4748609.29                0.00                0.00
  91          6199249.49                0.00          5872407.39          6689055.56                0.00                0.00
  92          6863455.70                0.00          6435346.98          7016663.17                0.00                0.00
  93         10600265.46                0.00          8931382.68          5900667.73                0.00                0.00
  94         12772029.61                0.00          9612369.39           829929.39                0.00                0.00
  95         11146105.80                0.00          8485657.39           111398.15                0.00                0.00
  96          7696749.36                0.00          6077944.40          1288907.33                0.00                0.00
  97          4325044.31                0.00          3753649.33          2402965.86                0.00                0.00
  98           826566.60                0.00           807503.18          2138749.21                0.00                0.00
  99                0.00                0.00                0.00          1585180.31                0.00                0.00
 100                0.00                0.00                0.00          2134649.86                0.00                0.00
 101                0.00                0.00                0.00          3669871.95                0.00                0.00
 102          3660509.22                0.00          3575598.76          4036295.34                0.00                0.00
 103          6199249.49                0.00          5525021.61          4334337.77                0.00                0.00
 104          9062474.63                0.00          6782486.77          1528848.27                0.00                0.00
 105         10177176.49                0.00          7584594.87                0.00                0.00                0.00
 106         11961896.32                0.00          9091400.95                0.00                0.00                0.00
 107          9933064.59                0.00          7598701.39           407847.73                0.00                0.00
 108          7846665.72                0.00          5600747.48                0.00                0.00                0.00
 109          4063216.86                0.00          3851401.58          1028239.21                0.00                0.00
 110          1033208.66                0.00          1009323.89          2585929.02                0.00                0.00
 111                0.00                0.00                0.00          1574754.06                0.00                0.00
 112                0.00                0.00                0.00          1656137.10                0.00                0.00
 113                0.00                0.00                0.00          2887634.03                0.00                0.00
 114          2745381.92                0.00          2681873.89          3123355.95                0.00                0.00
 115          6642053.90                0.00          6473043.12          7523175.20                0.00                0.00
 116          8685859.60                0.00          7412913.26          6014109.45                0.00                0.00
 117          4831812.88                0.00          3541173.15           785175.46                0.00                0.00
 118         10222791.14                0.00          7876688.46          1399906.43                0.00                0.00
 119         10322439.26                0.00          7263034.99           127094.53                0.00                0.00
 120          7190191.09                0.00          4384952.06           320892.35                0.00                0.00
 121          4269125.62                0.00          3820433.85          2655149.69                0.00                0.00
 122           826566.60                0.00           807419.03          1850708.75                0.00                0.00
 123                0.00                0.00                0.00          1564740.79                0.00                0.00
 124                0.00                0.00                0.00          2096662.07                0.00                0.00
 125                0.00                0.00                0.00          2116923.78                0.00                0.00
 126          4575636.53                0.00          4469150.48          3832519.41                0.00                0.00
 127          5756446.83                0.00          5224747.88          1728024.99                0.00                0.00
 128         10060997.78                0.00          7868079.98           796613.78                0.00                0.00
 129         10393248.82                0.00          7906334.78           179118.91                0.00                0.00
 130         12033862.36                0.00          6248140.99           847134.89                0.00                0.00
 131         11124547.86                0.00          4419858.28                0.00                0.00                0.00
 132          7120699.55                0.00          3663011.51           871272.43                0.00                0.00
 133          3231037.40                0.00          2463274.68           468315.62                0.00                0.00
 134           650404.10                0.00           523915.93          1814092.23                0.00                0.00
 135                0.00                0.00                0.00          1658600.63                0.00                0.00
 136                0.00                0.00                0.00          2157131.52                0.00                0.00
 137                0.00                0.00                0.00          2977123.85                0.00                0.00
 138          5490763.84                0.00          5283266.99          6023232.23                0.00                0.00
 139          6199225.06                0.00          5264626.13          4739925.52                0.00                0.00
 140          8188553.04                0.00          6498577.81          3727853.61                0.00                0.00
 141          9543595.03                0.00          7029674.33           325727.83                0.00                0.00
 142         11163884.16                0.00          8521021.40           327423.65                0.00                0.00
 143         10724458.04                0.00          6221738.60                0.00                0.00                0.00
 144          7902875.56                0.00          3814624.26           249716.77                0.00                0.00
 145          3848625.56                0.00          2410545.20                0.00                0.00                0.00
 146           837381.51                0.00           720423.89          2009482.13                0.00                0.00
 147                0.00                0.00                0.00          1647041.04                0.00                0.00
 148                0.00                0.00                0.00          2172478.99                0.00                0.00
 149                0.00                0.00                0.00          7074181.81                0.00                0.00
 150          5490763.84                0.00          5363791.77          6331261.58                0.00                0.00
 151          4870839.76                0.00          4758336.48          5610257.09                0.00                0.00
 152          9151273.06                0.00          8295395.56          8455067.73                0.00                0.00
 153         12055191.64                0.00          8863185.22          2120956.45                0.00                0.00
 154         13195772.42                0.00         10339449.27          2415130.66                0.00                0.00
 155         10339131.23                0.00          8820374.50          4735476.83                0.00                0.00
 156          7596823.92                0.00          5433315.03           152240.18                0.00                0.00
 157          4827873.67                0.00          3192088.75                0.00                0.00                0.00
 158          1021521.03                0.00           974182.13          2501601.89                0.00                0.00
 159                0.00                0.00                0.00          1634443.74                0.00                0.00
 160                0.00                0.00                0.00          2720246.61                0.00                0.00
 161                0.00                0.00                0.00          4317614.29                0.00                0.00
 162          4118073.78                0.00          4022176.16          4616113.55                0.00                0.00
 163          7084856.56                0.00          6352850.61          6775229.49                0.00                0.00
 164          8658009.60                0.00          6874866.90          4052453.04                0.00                0.00
 165         10807498.87                0.00          7964626.80           630300.26                0.00                0.00
 166         12855363.24                0.00          9759008.13           288527.76                0.00                0.00
 167         10755739.31                0.00          6468144.34           380099.81                0.00                0.00
 168          7359005.91                0.00          3748023.07                0.00                0.00                0.00
 169          4140698.24                0.00          3820520.48          2731790.89                0.00                0.00
 170          1033208.66                0.00          1009330.45          2524101.89                0.00                0.00
 171                0.00                0.00                0.00          2624815.63                0.00                0.00
 172                0.00                0.00                0.00          2126918.54                0.00                0.00
 173                0.00                0.00                0.00          3124329.97                0.00                0.00
 174          5033201.08                0.00          4915777.59          5622413.36                0.00                0.00
 175          5756446.83                0.00          5193962.32          5833058.35                0.00                0.00
 176          7775172.53                0.00          7080367.17          6443869.82                0.00                0.00
 177          8667642.50                0.00          6342617.09          2045382.88                0.00                0.00
 178         11849676.39                0.00          8894348.33           538666.19                0.00                0.00
 179         11569897.96                0.00          7755456.36           105816.34                0.00                0.00
 180          6781099.76                0.00          3720184.57                0.00                0.00                0.00
 181          3892467.47                0.00          2599488.15           481721.57                0.00                0.00
 182           823497.72                0.00           797785.86          2053792.22                0.00                0.00
 183                0.00                0.00                0.00          1629718.75                0.00                0.00
 184                0.00                0.00                0.00          1699605.96                0.00                0.00
 185                0.00                0.00                0.00          2838798.49                0.00                0.00
 186          2745381.92                0.00          2681991.04          3203581.47                0.00                0.00
 187          5313642.42                0.00          5190809.46          6029637.57                0.00                0.00
 188          8690441.67                0.00          7562227.58          6820293.61                0.00                0.00
 189         10720535.43                0.00          7812715.89          1918588.37                0.00                0.00
 190         12570538.39                0.00          9395979.68                0.00                0.00                0.00
 191          9986836.31                0.00          6783067.71          1037284.14                0.00                0.00
 192          6977938.08                0.00          4329045.70                0.00                0.00                0.00
 193          3308206.80                0.00          2684676.25           177534.03                0.00                0.00
 194           802004.68                0.00           779362.92          2072175.11                0.00                0.00
 195                0.00                0.00                0.00          1601375.52                0.00                0.00
 196                0.00                0.00                0.00          1539120.98                0.00                0.00
 197                0.00                0.00                0.00          2459405.61                0.00                0.00
 198          4575636.53                0.00          4441882.99          5012304.60                0.00                0.00
 199          6199218.94                0.00          5225573.12          4772474.40                0.00                0.00
 200          9446849.71                0.00          7091953.11          2463756.80                0.00                0.00
 201          9696810.53                0.00          7304734.75            98133.82                0.00                0.00
 202         11178493.95                0.00          7975724.72           504941.89                0.00                0.00
 203          9907094.45                0.00          5020060.07            92283.75                0.00                0.00
 204          6203824.62                0.00          3059120.16           100617.86                0.00                0.00
 205          3573422.81                0.00          3437890.49          3648652.16                0.00                0.00
 206          1033208.66                0.00          1009303.40          2490034.69                0.00                0.00
 207                0.00                0.00                0.00          1596518.09                0.00                0.00
 208                0.00                0.00                0.00          1646180.28                0.00                0.00
 209                0.00                0.00                0.00          3119952.89                0.00                0.00
 210          3660509.22                0.00          3575412.48          4106172.45                0.00                0.00
 211          5756446.83                0.00          5137790.38          5488513.94                0.00                0.00
 212          8665230.53                0.00          7005448.43          4377354.27                0.00                0.00
 213         10028735.20                0.00          7349845.30           559602.79                0.00                0.00
 214         11136938.01                0.00          8450950.10                0.00                0.00                0.00
 215          9899499.73                0.00          6381849.36                0.00                0.00                0.00
 216          6959055.26                0.00          3843922.06                0.00                0.00                0.00
 217          3518340.83                0.00          2733958.89           553018.48                0.00                0.00
 218          1033208.66                0.00          1009367.90          2554309.60                0.00                0.00
 219                0.00                0.00                0.00          1588418.17                0.00                0.00
 220                0.00                0.00                0.00          2078455.75                0.00                0.00
 221                0.00                0.00                0.00          2449428.49                0.00                0.00
 222          3660509.22                0.00          3575774.20          4141127.58                0.00                0.00
 223          6199249.49                0.00          5570773.40          5073009.29                0.00                0.00
 224          9137086.50                0.00          8023827.16          4536977.02                0.00                0.00
 225          9608883.75                0.00          7932468.71          3739193.87                0.00                0.00
 226         11549416.35                0.00          8706847.81                0.00                0.00                0.00
 227          9930505.84                0.00          5251284.23           376756.30                0.00                0.00
 228          7582071.60                0.00          3596589.13            73622.80                0.00                0.00
 229          4242976.34                0.00          3871812.14          2762648.90                0.00                0.00
 230           986142.39                0.00           923776.56          2331422.09                0.00                0.00
 231                0.00                0.00                0.00          1593935.51                0.00                0.00
 232                0.00                0.00                0.00          1656995.51                0.00                0.00
 233                0.00                0.00                0.00          2933383.01                0.00                0.00
 234          4118073.78                0.00          4022801.87          4716742.12                0.00                0.00
 235          5313642.42                0.00          5188674.20          6066272.53                0.00                0.00
 236          7321018.45                0.00          6644850.00          7096162.81                0.00                0.00
 237          9660222.38                0.00          7388796.46          1487081.09                0.00                0.00
 238         11604350.69                0.00          8904117.29           517840.71                0.00                0.00
 239          9899499.73                0.00          7497742.50                0.00                0.00                0.00
 240          7294205.81                0.00          5431294.14          1479240.51                0.00                0.00
 241          3942991.44                0.00          3497976.46          1661383.90                0.00                0.00
 242           826566.60                0.00           807452.48          2043017.40                0.00                0.00
 243                0.00                0.00                0.00          1658528.93                0.00                0.00
 244                0.00                0.00                0.00          2063157.44                0.00                0.00
 245                0.00                0.00                0.00          2363257.41                0.00                0.00
 246          3202946.47                0.00          3129077.39          3842839.79                0.00                0.00
 247          4870839.76                0.00          4730054.87          5414171.57                0.00                0.00
 248          6863455.70                0.00          6102331.51          6379448.06                0.00                0.00
 249          9265990.63                0.00          7610190.97          5158288.22                0.00                0.00
 250          9115130.70                0.00          6853809.09          1352881.77                0.00                0.00
 251          8783123.66                0.00          6667233.77           346086.07                0.00                0.00
 252          8339464.11                0.00          6365985.74            99856.30                0.00                0.00
 253          3400669.67                0.00          3137401.96          2136817.79                0.00                0.00
 254           940614.19                0.00           834050.37          1284093.11                0.00                0.00
 255                0.00                0.00                0.00           779362.43                0.00                0.00
 256                0.00                0.00                0.00          1940610.13                0.00                0.00
 257                0.00                0.00                0.00          3296674.42                0.00                0.00
 258          3443633.31                0.00          3364079.47          4050821.79                0.00                0.00
 259          5643118.98                0.00          5512660.26          6333112.01                0.00                0.00
 260          8841004.75                0.00          7604362.58          5681935.48                0.00                0.00
 261          8744658.97                0.00          6580430.15          1123975.96                0.00                0.00
 262          9505227.18                0.00          7252899.16           171806.70                0.00                0.00
 263          9028005.80                0.00          6092856.24                0.00                0.00                0.00
 264          6718685.06                0.00          3687783.88                0.00                0.00                0.00
 265          3390485.82                0.00          2899387.35          1007769.27                0.00                0.00
 266           999362.30                0.00           933297.30          1616075.71                0.00                0.00
 267                0.00                0.00                0.00          2589151.27                0.00                0.00
 268                0.00                0.00                0.00          2284387.83                0.00                0.00
 269                0.00                0.00                0.00          2975880.28                0.00                0.00
 270          4486137.22                0.00          4381928.72          4957665.54                0.00                0.00
 271          6343932.65                0.00          5849480.76          5569059.16                0.00                0.00
 272          8579909.00                0.00          7487396.98          5061755.55                0.00                0.00
 273          9939893.55                0.00          7184885.23           628258.23                0.00                0.00
 274         10661866.17                0.00          8421690.08          2485061.53                0.00                0.00
 275          8475203.07                0.00          5123568.93          1275771.47                0.00                0.00
 276          6005762.01                0.00          4030683.65          1630467.49                0.00                0.00
 277          4424969.74                0.00          3673728.66          1628165.26                0.00                0.00
 278          1251208.57                0.00           570277.37           843608.00                0.00                0.00
 279                0.00                0.00                0.00          1096480.87                0.00                0.00
 280                0.00                0.00                0.00          2351709.26                0.00                0.00
 281                0.00                0.00                0.00          2705866.27                0.00                0.00
 282          4405363.51                0.00          4303174.82          5000315.94                0.00                0.00
 283          6187615.17                0.00          5704664.50          6168984.08                0.00                0.00
 284          8632057.84                0.00          7004232.65          1212137.71                0.00                0.00
 285         10159020.09                0.00          7644783.71           636837.25                0.00                0.00
 286         10585893.53                0.00          5260125.99           419649.98                0.00                0.00
 287          9176507.43                0.00          4034081.31           543831.95                0.00                0.00
 288          6944696.64                0.00          3984998.02          1492394.95                0.00                0.00
 289          3940431.85                0.00          3790522.12          3723323.72                0.00                0.00
 290          1007637.56                0.00           984331.83          1942648.46                0.00                0.00
 291                0.00                0.00                0.00          1495072.73                0.00                0.00
 292                0.00                0.00                0.00          2688851.64                0.00                0.00
 293                0.00                0.00                0.00          3641319.89                0.00                0.00
 294          4643616.91                0.00          4535531.54          5069916.05                0.00                0.00
 295          6316039.57                0.00          5590471.61          4134482.78                0.00                0.00
 296          8624243.40                0.00          7196507.04          4521724.34                0.00                0.00
 297         10572307.19                0.00          7829101.49           981340.55                0.00                0.00
 298         10032969.66                0.00          6490232.66          1161235.18                0.00                0.00
 299          8664516.29                0.00          4345028.45           579988.12                0.00                0.00
 300          6212689.37                0.00          2980226.53           114115.34                0.00                0.00
 301          3662305.55                0.00          2650771.32           918377.23                0.00                0.00
 302           868514.69                0.00           718944.95          1500786.50                0.00                0.00
 303                0.00                0.00                0.00          1086286.41                0.00                0.00
 304                0.00                0.00                0.00          1356646.67                0.00                0.00
 305                0.00                0.00                0.00          2425636.72                0.00                0.00
 306          4086336.39                0.00          3991814.21          4672900.43                0.00                0.00
 307          7356219.05                0.00          6882944.91          7844759.24                0.00                0.00
 308          8874910.89                0.00          7378716.46          5066669.94                0.00                0.00
 309         10279043.35                0.00          7569750.08          1518808.51                0.00                0.00
 310         10889188.26                0.00          8154524.05                0.00                0.00                0.00
 311          9589047.59                0.00          5967676.35                0.00                0.00                0.00
 312          6271412.40                0.00          3484095.48                0.00                0.00                0.00
 313          2815157.71                0.00          2632214.23          1977605.18                0.00                0.00
 314          1055288.24                0.00          1030891.32          2227170.51                0.00                0.00
 315                0.00                0.00                0.00           855273.62                0.00                0.00
 316                0.00                0.00                0.00           988228.17                0.00                0.00
 317                0.00                0.00                0.00          2419561.20                0.00                0.00
 318          3851569.62                0.00          3762562.45          4445984.21                0.00                0.00
 319          6073718.42                0.00          5933325.40          6859041.34                0.00                0.00
 320          9507926.29                0.00          8249464.43          6815935.91                0.00                0.00
 321         10240470.14                0.00          7520970.32          2126343.51                0.00                0.00
 322         11294661.46                0.00          8429405.34                0.00                0.00                0.00
 323          8667661.39                0.00          6801629.37          1230392.12                0.00                0.00
 324          5606138.78                0.00          4264424.21           290810.07                0.00                0.00
 325          3737215.23                0.00          3220610.15           602197.44                0.00                0.00
 326           920620.29                0.00           847784.37          1532579.14                0.00                0.00
 327                0.00                0.00                0.00          1027884.86                0.00                0.00
 328                0.00                0.00                0.00          1462690.22                0.00                0.00
 329                0.00                0.00                0.00          2874859.61                0.00                0.00
 330          4339117.44                0.00          4238811.77          5004853.27                0.00                0.00
 331          6035365.44                0.00          5883642.34          5884094.11                0.00                0.00
 332          8768887.39                0.00          8006835.34          4572010.13                0.00                0.00
 333         10205229.41                0.00          7856006.94           207660.31                0.00                0.00
 334         10768375.86                0.00          7176036.76           514803.81                0.00                0.00
 335          8980335.59                0.00          4275105.93                0.00                0.00                0.00
 336          6493505.12                0.00          3278924.04                0.00                0.00                0.00
 337          3267441.90                0.00          2395071.03          1011396.67                0.00                0.00
 338           922412.12                0.00           403873.00           428184.65                0.00                0.00
 339                0.00                0.00                0.00          1049122.69                0.00                0.00
 340                0.00                0.00                0.00          1647284.88                0.00                0.00
 341                0.00                0.00                0.00          2126054.06                0.00                0.00
 342          4298440.03                0.00          4198949.89          4878134.11                0.00                0.00
 343          6263158.93                0.00          5885471.38          6844217.49                0.00                0.00
 344          8647678.18                0.00          7457988.41          5766400.58                0.00                0.00
 345         10815795.46                0.00          7758974.48           908530.96                0.00                0.00
 346         10658222.47                0.00          8088678.55                0.00                0.00                0.00
 347          9080036.05                0.00          6914670.90          2408185.56                0.00                0.00
 348          6106808.63                0.00          4342345.43          1702481.43                0.00                0.00
 349          3924460.14                0.00          3311346.47          1287902.05                0.00                0.00
 350          1008824.29                0.00           674652.17           166212.81                0.00                0.00
 351                0.00                0.00                0.00          1136808.57                0.00                0.00
 352                0.00                0.00                0.00          1410683.34                0.00                0.00
 353                0.00                0.00                0.00          3341548.37                0.00                0.00
 354          4618048.25                0.00          4497388.06          4729533.71                0.00                0.00
 355          7378561.01                0.00          6201968.79           781885.92                0.00                0.00
 356          7762468.87                0.00          6312761.49          2198860.16                0.00                0.00
 357         10009859.90                0.00          8046396.18          2216818.85                0.00                0.00
 358         11238086.47                0.00          8481801.58          1039386.18                0.00                0.00
 359          9039795.09                0.00          4371733.74           194174.37                0.00                0.00
 360          5823309.49                0.00          2942262.10                0.00                0.00                0.00
 361          3378948.59                0.00          2272439.62                0.00                0.00                0.00
 362           800685.22                0.00           570970.87           907721.96                0.00                0.00
 363                0.00                0.00                0.00           905364.68                0.00                0.00
 364                0.00                0.00                0.00          1360347.91                0.00                0.00
 365                0.00                0.00                0.00          2623408.76                0.00                0.00
 366          5376391.39                0.00          5251056.00          5935639.00                0.00                0.00
 367          7796631.11                0.00          6614193.70          5839457.94                0.00                0.00
 368          9547011.63                0.00          7032161.91           485044.98                0.00                0.00
 369         10501434.43                0.00          8215470.33          1328436.11                0.00                0.00
 370         11033821.88                0.00          6731497.86                0.00                0.00                0.00
 371          8589534.52                0.00          4486459.11          1195344.63                0.00                0.00
 372          5517202.02                0.00          3959392.11          3073006.77                0.00                0.00
 373          3689963.71                0.00          3106515.29          1549473.94                0.00                0.00
 374           693840.39                0.00           677847.50          1785370.51                0.00                0.00
 375                0.00                0.00                0.00           884874.54                0.00                0.00
 376                0.00                0.00                0.00          1839450.50                0.00                0.00
 377                0.00                0.00                0.00          3109860.82                0.00                0.00
 378          5242737.05                0.00          5120538.73          5612517.91                0.00                0.00
 379          6292214.23                0.00          5720945.10          4982385.23                0.00                0.00
 380          8546801.82                0.00          6908857.37          2220118.09                0.00                0.00
 381          9740020.68                0.00          7808899.15          2844070.67                0.00                0.00
 382         10954988.75                0.00          8106778.37           707657.43                0.00                0.00
 383          9743792.02                0.00          3719514.70           358997.69                0.00                0.00
 384          6329874.75                0.00          2415323.49           311135.09                0.00                0.00
 385          4112205.23                0.00          1778643.61           317877.40                0.00                0.00
 386           804831.61                0.00           786280.37          1885072.27                0.00                0.00
 387                0.00                0.00                0.00           658029.79                0.00                0.00
 388                0.00                0.00                0.00          1713782.68                0.00                0.00
 389                0.00                0.00                0.00          2831054.57                0.00                0.00
 390          3221069.77                0.00          3146642.77          3732078.10                0.00                0.00
 391          6780343.15                0.00          6262100.01          7083995.14                0.00                0.00
 392          9173777.19                0.00          7556840.22          5116814.05                0.00                0.00
 393          9693534.79                0.00          7346838.56          2221570.72                0.00                0.00
 394         11633017.35                0.00          8770803.94                0.00                0.00                0.00
 395          8631381.43                0.00          6139666.03           885621.57                0.00                0.00
 396          5996363.82                0.00          4327505.24          1392801.80                0.00                0.00
 397          3485825.30                0.00          2935715.45           909775.70                0.00                0.00
 398           799642.99                0.00           744201.84          1723681.02                0.00                0.00
 399                0.00                0.00                0.00           777557.22                0.00                0.00
 400                0.00                0.00                0.00          1357101.51                0.00                0.00
 401                0.00                0.00                0.00          2404983.68                0.00                0.00
 402          3970696.32                0.00          3878848.94          4516246.68                0.00                0.00
 403          6531048.73                0.00          6124736.34          6915450.41                0.00                0.00
 404          9971776.75                0.00          7950180.63          3768953.84                0.00                0.00
 405         10405319.00                0.00          7788825.49                0.00                0.00                0.00
 406         11333987.09                0.00          8592071.34                0.00                0.00                0.00
 407          9413377.10                0.00          6246239.78           589770.80                0.00                0.00
 408          6456553.74                0.00          4284963.03           240526.57                0.00                0.00
 409          3503136.55                0.00          3100877.79           647358.22                0.00                0.00
 410           851901.19                0.00           832210.02          1452950.62                0.00                0.00
 411                0.00                0.00                0.00           879583.58                0.00                0.00
 412                0.00                0.00                0.00          1570780.10                0.00                0.00
 413                0.00                0.00                0.00          1952874.25                0.00                0.00
 414          4231031.75                0.00          4133142.51          4790216.96                0.00                0.00
 415          7002906.69                0.00          6659857.03          7618201.52                0.00                0.00
 416          9629389.10                0.00          7614564.33          4593543.14                0.00                0.00
 417         10595140.02                0.00          7716363.90           478835.11                0.00                0.00
 418         10837417.71                0.00          8230625.92           313074.17                0.00                0.00
 419          9147968.77                0.00          7035960.74          1001955.15                0.00                0.00
 420          6120731.90                0.00          4444745.91           994304.31                0.00                0.00
