"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,10994329,0,2284088.75,0,252775.4375,0,12839409,26370602,6184092.5,0,410295.7188,368470.9375,0,27878.7539,19396646,26387384,-16782,-0.06
30,2,3864642,0,2210408.75,0,462790.6875,0,15449113,21986954,4083733.5,0,0,283385.625,0,2823.9297,17620810,21990752,-3798,0.02
31,3,12957730,0,4568184.25,0,557613.9375,0,30498895,48582422,9273403.5,0,410295.7188,627571.625,0,27878.7539,38261878,48601032,-18610,-0.05
31,4,5136562,0,4494499.75,0,857316.1875,0,36862361,47350738,7470219.5,0,0,520495.5,0,2823.9297,39356002,47349536,1202,0.03
28,5,14477794,0,6631224.25,0,1119710.4375,0,53352151,75580878,13508590.5,0,410295.7188,832760.625,0,27878.7539,60865422,75644952,-64074,-0.08
31,6,7016410,0,6778579.75,0,3836307.5625,0,64985737,82617042,13564951.5,0,108264.4374,753476.375,0,2823.9297,68276874,82706392,-89350,-0.02
30,7,16351406,0,9869004.25,0,1978985.4375,0,77932391,106131774,15124242.5,0,2413583.5626,1070497.5,0,28092.4141,87584294,106220712,-88938,-0.07
31,8,9424874,0,10124285.75,0,4529421.0625,0,94033145,118111746,15846955.5,0,5833732.9374,1005501.125,0,6160.5078,95519882,118212232,-100486,-0.01
30,9,24644542,0,10382784.25,0,3151355.4375,0,100109191,138287854,15314602.5,0,11065629.0626,1312284.125,0,40123.0547,110692502,138425144,-137290,-0.08
31,10,19524186,0,10655191.75,0,6219317.5625,0,105076217,141474930,16017089.5,0,14939364.9374,1217075.875,0,22857.6641,109389802,141586184,-111254,-0.01
31,11,32485494,0,10382784.25,0,4148284.4375,0,108920327,155936878,15440550.5,0,18767135.0626,1493613.125,0,68909.2734,120322950,156093176,-156298,-0.08
30,12,23903622,0,10655191.75,0,6794147.5625,0,112930089,154283058,17857859.5,0,16899396.9374,1390877.625,0,40648.7578,118202298,154391048,-107990,-0.01
31,13,34954762,0,12666864.25,0,5029986.4375,0,117623911,170275534,18784632.5,0,19151631.0626,1678936.875,0,72930.1328,130746790,170434936,-159402,-0.07
30,14,25013766,0,12865591.75,0,10409387.5625,0,125138745,173427474,23921139.5,0,16899396.9374,1570352.625,0,41952.8438,131110234,173543048,-115574,-0.01
31,15,35576226,0,14950944.25,0,8703164.4375,0,138636647,197866990,28295580.5,0,19151631.0626,1865283.375,0,72930.1328,148647110,198032568,-165578,-0.07
31,16,25172314,0,15149671.75,0,14137509.5625,0,146835065,201294546,28833323.5,0,16899396.9374,1767738.625,0,41952.8438,153850938,201393320,-98774,-1.38777878078145e-17
29,17,36478014,0,17087664.25,0,8969326.4375,0,165925031,228460046,34362596.5,0,19151631.0626,2056253.125,0,72930.1328,173013382,228656824,-196778,-0.07
31,18,26338510,0,17433751.75,0,16539947.5625,0,175038201,235350386,31969287.5,0,17093704.9374,2058910.125,0,41952.8438,184379226,235543048,-192662,-0.01
30,19,39082866,0,20325504.25,0,10087546.4375,0,199156711,268652654,39443912.5,0,22129207.0626,2356362.875,0,72941.4609,204928678,268931128,-278474,-0.08
31,20,34439910,0,20779519.75,0,17470195.5625,0,200320601,273010194,32703727.5,0,26274064.9374,2488565.625,0,50541.8282,211760218,273277128,-266934,-0.02
30,21,49530194,0,20839224.25,0,12978166.4375,0,210704743,294052334,39721176.5,0,31613555.0626,2659747.375,0,87581.6249,220251078,294333112,-280778,-0.08
31,22,42694454,0,21310363.75,0,18872635.5625,0,210044345,292921810,32904895.5,0,34952100.9374,2703061.125,0,76389.4845,222558682,293195144,-273334,-0.01
31,23,58466058,0,20839224.25,0,13876856.4375,0,217657927,310840046,39781240.5,0,40643707.0626,2827705.375,0,123109.9217,227757638,311133432,-293386,-0.08
30,24,46727918,0,21310363.75,0,19622815.5625,0,216305465,303966610,35491535.5,0,36534092.9374,2864486.125,0,88547.8439,229259738,304238344,-271734,-0.01
31,25,60027818,0,23123304.25,0,17404408.4375,0,231470247,332025710,49170840.5,0,40976923.0626,3015264.375,0,124636.7499,239039366,332327096,-301386,-0.08
30,26,47555670,0,23520763.75,0,21463735.5625,0,232893081,325433298,42231343.5,0,36534092.9374,3109074.625,0,88547.8439,243748474,325711432,-278134,-0.01
31,27,60286922,0,25407384.25,0,27010068.4375,0,254321159,367025454,61355104.5,0,40976923.0626,3568072.875,0,124636.7499,261307462,367332280,-306826,-0.07
31,28,48793534,0,25804843.75,0,37814747.5625,0,261903961,374317138,57721079.5,0,36534092.9374,4041453.125,0,88547.8439,276271866,374656968,-339830,-0.02
28,29,63405730,0,27470424.25,0,27554500.4375,0,283281831,401712430,63808520.5,0,40976923.0626,3955461.375,0,124636.7499,293228934,402094520,-382090,-0.07
31,30,52314326,0,28088923.75,0,40828867.5625,0,306546713,427778898,66987143.5,0,36534092.9374,4778143.625,0,88547.8439,319732538,428120392,-341494,-0.02
30,31,65942354,0,30708264.25,0,30045700.4375,0,319419815,446116078,65891536.5,0,40997563.0626,4494824.375,0,124666.5311,335065158,446573816,-457738,-0.07
31,32,55339358,0,31434691.75,0,42189891.5625,0,351438361,480402322,71713967.5,0,40378284.9374,5262778.625,0,89244.9377,363289338,480733576,-331254,-0.02
30,33,76852450,0,31221984.25,0,32374180.4375,0,355900967,496349550,66714608.5,0,51908979.0626,5195212.375,0,147439.9685,372954886,496921144,-571594,-0.07
31,34,64325374,0,31965535.75,0,44076675.5625,0,373066649,513434258,72042399.5,0,47815452.9374,5699049.625,0,132496.219,388152314,513841672,-407414,-0.03
31,35,84542754,0,31221984.25,0,35084324.4375,0,367263591,518112622,66942544.5,0,57465259.0626,5587776.375,0,171253.8122,388522310,518689208,-576586,-0.07
30,36,68868142,0,31965535.75,0,45473475.5625,0,382522393,528829586,73210399.5,0,49221860.9374,6009249.625,0,148456.0316,400650106,529240008,-410422,-0.02
31,37,86242738,0,33506064.25,0,36519252.4375,0,382557223,538825198,71671696.5,0,57789315.0626,5927005.375,0,177465.1246,403842502,539408056,-582858,-0.07
30,38,69486878,0,34175935.75,0,46450995.5625,0,400285721,550399634,77213503.5,0,49221860.9374,6330302.625,0,149907.3442,417889146,550804680,-405046,-0.02
31,39,86600818,0,35790144.25,0,41028140.4375,0,405465895,568884846,77727136.5,0,57789315.0626,6427909.375,0,177465.1246,427350790,569472568,-587722,-0.07
31,40,69932414,0,36460015.75,0,51609395.5625,0,425130777,583132818,82778639.5,0,49221860.9374,6867618.625,0,149907.3442,444565114,583583176,-450358,-0.02
28,41,88280450,0,37853184.25,0,41156044.4375,0,427695079,594984558,78827088.5,0,57789315.0626,6751052.375,0,177465.1246,452070534,595615416,-630858,-0.07
31,42,70846862,0,38744095.75,0,52432755.5625,0,452563673,614587538,84941471.5,0,49555724.9374,7242055.625,0,149907.3442,473198010,615087176,-499638,-0.02
30,43,91730818,0,41091024.25,0,41324284.4375,0,452639015,626785006,80685184.5,0,61615483.0626,7088037.375,0,182816.187,477929158,627500728,-715722,-0.08
