               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 314                0.00                0.00                0.00          6274104.78                0.00                0.00
 315                0.00                0.00                0.00          2388247.15                0.00                0.00
 316                0.00                0.00                0.00          2755819.83                0.00                0.00
 317                0.00                0.00                0.00          6635516.38                0.00                0.00
 318                0.00                0.00                0.00         12503276.88                0.00                0.00
 319                0.00                0.00                0.00         19564675.53                0.00                0.00
 320                0.00                0.00                0.00         24505301.79                0.00                0.00
 321                0.00                0.00                0.00         10751022.85                0.00                0.00
 322                0.00                0.00                0.00                0.00                0.00                0.00
 323                0.00                0.00                0.00          3394269.85                0.00                0.00
 324                0.00                0.00                0.00           771004.00                0.00                0.00
 325                0.00                0.00                0.00          1707795.09                0.00                0.00
 326                0.00                0.00                0.00          4182763.37                0.00                0.00
 327                0.00                0.00                0.00          2938894.90                0.00                0.00
 328                0.00                0.00                0.00          4075152.29                0.00                0.00
 329                0.00                0.00                0.00          8267309.38                0.00                0.00
 330                0.00                0.00                0.00         14082060.13                0.00                0.00
 331                0.00                0.00                0.00         16764210.29                0.00                0.00
 332                0.00                0.00                0.00         12722112.05                0.00                0.00
 333                0.00                0.00                0.00           576788.19                0.00                0.00
 334                0.00                0.00                0.00          1390094.01                0.00                0.00
 335                0.00                0.00                0.00                0.00                0.00                0.00
 336                0.00                0.00                0.00                0.00                0.00                0.00
 337                0.00                0.00                0.00          2755036.73                0.00                0.00
 338                0.00                0.00                0.00          1143004.98                0.00                0.00
 339                0.00                0.00                0.00          2939506.39                0.00                0.00
 340                0.00                0.00                0.00          4710703.65                0.00                0.00
 341                0.00                0.00                0.00          5900716.65                0.00                0.00
 342                0.00                0.00                0.00         13870152.52                0.00                0.00
 343                0.00                0.00                0.00         19890367.59                0.00                0.00
 344                0.00                0.00                0.00         21296572.77                0.00                0.00
 345                0.00                0.00                0.00          6126276.35                0.00                0.00
 346                0.00                0.00                0.00                0.00                0.00                0.00
 347                0.00                0.00                0.00          6762794.16                0.00                0.00
 348                0.00                0.00                0.00          4665849.81                0.00                0.00
 349                0.00                0.00                0.00          3646616.74                0.00                0.00
 350                0.00                0.00                0.00           470133.02                0.00                0.00
 351                0.00                0.00                0.00          3208297.72                0.00                0.00
 352                0.00                0.00                0.00          3894319.29                0.00                0.00
 353                0.00                0.00                0.00          9751392.46                0.00                0.00
 354                0.00                0.00                0.00         14256740.31                0.00                0.00
 355                0.00                0.00                0.00          2393657.24                0.00                0.00
 356                0.00                0.00                0.00          5995588.61                0.00                0.00
 357                0.00                0.00                0.00          6181598.27                0.00                0.00
 358                0.00                0.00                0.00          2783411.28                0.00                0.00
 359                0.00                0.00                0.00           514800.66                0.00                0.00
 360                0.00                0.00                0.00                0.00                0.00                0.00
 361                0.00                0.00                0.00                0.00                0.00                0.00
