"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
30,264,678372010,0,234426431.75,0,504127525.1563,0,3278361156,4695286278,700717163.5,0,491080903,64151303.5625,0,5654637.4687,3437781864,4699383572,-4097294,-0.03
31,265,745606870,0,231159456.25,0,548847962.8437,0,3130832316,4656446970,702751764.5,0,545415481,64951976.4375,0,6425361.5313,3341283480,4660830444,-4383474,-0.06
30,266,679302186,0,236637311.75,0,507689125.1563,0,3298538564,4722166278,713458923.5,0,491080903,64342055.5625,0,5662926.4687,3451725160,4726267668,-4101390,-0.03
31,267,748259158,0,233444032.25,0,568706138.8437,0,3168016828,4718427642,726765972.5,0,545415481,65842096.4375,0,6425361.5313,3378460312,4722911468,-4483826,-0.06
31,268,681823274,0,238921887.75,0,515680677.1563,0,3324876868,4761301510,718301419.5,0,491080903,65102295.5625,0,5662926.4687,3485384552,4765529876,-4228366,-0.03
28,269,750836310,0,235507520.25,0,570408538.8437,0,3191761340,4748514810,727556628.5,0,545415481,66350576.4375,0,6425361.5313,3407355032,4753105132,-4590322,-0.06
31,270,683185962,0,241206463.75,0,516597285.1563,0,3356102212,4797090310,721907435.5,0,491080903,65560199.5625,0,5662926.4687,3517077352,4801286932,-4196622,-0.03
30,271,754074198,0,238745600.25,0,570842458.8437,0,3224737724,4788401658,730327700.5,0,546286329,66762288.4375,0,6425841.5313,3443221656,4793025772,-4624114,-0.06
31,272,690639658,0,244552479.75,0,517430565.1563,0,3385893444,4838514182,723226091.5,0,499170695,65945383.5625,0,5667992.4687,3548801384,4842810132,-4295950,-0.03
30,273,766572502,0,239259200.25,0,572267098.8437,0,3240640956,4818741754,730469268.5,0,557065849,67091344.4375,0,6477376.5313,3462299288,4823404780,-4663026,-0.06
31,274,701259818,0,245083199.75,0,520200229.1563,0,3395732036,4862273030,723325931.5,0,511824967,66163879.5625,0,5756943.4687,3559543656,4866613012,-4339982,-0.03
31,275,776790998,0,239259200.25,0,573358298.8437,0,3246695868,4836106746,730502292.5,0,567453241,67138696.4375,0,6763837.5313,3468919960,4840780012,-4673266,-0.06
30,276,705342122,0,245083199.75,0,522377509.1563,0,3401684036,4874484230,726998251.5,0,513884103,66230519.5625,0,5898197.4687,3565815656,4878825236,-4341006,-0.03
31,277,779333974,0,241543776.25,0,573604314.8437,0,3257540028,4852024826,736707220.5,0,568020537,67299816.4375,0,6777135.5313,3477888152,4856695020,-4670194,-0.06
30,278,706802858,0,247294079.75,0,522534949.1563,0,3416866372,4893495814,733040363.5,0,513884103,66372967.5625,0,5954554.4687,3578591592,4897840916,-4345102,-0.03
31,279,780093910,0,243828352.25,0,573802714.8437,0,3273379260,4871106042,740623508.5,0,568020537,67483960.4375,0,6777135.5313,3492873368,4875781356,-4675314,-0.06
31,280,707203754,0,249578655.75,0,523590437.1563,0,3433721924,4914092550,736857835.5,0,513884103,66560823.5625,0,5954554.4687,3595187048,4918441748,-4349198,-0.03
28,281,781405910,0,245891840.25,0,579770074.8437,0,3299595196,4906665466,753146900.5,0,568020537,67664024.4375,0,6777135.5313,3515737240,4911347948,-4682482,-0.06
31,282,710634538,0,251863231.75,0,529875749.1563,0,3467985988,4960356870,747377515.5,0,513884103,66909095.5625,0,5954554.4687,3630695784,4964818708,-4461838,-0.03
30,283,786091350,0,249129920.25,0,579843034.8437,0,3324592060,4939658746,754361620.5,0,569703865,67942168.4375,0,6777465.5313,3545625752,4944412908,-4754162,-0.06
31,284,720122282,0,255209247.75,0,530109861.1563,0,3486354500,4991793670,747809003.5,0,522713799,67160199.5625,0,5961560.4687,3652633960,4996275988,-4482318,-0.03
30,285,799512278,0,249643520.25,0,580568794.8437,0,3334532028,4964259322,754407188.5,0,583108153,68081992.4375,0,6875798.5313,3556599960,4969075948,-4816626,-0.06
31,286,733684906,0,255739967.75,0,530959013.1563,0,3491770948,5012152838,747838827.5,0,536751559,67172071.5625,0,6249161.4687,3658632040,5016640276,-4487438,-0.03
31,287,811143382,0,249643520.25,0,581600474.8437,0,3337861052,4980250106,754443540.5,0,595077177,68089176.4375,0,7037510.5313,3560421528,4985071852,-4821746,-0.06
30,288,737618474,0,255739967.75,0,533693093.1563,0,3495755332,5022804486,751801323.5,0,539599303,67186807.5625,0,6358273.4687,3662351720,5027294996,-4490510,-0.03
31,289,813084502,0,251928096.25,0,584334426.8437,0,3347407292,4996756986,764429844.5,0,595783353,68170792.4375,0,7037798.5313,3566156440,5001580780,-4823794,-0.06
30,290,738367658,0,257950847.75,0,536196773.1563,0,3519618628,5052131846,768768491.5,0,539599303,67298151.5625,0,6358273.4687,3674603880,5056625428,-4493582,-0.03
31,291,815401302,0,254212672.25,0,596595546.8437,0,3388922812,5055134202,788253972.5,0,595783353,68467864.4375,0,7037798.5313,3600467608,5060013292,-4879090,-0.06
31,292,741872298,0,260235423.75,0,540672677.1563,0,3549511236,5092290054,774000491.5,0,539599303,67645783.5625,0,6358273.4687,3709322088,5096922900,-4632846,-0.03
28,293,819631702,0,256276160.25,0,634485594.8437,0,3425750972,5136145914,817173908.5,0,595783353,70743352.4375,0,7037798.5313,3650359960,5141101804,-4955890,-0.06
31,294,752128426,0,262519999.75,0,541136933.1563,0,3577975364,5133758982,774941547.5,0,539599303,68340663.5625,0,6358273.4687,3749205352,5138442004,-4683022,-0.03
30,295,826681942,0,259514240.25,0,634677594.8437,0,3448846780,5169722874,817731732.5,0,598309689,71249000.4375,0,7038548.5313,3680389272,5174720748,-4997874,-0.06
31,296,760706218,0,265866015.75,0,541815461.1563,0,3598008900,5166393862,775817579.5,0,547240903,68757703.5625,0,6380184.4687,3772903272,5171097364,-4703502,-0.03
30,297,839431510,0,260027840.25,0,635848794.8437,0,3460225980,5195536890,817817236.5,0,610114873,71546952.4375,0,7092191.5313,3694017688,5200591084,-5054194,-0.06
31,298,772173226,0,266396735.75,0,542823333.1563,0,3605342276,5186732550,775851371.5,0,559157063,68832743.5625,0,6684951.4687,3780919144,5191443220,-4710670,-0.03
31,299,850075350,0,260027840.25,0,636793178.8437,0,3464949692,5211849210,817833364.5,0,620925241,71575032.4375,0,7352056.5313,3699221656,5216909548,-5060338,-0.06
30,300,776733738,0,266396735.75,0,543445413.1563,0,3611832388,5198405126,779784683.5,0,561827527,68865879.5625,0,6853724.4687,3785787240,5203116820,-4711694,-0.03
31,301,853450710,0,262312416.25,0,637170138.8437,0,3471349180,5224285690,822449812.5,0,621738297,71646568.4375,0,7446829.5313,3706061464,5229345004,-5059314,-0.06
30,302,778541866,0,268607615.75,0,543714213.1563,0,3622837828,5213698566,785938283.5,0,561827527,69001591.5625,0,6867024.4687,3794784104,5218416404,-4717838,-0.03
31,303,854005462,0,264596992.25,0,649284442.8437,0,3499648444,5267538426,845622676.5,0,621738297,71919432.4375,0,7446829.5313,3725875352,5272604908,-5066482,-0.06
31,304,780041642,0,270892191.75,0,577965989.1563,0,3658263108,5287159302,816507243.5,0,561827527,70746503.5625,0,6867024.4687,3835954024,5291899668,-4740366,-0.03
29,305,860166870,0,266733856.25,0,656808666.8437,0,3532829116,5316541946,849751572.5,0,621738297,72862536.4375,0,7446829.5313,3769813144,5321614572,-5072626,-0.06
31,306,783020842,0,273175775.75,0,599655077.1563,0,3702129732,5357978118,830047723.5,0,561827527,72789191.5625,0,6867024.4687,3891234664,5362764564,-4786446,-0.03
30,307,868989270,0,269970976.25,0,657323226.8437,0,3571563452,5367850490,851786900.5,0,623549881,73617896.4375,0,7447249.5313,3816517784,5372921068,-5070578,-0.06
31,308,791437354,0,276520799.75,0,600222501.1563,0,3738310724,5406488070,831064427.5,0,570163399,73342583.5625,0,6889743.4687,3929865064,5411323668,-4835598,-0.03
30,309,880009942,0,270485536.25,0,659419866.8437,0,3596580284,5406499322,852055316.5,0,634126393,74319528.4375,0,7516246.5313,3843623064,5411641580,-5142258,-0.06
31,310,804828714,0,277052511.75,0,601984293.1563,0,3750097988,5433959942,831107051.5,0,582664007,73793655.5625,0,6934504.4687,3944445288,5438942996,-4983054,-0.03
31,311,892655574,0,270485536.25,0,660443610.8437,0,3603878332,5427466746,852068244.5,0,646645817,74406312.4375,0,7877140.5313,3851615384,5432614124,-5147378,-0.06
30,312,809938986,0,277052511.75,0,602617893.1563,0,3758645316,5448250886,835367659.5,0,585292103,73857079.5625,0,7172106.4687,3951542120,5453229844,-4978958,-0.03
31,313,893721686,0,272769120.25,0,669887450.8437,0,3630632380,5467014650,874378388.5,0,647058489,74670616.4375,0,7879496.5313,3868176024,5472164076,-5149426,-0.06
30,314,812078250,0,279262431.75,0,606661413.1563,0,3789508676,5487506950,843252203.5,0,585292103,74264263.5625,0,7172106.4687,3982578024,5492557588,-5050638,-0.03
31,315,896807638,0,275052704.25,0,685315034.8437,0,3665831868,5523011066,888669716.5,0,647058489,75677272.4375,0,7879496.5313,3908903576,5528189164,-5178098,-0.06
31,316,814360106,0,281546015.75,0,640857637.1563,0,3824325188,5561085446,861699307.5,0,585292103,76942807.5625,0,7172106.4687,4035116904,5566222100,-5136654,-0.03
28,317,901659734,0,277115296.25,0,719864794.8437,0,3711678908,5610322426,907670932.5,0,647058489,80592504.4375,0,7879496.5313,3972339864,5615542508,-5220082,-0.06
31,318,827376426,0,283829599.75,0,643083685.1563,0,3868387396,5622672902,865602795.5,0,585292103,78288215.5625,0,7172106.4687,4091490152,5627844372,-5171470,-0.03
30,319,907652566,0,280352416.25,0,721358554.8437,0,3751178172,5660545530,908787476.5,0,647066169,81365528.4375,0,7879496.5313,4020677784,5665777900,-5232370,-0.06
31,320,834669354,0,287174623.75,0,643254309.1563,0,3917633092,5682727430,869500011.5,0,591562567,78949239.5625,0,7173677.4687,4140698472,5687882516,-5155086,-0.03
30,321,920383574,0,280866976.25,0,721896154.8437,0,3787290044,5710440954,909119380.5,0,657548089,81862840.4375,0,7958414.5313,4059255448,5715746028,-5305074,-0.06
