Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
192,0,3306793,1901473,-11306984,-681785,0,6780504,0
193,489010,1218292,444098,-6170417,-251052,0,4270069,0
194,19743731,0,0,-3653543,-2908127,0,-13182062,0
195,27559644,0,0,-1601376,-10690171,0,-15268097,0
196,8608706,0,0,-1539121,-4995823,0,-2073762,0
197,19840463,0,0,-2459406,-13000230,0,-4380827,0
198,1317238,528,2399,-14029824,-49366,0,12759026,0
199,841260,2681716,3138735,-16197266,-31589,0,9567144,0
200,2972570,7269427,8388543,-19002560,-125177,0,497196,0
201,270306,7237889,10351244,-17099679,-676313,0,-83447,0
202,1390857,3288665,13817551,-19659161,-1142432,0,2304520,0
203,254192,1530560,13279983,-15019438,-828640,0,783343,0
204,277148,1164084,2394413,-9363563,-594683,0,6122600,0
205,16379621,918571,273270,-10659965,-2479534,0,-4431961,0
206,4312158,0,0,-4532547,-301645,0,522034,0
207,15218881,0,0,-1596518,-2933619,0,-10688743,0
208,28590677,0,0,-1646180,-12208027,0,-14736470,0
209,31484755,0,0,-3119953,-25125270,0,-3239532,0
210,2675321,0,0,-11342094,-108844,0,8775617,0
211,1972196,1649646,1768844,-16382751,-126440,0,11118505,0
212,5722405,6155866,7082512,-20048033,-300347,0,1387598,0
213,775659,8555568,9843442,-17938183,-1155587,0,-80899,0
214,0,6951306,12512003,-19587888,-1743805,0,1868385,0
215,0,2082766,12931107,-16281349,-931049,0,2198525,0
216,0,1485818,2649645,-10802977,-628009,0,7295523,0
217,2609839,1314052,408465,-6805318,-333307,0,2806270,0
218,10487240,0,0,-4596886,-940536,0,-4949818,0
219,7545058,0,0,-1588418,-1316367,0,-4640272,0
220,5740828,0,0,-2078456,-1185399,0,-2476972,0
221,21909486,0,0,-2449428,-6122049,0,-13338008,0
222,8183859,12861,79489,-11377411,-1830872,0,4932074,0
223,1156192,2896539,4205934,-16843032,-65395,0,8649763,0
224,13803202,6414940,7380584,-21697891,-2207451,0,-3693383,0
225,10785656,6644787,7645030,-21280546,-3196509,0,-598418,0
226,0,3575540,14570773,-20256264,-1652689,0,3762641,0
227,1037759,1573442,12803254,-15558546,-994323,0,1138414,0
228,202791,1268276,2936179,-11252284,-665653,0,7510691,0
229,8602192,1154394,384426,-10877437,-1515011,0,2251436,0
230,8556114,0,0,-4241341,-579828,0,-3734945,0
231,7281414,0,0,-1593936,-1009498,0,-4677980,0
232,25942097,0,0,-1656996,-6827157,0,-17457945,0
233,17659970,0,0,-2933383,-10158262,0,-4568326,0
234,9075931,0,0,-12857618,-1354461,0,5136148,0
235,15729640,13808,29286,-16568589,-1085267,0,1881123,0
236,4222122,2772221,3217483,-21062031,-158301,0,11008507,0
237,2422703,7571728,8711504,-18536100,-211575,0,41741,0
238,1426371,9854350,11785981,-21026309,-2371555,0,331161,0
239,0,3966312,11967479,-17397242,-1214965,0,2678416,0
240,4380400,2724826,1925380,-14204740,-1083182,0,6257317,0
241,30436565,1505177,447623,-9102352,-6791370,0,-16495644,0
242,8512003,0,0,-3677036,-1813737,0,-3021230,0
243,29362397,0,0,-1658529,-18432879,0,-9270989,0
244,5626776,0,0,-2063157,-3797374,0,233755,0
245,11230782,0,0,-2363257,-7423547,0,-1443978,0
246,26458534,0,0,-10174864,-16030365,0,-253305,0
247,3121613,31127,39078,-15015066,-126705,0,11949954,0
248,10159962,2762788,3005042,-19345235,-643232,0,4060677,0
249,7058115,6460243,7414808,-22034470,-687352,0,1788656,0
250,2026901,7452235,8553377,-17321822,-1843268,0,1132577,0
251,953280,6017811,9096284,-15796444,-1582936,0,1312006,0
252,275050,3668706,2356600,-14805306,-1112667,0,9617617,0
253,6515048,814759,242833,-8674889,-1051859,0,2154108,0
254,5373219,0,0,-3058758,-375544,0,-1938918,0
255,4368965,0,0,-779362,-346519,0,-3243083,0
256,22015796,0,0,-1940610,-5760522,0,-14314664,0
257,7643243,0,0,-3296674,-2269967,0,-2076601,0
258,26207182,0,0,-10858535,-7776482,0,-7572166,0
259,9420633,2000,7878,-17488891,-1582530,0,9640910,0
260,1566152,4747496,5411941,-22127303,-66262,0,10467976,0
261,3236704,6940948,7966543,-16449065,-322494,0,-1372635,0
262,473234,6134306,10237875,-16929933,-1309680,0,1394198,0
263,0,1896506,11755308,-15120862,-713490,0,2182538,0
264,0,1327303,2588529,-10406469,-537351,0,7027988,0
265,4104420,1469177,553002,-7297642,-487143,0,1658186,0
266,21749833,0,0,-3548735,-3786888,0,-14414210,0
267,42165816,0,0,-2589151,-21264849,0,-18311816,0
268,10321008,0,0,-2284388,-7249504,0,-787115,0
269,2543407,0,0,-2975880,-1514501,0,1946974,0
270,7929942,0,0,-13825731,-663732,0,6559522,0
271,4537551,655161,606400,-17762473,-283744,0,12247106,0
272,10391819,6279547,7229427,-21129062,-863972,0,-1907759,0
273,1142727,6650956,9867005,-17753037,-1182321,0,1274671,0
274,8806442,2760889,12359177,-21568618,-2413339,0,55449,0
275,2466918,1316578,10311027,-14874543,-891867,0,1671887,0
276,9038497,1558106,1736075,-11666913,-1753895,0,1088130,0
277,830657,1579269,482299,-9726864,-212960,0,7047599,0
278,2605596,0,0,-2665094,-200082,0,259580,0
279,3357496,0,0,-1096481,-248428,0,-2012587,0
280,9409530,0,0,-2351709,-1153537,0,-5904284,0
281,20517177,0,0,-2705866,-4833177,0,-12978134,0
282,20019887,0,0,-13708854,-5482252,0,-828781,0
283,1301075,1290109,1628089,-18061264,-49195,0,13891186,0
284,3609679,5995402,7926888,-16848428,-264994,0,-418548,0
285,1754142,3258152,11956569,-18440641,-641237,0,2113015,0
286,1155908,1126823,13828052,-16265669,-730380,0,885266,0
287,1551351,813865,11979842,-13754421,-900876,0,310239,0
288,11477967,1031036,2526738,-12422090,-2475357,0,-138295,0
289,16264420,1509188,609598,-11454278,-2722733,0,-4206196,0
290,11988701,0,0,-3934618,-2223389,0,-5830694,0
291,25719979,0,0,-1495073,-12322148,0,-11902758,0
292,6489672,0,0,-2688852,-3953950,0,153130,0
293,43825341,0,0,-3641320,-38242688,0,-1941333,0
294,4859104,0,0,-14249065,-293865,0,9683825,0
295,2453973,2003574,2145860,-16040994,-145582,0,9583169,0
296,9461064,5790628,6824045,-20342475,-660290,0,-1072971,0
297,2412604,5658793,10606339,-19382749,-992461,0,1697475,0
298,3261284,1837621,11759086,-17684438,-950687,0,1777133,0
299,1597553,1104378,10882320,-13589533,-808122,0,813404,0
300,314326,1081220,2337927,-9307031,-529959,0,6103517,0
301,2661520,1103959,704268,-7231454,-353338,0,3115045,0
302,4558693,0,0,-3088246,-325198,0,-1145249,0
303,41828780,0,0,-1086286,-12938693,0,-27803801,0
304,42330988,0,0,-1356647,-35619559,0,-5354782,0
305,9149336,0,0,-2425637,-6878631,0,154932,0
306,29768289,0,0,-12751051,-21879149,0,4861911,0
307,7533512,369214,254117,-22083923,-487643,0,14414722,0
308,6124661,6442910,7381770,-21320297,-380475,0,1751432,0
309,2190142,8390613,9613293,-19367602,-1017250,0,190803,0
310,0,5929415,12114257,-19043712,-1454854,0,2454894,0
311,0,2020350,12408707,-15556724,-802936,0,1930603,0
312,0,1646360,2260034,-9755508,-556275,0,6405389,0
313,40429130,1181752,353538,-7424977,-10289241,0,-24250202,0
314,11164614,0,0,-4313350,-3921244,0,-2930020,0
315,20064140,0,0,-855274,-14874249,0,-4334617,0
316,37395714,0,0,-988228,-35931249,0,-476237,0
317,37867896,0,0,-2419561,-35412667,0,-35667,0
318,11660911,0,0,-12060116,-1024371,0,1423577,0
319,11349354,1406,7051,-18866085,-738321,0,8246596,0
320,3030839,4805502,5424852,-24573327,-192500,0,11504634,0
321,2612140,8243848,9434850,-19887784,-491074,0,88019,0
322,0,8763930,11775939,-19724067,-1982723,0,1166921,0
323,3609679,4292445,9129627,-16699683,-1403972,0,1071904,0
324,801024,3051281,1366909,-10161373,-550250,0,5492410,0
325,1844315,1777641,531807,-7560023,-438794,0,3845054,0
326,14003986,0,0,-3300984,-1982074,0,-8720928,0
327,3762448,0,0,-1027885,-940215,0,-1794348,0
328,10275035,0,0,-1462690,-2796696,0,-6015649,0
329,2674408,0,0,-2874860,-693250,0,893701,0
330,11845404,105305,659904,-13582782,-1223553,0,2195722,0
331,11746338,2610449,3897811,-17803102,-861067,0,409572,0
332,13858377,5638740,6453377,-21347733,-3552034,0,-1050727,0
333,301869,6663691,10870940,-18268897,-1886059,0,2318456,0
334,1460095,2170819,13507737,-18459216,-1217771,0,2538336,0
335,0,1292144,11899067,-13255442,-841731,0,905962,0
336,0,1409874,2427168,-9772429,-548196,0,6483582,0
337,2908612,795374,332755,-6673910,-356188,0,2993357,0
338,16401213,0,0,-1754470,-2127271,0,-12519472,0
339,17127778,0,0,-1049123,-5028288,0,-11050367,0
340,11660808,0,0,-1647285,-5345584,0,-4667939,0
341,31111816,0,0,-2126054,-23628294,0,-5357468,0
342,6448462,0,0,-13375524,-370148,0,7297210,0
343,7882492,225633,166854,-18992848,-457400,0,11175269,0
344,7886695,5572763,6329193,-21872067,-448204,0,2531620,0
345,0,9267102,10605935,-19483301,-850489,0,460753,0
346,0,6916206,11585039,-18746901,-1593395,0,1839050,0
347,7264308,2574535,10140013,-18402893,-1948674,0,372710,0
348,6148836,2494640,1414085,-12151635,-1135358,0,3229432,0
349,2729183,1681015,509807,-8523709,-447765,0,4051470,0
350,2904158,0,0,-1849689,-248016,0,-806452,0
351,15244065,0,0,-1136809,-2819370,0,-11287887,0
352,15933425,0,0,-1410683,-4924659,0,-9598082,0
353,283413,0,0,-3341548,-70879,0,3129014,0
354,2168073,85657,550099,-13844970,-104662,0,11145803,0
355,1177071,3858028,6054587,-14362416,-44200,0,3316930,0
356,8195330,5841136,6685014,-16274091,-578028,0,-3869362,0
357,4752126,7437612,9519827,-20273075,-1483285,0,46794,0
358,2909254,2125091,13600937,-20759274,-1047486,0,3171478,0
359,534845,1223330,11833387,-13605703,-861784,0,875924,0
360,0,1003742,2489031,-8765572,-550511,0,5823309,0
361,0,1091463,658990,-5651388,-201613,0,4102548,0
362,11367729,0,0,-2279378,-935185,0,-8153166,0
363,15558372,0,0,-905365,-3526927,0,-11126080,0
364,11646816,0,0,-1360348,-3883037,0,-6403432,0
365,15986196,0,0,-2623409,-8157941,0,-5204846,0
366,9670251,20101,274268,-16563086,-1954968,0,8553434,0
367,1215422,3310406,4671247,-20250283,-60613,0,11113820,0
368,849897,7934300,9080581,-17064219,-38813,0,-761747,0
369,3659122,5911768,10338149,-20045341,-769085,0,905387,0
370,0,1315720,14812254,-17765320,-721794,0,2359141,0
371,3646518,1130775,10929897,-14271338,-1056943,0,-378908,0
372,9361113,333713,1868739,-12549601,-1697775,0,2683812,0
373,14670671,1479258,522982,-8345953,-2403243,0,-5923716,0
374,6118191,0,0,-3157058,-738835,0,-2222298,0
375,27661013,0,0,-884875,-9912913,0,-16863225,0
376,11178977,0,0,-1839450,-7910107,0,-1429419,0
377,3106930,0,0,-3109861,-1723344,0,1726275,0
378,5951578,6507,164409,-15975794,-447709,0,10301008,0
379,7108643,2069435,2749036,-16995545,-390735,0,5459165,0
380,4815593,6561731,7509715,-17675777,-340917,0,-870346,0
381,8312436,7271657,8322205,-20392990,-2582403,0,-930904,0
382,2025260,0,14618189,-19769425,-1106973,0,4232950,0
383,988844,0,13141858,-13822304,-911182,0,602784,0
384,878538,0,2689419,-9056333,-575098,0,6063474,0
385,875580,0,1173378,-6208726,-258264,0,4418032,0
386,8782334,0,0,-3476184,-695730,0,-4610420,0
387,33791667,0,0,-658030,-9817022,0,-23316615,0
388,22613174,0,0,-1713783,-16113620,0,-4785771,0
389,11851133,0,0,-2831055,-7223132,0,-1796946,0
390,19149931,0,0,-10099791,-12091017,0,3040877,0
391,3008391,730229,639972,-20126438,-112746,0,15860593,0
392,6649291,6401492,7326325,-21847431,-363509,0,1833833,0
393,4678892,7494380,8577105,-19261944,-1084475,0,-403959,0
394,0,7882202,12480850,-20403821,-1823769,0,1864538,0
395,2557434,2978310,9805689,-15656669,-1112893,0,1428129,0
396,4899741,2954170,1439458,-11716671,-1238681,0,3661983,0
397,1978258,1407951,421209,-7331316,-310492,0,3834390,0
398,6303012,0,0,-3267526,-468895,0,-2566591,0
399,13221496,0,0,-777557,-2947494,0,-9496445,0
400,24002398,0,0,-1357102,-8595539,0,-14049758,0
401,11111428,0,0,-2404984,-6294416,0,-2412028,0
402,13891063,0,0,-12365792,-4725630,0,3200360,0
403,5604880,256019,198661,-19571235,-440236,0,13951912,0
404,3335430,7853814,8942821,-21690911,-299601,0,1858446,0
405,0,9303722,10647845,-18194144,-1311993,0,-445429,0
406,0,6942094,12396351,-19926058,-1625179,0,2212793,0
407,1624499,3458971,10702854,-16249388,-1030186,0,1493249,0
408,692616,3286315,1722955,-10982043,-626781,0,5906938,0
409,2270285,1777614,618264,-7251373,-433961,0,3019171,0
410,30781119,0,0,-3137062,-7083497,0,-20560560,0
411,33611281,0,0,-879584,-20217687,0,-12514010,0
412,6618307,0,0,-1570780,-5479789,0,432263,0
413,35781727,0,0,-1952874,-31775587,0,-2053266,0
414,14744926,0,0,-13154391,-4147993,0,2557459,0
415,7855219,154231,118436,-21280965,-982592,0,14135671,0
416,974554,7198802,8176419,-21837497,-41962,0,5529684,0
417,0,9217167,10548785,-18790339,-822962,0,-152651,0
418,862350,7442246,11288994,-19381118,-1727925,0,1515452,0
419,3068322,3917690,10517618,-17185885,-1485812,0,1168065,0
420,4100609,3259429,1493248,-11559782,-1153115,0,3859610,0
