Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
121,11398943,0,0,-7370930,-806902,0,-3221111,0
122,3806065,0,0,-5242712,-252559,0,1689206,0
123,5284851,0,0,-4436362,-397616,0,-450873,0
124,6741824,0,0,-5925458,-492914,0,-323453,0
125,3750330,0,0,-5881163,-175398,0,2306231,0
126,11768463,0,0,-10887099,-881364,0,0,0
127,4996716,0,0,-4723422,-273295,0,0,0
128,2210440,0,0,-2121717,-88723,0,0,0
129,493376,0,0,-474885,-18490,0,0,0
130,2408668,0,0,-2291071,-117597,0,0,0
131,0,0,0,0,0,0,0,0
132,2585536,0,0,-2421213,-164323,0,0,0
133,1313505,0,0,-1255729,-57776,0,0,0
134,30908691,0,0,-4901929,-3180226,0,-22826536,0
135,24642115,0,0,-4530289,-8475627,0,-11636199,0
136,18780782,0,0,-5986013,-8176740,0,-4618030,0
137,12265877,0,0,-8164639,-3525582,0,-575656,0
138,2518332,0,0,-17508173,-101456,0,15091298,0
139,8206100,0,0,-16627796,-579611,0,9001307,0
140,1522817,0,0,-15958782,-67527,0,14503492,0
141,585936,0,0,-1624301,-21959,0,1060325,0
142,901875,0,0,-868075,-33800,0,0,0
143,0,0,0,0,0,0,0,0
144,687834,0,0,-662056,-25778,0,0,0
145,0,0,0,0,0,0,0,0
146,21522996,0,0,-5714731,-1945255,0,-13863010,0
147,72561527,0,0,-4518692,-40531249,0,-27511586,0
148,17614457,0,0,-6001372,-11821928,0,208842,0
149,25944796,0,0,-19178445,-6557509,0,-208842,0
150,18665194,0,0,-17817594,-3738749,0,2891149,0
151,17230283,0,0,-15799784,-1214623,0,-215876,0
152,1577937,0,0,-27006523,-59137,0,25487722,0
153,0,0,0,-13211602,0,0,13211602,0
154,7023777,0,0,-6625634,-398143,0,0,0
155,14685089,0,0,-13538340,-1146750,0,0,0
156,419339,0,0,-403624,-15716,0,0,0
157,0,0,0,0,0,0,0,0
158,11148719,0,0,-6978841,-814925,0,-3354952,0
159,20201948,0,0,-4506133,-1757061,0,-13938755,0
160,16317429,0,0,-7506330,-2073912,0,-6737187,0
161,51095885,0,0,-11481392,-22756717,0,-16857775,0
162,6989847,0,0,-13230727,-1458379,0,7699260,0
163,3278967,0,0,-21209150,-139570,0,18069753,0
164,5193901,0,0,-17505838,-240854,0,12552791,0
165,866227,0,0,-3400628,-32464,0,2566865,0
166,794738,0,0,-764953,-29785,0,0,0
167,1046969,0,0,-1007732,-39238,0,0,0
168,0,0,0,0,0,0,0,0
169,15772076,0,0,-7631724,-1222312,0,-6918040,0
170,5996809,0,0,-7155692,-416286,0,1575169,0
171,27706885,0,0,-7410771,-2935884,0,-17360230,0
172,9753292,0,0,-5955789,-1436857,0,-2360647,0
173,71742025,0,0,-8311893,-47119284,0,-16310848,0
174,4920519,0,0,-16151330,-272163,0,11502975,0
175,5797288,0,0,-17649540,-331661,0,12183913,0
176,14136028,0,0,-21253053,-914442,0,8031466,0
177,1678262,0,0,-11207188,-66249,0,9595175,0
178,1780889,0,0,-1449268,-83868,0,-247753,0
179,0,0,0,-308821,0,0,308821,0
180,0,0,0,0,0,0,0,0
181,1364229,0,0,-1299543,-64686,0,0,0
182,25522480,0,0,-5720261,-2225280,0,-17576940,0
183,64441128,0,0,-4501382,-36142089,0,-23797657,0
184,33588155,0,0,-4571295,-29016860,0,0,0
185,10428971,0,0,-8026234,-4464679,0,2061942,0
186,11863470,0,0,-8946847,-1094459,0,-1822164,0
187,6441019,0,0,-17145298,-307717,0,11011997,0
188,3469312,0,0,-23446591,-130020,0,20107299,0
189,1106884,0,0,-11080923,-41483,0,10015522,0
190,0,0,0,0,0,0,0,0
