Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
63,47733147,0,0,-2403901,-14505305,0,-30823941,0
64,43721917,0,0,-2421240,-37092650,0,-4208027,0
65,2920790,0,0,-4265118,-1489749,0,2834077,0
66,6807206,0,0,-12913239,-449044,0,6555077,0
67,9849335,74087,77689,-18909646,-615694,0,9524229,0
68,7416498,3362260,4038275,-21244232,-358383,0,6785582,0
69,1032528,6481829,8071598,-16634771,-391701,0,1440517,0
70,822959,6475757,9986905,-16323288,-1663200,0,700868,0
71,417674,3150682,10040269,-13954770,-1096476,0,1442621,0
72,2171415,2294534,1253356,-9259150,-643369,0,4183213,0
73,7737014,1093262,330917,-9186723,-732001,0,757531,0
74,23920798,0,0,-3701400,-4296210,0,-15923188,0
75,51307607,0,0,-2435519,-30758292,0,-18113796,0
76,28758681,0,0,-3142683,-25396924,0,-219073,0
77,371124,0,0,-3417035,-182187,0,3228098,0
78,5305488,0,0,-14238707,-966080,0,9899300,0
79,4437458,1285746,1579713,-16935285,-241626,0,9873993,0
80,1399788,5846223,7280101,-18976955,-57564,0,4508407,0
81,7069693,5498203,6846723,-15016361,-1676475,0,-2721783,0
82,2125851,3527914,5458228,-11376827,-1095048,0,1359883,0
83,6603800,472440,588313,-2255022,-1333937,0,-4075595,0
84,3581591,364421,110306,-2769768,-800296,0,-486254,0
85,8211587,65596,19855,-1438424,-1846313,0,-5012301,0
86,13108212,0,0,-1075569,-5406359,0,-6626284,0
87,6196957,0,0,-2349100,-3018163,0,-829694,0
88,31266384,0,0,-2467474,-21617138,0,-7181772,0
89,212071,0,0,-3414024,-98508,0,3300462,0
90,16716671,0,0,-13016009,-3487043,0,-213619,0
91,3540706,113933,106026,-18989061,-132696,0,15361091,0
92,18341374,1759431,2136221,-20501268,-1163917,0,-571841,0
93,9645572,5313514,6616737,-24582210,-1586222,0,4592609,0
94,2344699,7621763,9491120,-17389880,-2306938,0,239237,0
95,306842,5733216,9119007,-14304077,-1710731,0,855744,0
96,3763795,3013338,1283244,-11853541,-1182890,0,4976054,0
97,7519426,900826,272669,-9429059,-892364,0,1628502,0
98,43554971,0,0,-4325593,-12345098,0,-26884280,0
99,6587372,0,0,-2351548,-3979737,0,-256087,0
100,24986579,0,0,-3156473,-17777087,0,-4053018,0
101,2465321,0,0,-5515747,-1209573,0,4259998,0
102,4949309,0,0,-11384772,-707455,0,7142919,0
103,856278,1197169,1337746,-16054923,-32120,0,12695850,0
104,284198,5246380,6533137,-15321239,-13980,0,3271504,0
105,0,6406761,7978119,-12823388,-861231,0,-700261,0
106,0,7489798,9604537,-15161250,-1857084,0,-76002,0
107,1123400,4568059,7993717,-13237901,-1303063,0,855788,0
108,0,3169829,1505118,-10015610,-912980,0,6253642,0
109,6013542,1311914,397101,-7320095,-741336,0,338874,0
110,17795032,0,0,-5319429,-2673853,0,-9801750,0
111,5312665,0,0,-2341122,-1116710,0,-1854833,0
112,35180875,0,0,-2422505,-14170283,0,-18588087,0
113,3489610,0,0,-4321483,-1252320,0,2084193,0
114,9232849,0,0,-8634912,-2696923,0,2098987,0
115,14482354,12397,25558,-20843209,-952618,0,7275518,0
116,2587126,3280925,3967282,-22131723,-98109,0,12394499,0
117,2008985,2725009,3393360,-7375629,-175218,0,-576507,0
118,3989482,5117734,7418153,-15137327,-962397,0,-425646,0
119,350077,2143318,9639918,-13176924,-790398,0,1834010,0
120,883885,2314055,1357957,-8858912,-468274,0,4771290,0
121,11398943,907072,274560,-9800902,-1127195,0,-1652477,0
122,3806065,0,0,-3953869,-298278,0,446081,0
123,5284851,0,0,-2331109,-807859,0,-2145883,0
124,6741824,0,0,-3118486,-1199829,0,-2423509,0
125,3750330,0,0,-3121515,-621594,0,-7221,0
126,11768463,36084,203433,-12346009,-1827522,0,2165550,0
127,4996716,1641463,2991993,-10574702,-273385,0,1217915,0
128,2210440,5999931,7385926,-14101802,-145929,0,-1348565,0
129,493376,3938619,8810694,-13454050,-903658,0,1115020,0
130,2408668,1120078,11309981,-15022641,-925331,0,1109245,0
131,0,845388,11089754,-11400641,-781225,0,246724,0
132,2585536,692418,2025215,-9163363,-721599,0,4581794,0
133,1313505,617102,488637,-4733023,-204114,0,2517893,0
134,30908691,0,0,-3467801,-4878524,0,-22562366,0
135,24642115,0,0,-2424969,-11147121,0,-11070025,0
136,18780782,0,0,-3178955,-11187071,0,-4414757,0
137,12265877,0,0,-4361530,-7034713,0,-869634,0
138,2518332,1572,5317,-16983775,-101456,0,14560010,0
139,8206100,1622275,2085855,-16321654,-579708,0,4987133,0
140,1522817,4544618,5594433,-17902361,-74487,0,6314981,0
141,585936,5791392,7129215,-12692523,-919395,0,105375,0
142,901875,4734652,9158893,-14667286,-1279959,0,1151825,0
143,0,1763484,10247665,-12583205,-901209,0,1473266,0
144,687834,1252190,2021053,-9225778,-535636,0,5800337,0
145,0,869943,410134,-4555993,-143593,0,3419510,0
146,21522996,0,0,-4133383,-2768578,0,-14621035,0
147,72561527,0,0,-2413409,-46007600,0,-24140518,0
148,17614457,0,0,-3194302,-14399057,0,-21098,0
149,25944796,0,0,-10304463,-15530293,0,-110041,0
150,18665194,0,0,-17354418,-4092120,0,2781344,0
151,17230283,7,333,-15388999,-1214702,0,-626923,0
152,1577937,2919328,3604639,-26191507,-59248,0,18148851,0
153,0,7175572,8833143,-20524915,-944664,0,5460865,0
154,7023777,6646387,9374333,-20589751,-2511340,0,56595,0
155,14685089,4333043,7434186,-20997303,-3919629,0,-1535386,0
156,419339,2687696,1435776,-9792267,-868470,0,6117925,0
157,0,1112257,415643,-5840825,-273423,0,4586348,0
158,11148719,0,0,-5161651,-815072,0,-5171996,0
159,20201948,0,0,-2400812,-4097987,0,-13703149,0
160,16317429,0,0,-3997526,-4662781,0,-7657121,0
161,51095885,0,0,-6229413,-36695567,0,-8170905,0
162,6989847,0,0,-12882832,-1669135,0,7562120,0
163,3278967,1237296,1375872,-20482237,-139597,0,14729699,0
164,5193901,4297557,5265489,-19146318,-243233,0,4632604,0
165,866227,6508575,7974492,-15024103,-760954,0,435763,0
166,794738,6220477,10278138,-16740704,-1617175,0,1064526,0
167,1046969,1710273,9951514,-13481757,-886795,0,1659796,0
168,0,1628561,1793138,-8343834,-493995,0,5416130,0
169,15772076,1025806,310211,-9828725,-2009333,0,-5270035,0
170,5996809,0,0,-5257608,-442031,0,-297171,0
171,27706885,0,0,-3902096,-6087142,0,-17717648,0
172,9753292,0,0,-3148742,-3463344,0,-3141206,0
173,71742025,0,0,-4508736,-57872335,0,-9360955,0
174,4920519,0,0,-15725974,-272181,0,11077636,0
175,5797288,983483,1065300,-17021782,-331727,0,9507438,0
176,14136028,3378230,4137397,-21305985,-979773,0,634103,0
177,1678262,4836110,5922897,-15603276,-1023198,0,4189205,0
178,1780889,6187615,8958254,-15794672,-1824027,0,691940,0
179,0,2846691,10473292,-14472237,-1117649,0,2269902,0
180,0,1665694,1506842,-7705406,-424079,0,4956949,0
181,1364229,844929,345237,-5429671,-209989,0,3085264,0
182,25522480,0,0,-4221144,-3713022,0,-17588314,0
183,64441128,0,0,-2396087,-43301810,0,-18743231,0
184,33588155,0,0,-2465974,-31041272,0,-80909,0
185,10428971,0,0,-4223205,-7273983,0,1068217,0
186,11863470,0,0,-8715255,-2204171,0,-944044,0
187,6441019,618,9675,-16697252,-307732,0,10553672,0
188,3469312,2675650,3082501,-23194040,-130108,0,14096684,0
189,1106884,6191575,7528335,-18030568,-152289,0,3356063,0
190,0,6102981,9982393,-15866560,-1300164,0,1081350,0
191,2919419,3899045,7610840,-13798935,-1121245,0,490877,0
192,0,2417842,1377239,-8266500,-752974,0,5224393,0
193,489010,899237,319195,-4575226,-202508,0,3070292,0
194,19743731,0,0,-4184866,-2590048,0,-12968817,0
195,27559644,0,0,-2367744,-9260375,0,-15931525,0
196,8608706,0,0,-2305489,-4514615,0,-1788602,0
197,19840463,0,0,-3613078,-10850730,0,-5376654,0
198,1317238,528,2145,-14172922,-49366,0,12902378,0
199,841260,1871817,2302858,-16360075,-31589,0,11375730,0
200,2972570,5065480,6159116,-16973415,-124084,0,2900333,0
201,270306,5351871,7546139,-12404416,-550502,0,-213399,0
202,1390857,3152064,9630788,-14893062,-908993,0,1628345,0
203,254192,1502086,9327995,-11210322,-607058,0,733107,0
204,277148,1145804,1538906,-7137457,-406940,0,4582540,0
205,16379621,649083,195815,-10539187,-2096311,0,-4589021,0
206,4312158,0,0,-5223514,-301645,0,1213001,0
207,15218881,0,0,-2362886,-2448783,0,-10407211,0
208,28590677,0,0,-2412548,-10319925,0,-15858203,0
209,31484755,0,0,-4553802,-21569988,0,-5360965,0
210,2675321,0,0,-11454504,-108844,0,8888027,0
211,1972196,1151097,1303563,-16619262,-126440,0,12318846,0
212,5722405,4293511,5193106,-19688147,-299146,0,4778272,0
213,775659,5967223,7217501,-13807180,-816236,0,663033,0
214,0,5434241,8910433,-14114249,-1330054,0,1099629,0
215,0,2082766,8983870,-11975125,-814937,0,1723427,0
216,0,1474653,1705950,-7878259,-441233,0,5138890,0
217,2609839,961127,290099,-5404602,-289333,0,1832870,0
218,10487240,0,0,-5287853,-907959,0,-4291427,0
219,7545058,0,0,-2354786,-1154377,0,-4035895,0
220,5740828,0,0,-3100279,-1008617,0,-1631932,0
221,21909486,0,0,-3603101,-5036679,0,-13269706,0
222,8183859,3329,69342,-11489812,-1550259,0,4783540,0
223,1156192,1859099,2775184,-16432342,-65395,0,10707261,0
224,13803202,4474206,5411661,-19311027,-1734852,0,-2643190,0
225,10785656,4634517,5605561,-18188642,-2383868,0,-453223,0
226,0,3484989,10037497,-14631865,-1269698,0,2379078,0
227,1037759,1573442,8966876,-12000019,-683180,0,1105122,0
228,202791,1253571,1910974,-8470240,-449437,0,5552341,0
229,8602192,822887,271218,-10040467,-1256467,0,1600637,0
230,8556114,0,0,-4828018,-579828,0,-3148268,0
231,7281414,0,0,-2360304,-874459,0,-4046651,0
232,25942097,0,0,-2423364,-5625535,0,-17893199,0
233,17659970,0,0,-4317789,-7910747,0,-5431434,0
234,9075931,0,0,-12984068,-1235560,0,5143698,0
235,15729640,7900,25035,-16731955,-1085256,0,2054637,0
236,4222122,1934195,2374236,-21320645,-158301,0,12948393,0
237,2422703,5281027,6387531,-14941843,-183579,0,1034161,0
238,1426371,7108279,8597637,-15528284,-1746942,0,142940,0
239,0,3797904,8176785,-12542667,-1086408,0,1654385,0
240,4380400,2268806,1260075,-11617798,-1056458,0,4764974,0
241,30436565,1062426,320674,-7798532,-6001572,0,-18019561,0
242,8512003,0,0,-4229810,-1585537,0,-2696655,0
243,29362397,0,0,-2424897,-16365333,0,-10572166,0
244,5626776,0,0,-3084981,-3093391,0,551596,0
245,11230782,0,0,-3516930,-5954851,0,-1759002,0
246,26458534,0,0,-10273214,-15359506,0,-825814,0
247,3121613,20249,34384,-15167664,-126705,0,12118124,0
248,10159962,1881634,2121190,-19585273,-641528,0,6064015,0
249,7058115,4502053,5440509,-21644107,-577382,0,5220812,0
250,2026901,5193359,6275918,-14122936,-1308157,0,1934915,0
251,953280,4404283,6634098,-11657871,-1177289,0,843499,0
252,275050,3086074,1548589,-10749257,-847322,0,6686866,0
253,6515048,574551,173959,-7923856,-1008904,0,1669201,0
254,5373219,0,0,-3187267,-375544,0,-1810409,0
255,4368965,0,0,-1158638,-346515,0,-2863811,0
256,22015796,0,0,-2892485,-4772686,0,-14350625,0
257,7643243,0,0,-4930174,-1989679,0,-723390,0
258,26207182,0,0,-10964276,-6573080,0,-8669827,0
259,9420633,559,6788,-17662170,-1363558,0,9597749,0
260,1566152,3065966,3685993,-21203044,-65743,0,12950676,0
261,3236704,4837050,5845337,-12750170,-264783,0,-904137,0
262,473234,4580637,7460992,-12320371,-813031,0,618538,0
263,0,1870355,8198209,-11123925,-588749,0,1644110,0
264,0,1307427,1671104,-7619238,-335365,0,4976072,0
265,4104420,1122331,387906,-6101599,-408775,0,895717,0
266,21749833,0,0,-3795145,-3346810,0,-14607878,0
267,42165816,0,0,-3803489,-18924875,0,-19437452,0
268,10321008,0,0,-3398477,-6026751,0,-895780,0
269,2543407,0,0,-4471822,-1151519,0,3079934,0
270,7929942,0,0,-13963459,-634378,0,6667895,0
271,4537551,465378,464791,-17896967,-283744,0,12712993,0
272,10391819,4391892,5303003,-20758757,-838401,0,1510443,0
273,1142727,4912161,7195412,-13647556,-957930,0,1355187,0
274,8806442,2679477,8564395,-17599382,-1988362,0,-462569,0
275,2466918,1294009,7233799,-12013939,-661281,0,1680495,0
276,9038497,1531192,1055034,-9713566,-1443545,0,-467613,0
277,830657,1136002,343951,-8334731,-179559,0,6203680,0
278,2605596,0,0,-2669260,-200082,0,263746,0
279,3357496,0,0,-1633620,-248428,0,-1475448,0
280,9409530,0,0,-3506352,-1063687,0,-4839491,0
281,20517177,0,0,-3991578,-4175746,0,-12349853,0
282,20019887,0,0,-13844133,-4489799,0,-1685955,0
283,1301075,482519,840699,-18164977,-49181,0,15589866,0
284,3609679,4541597,5749215,-13206653,-248668,0,-445168,0
285,1754142,3048256,8297846,-13886814,-408524,0,1195094,0
286,1155908,1113127,9754619,-12475048,-502678,0,954073,0
287,1551351,813865,8473907,-10514760,-559752,0,235390,0
288,11477967,1012098,1649541,-10284697,-1997892,0,-1857017,0
289,16264420,1142877,431069,-11226892,-2302925,0,-4308549,0
290,11988701,0,0,-4347412,-1885699,0,-5755590,0
291,25719979,0,0,-2197461,-10329161,0,-13193357,0
292,6489672,0,0,-4028743,-3161193,0,700265,0
293,43825341,0,0,-5454553,-35274010,0,-3096777,0
294,4859104,0,0,-14391449,-293865,0,9826209,0
295,2453973,1408121,1588137,-15978936,-145582,0,10674287,0
296,9461064,4149070,4983874,-19742638,-644378,0,1793009,0
297,2412604,4323911,7688755,-14996651,-863301,0,1434682,0
298,3261284,1811256,8162556,-13988628,-788509,0,1542042,0
299,1597553,1104378,7636243,-10462394,-557960,0,682180,0
300,314326,1063433,1512202,-7031646,-367853,0,4509537,0
301,2661520,808768,471894,-5892809,-289018,0,2239645,0
302,4558693,0,0,-3392205,-325198,0,-841290,0
303,41828780,0,0,-1580067,-11403558,0,-28845155,0
304,42330988,0,0,-1994150,-33354202,0,-6982636,0
305,9149336,0,0,-3595852,-5813861,0,260377,0
306,29768289,0,0,-12876527,-21699195,0,4807433,0
307,7533512,260499,203115,-22369303,-487643,0,14859819,0
308,6124661,4443662,5293140,-21097940,-374102,0,5610581,0
309,2190142,5867851,7048478,-16169101,-722714,0,1785344,0
310,0,4957591,8568624,-13760751,-1203232,0,1437768,0
311,0,1992574,8652845,-11462415,-702943,0,1519938,0
312,0,1627763,1402253,-7154025,-373638,0,4497647,0
313,40429130,836975,253205,-6872171,-9501822,0,-25145318,0
314,11164614,0,0,-4836615,-3490738,0,-2837261,0
315,20064140,0,0,-1264379,-13179106,0,-5620655,0
316,37395714,0,0,-1459948,-35056661,0,-879105,0
317,37867896,0,0,-3544681,-34278178,0,-45037,0
318,11660911,0,0,-12178384,-959335,0,1476808,0
319,11349354,407,6098,-19052586,-738321,0,8435049,0
320,3030839,3367092,3990916,-24601413,-192438,0,14405005,0
321,2612140,5765213,6916245,-17509139,-404108,0,2619649,0
322,0,6606118,8537811,-14252097,-1545858,0,654027,0
323,3609679,3641815,6403368,-12991793,-1188870,0,525801,0
324,801024,2305804,973186,-7577347,-605791,0,4103124,0
325,1844315,1259013,380882,-5914275,-384943,0,2815007,0
326,14003986,0,0,-3560783,-1745226,0,-8697976,0
327,3762448,0,0,-1537887,-750098,0,-1474462,0
328,10275035,0,0,-2159888,-2197885,0,-5917262,0
329,2674408,0,0,-4314027,-595894,0,2235512,0
330,11845404,36149,328940,-13716021,-1151852,0,2657380,0
331,11746338,624354,1476068,-17523559,-767050,0,4443848,0
332,13858377,3943369,4730667,-19044126,-1792828,0,-1695459,0
333,301869,4951264,7929665,-13338395,-1417436,0,1573033,0
334,1460095,2140633,9421101,-13930491,-1001573,0,1910234,0
335,0,1292144,8357604,-9904262,-556704,0,811218,0
336,0,1395795,1556655,-7238695,-372091,0,4658336,0
337,2908612,596000,234887,-5612520,-294582,0,2167603,0
338,16401213,0,0,-1580649,-1928300,0,-12892264,0
339,17127778,0,0,-1553610,-4368710,0,-11205458,0
340,11660808,0,0,-2464846,-4714051,0,-4481911,0
341,31111816,0,0,-3133406,-19520360,0,-8458050,0
342,6448462,0,0,-13507513,-370148,0,7429199,0
343,7882492,165522,138718,-19240193,-457400,0,11510862,0
344,7886695,3895615,4641468,-21769409,-445653,0,5791284,0
345,0,6480811,7774712,-15913474,-621152,0,2279103,0
346,0,5159085,8444791,-13507798,-1242407,0,1146329,0
347,7264308,2550909,6967620,-15385525,-1729268,0,331955,0
348,6148836,1843864,979300,-10098091,-1018024,0,2144114,0
349,2729183,1203631,364128,-7153939,-493144,0,3350141,0
350,2904158,0,0,-1451988,-248016,0,-1204153,0
351,15244065,0,0,-1689636,-2475943,0,-11078487,0
352,15933425,0,0,-2073492,-4000067,0,-9859866,0
353,283413,0,0,-5052262,-52350,0,4821199,0
354,2168073,28894,306396,-13962580,-104662,0,11563879,0
355,1177071,2599178,4117906,-11150173,-44200,0,3300219,0
356,8195330,4084912,4900469,-13397106,-509374,0,-3274232,0
357,4752126,5600476,6898626,-16329842,-1198437,0,277050,0
358,2909254,2094774,9487387,-15896176,-848867,0,2253627,0
359,534845,1197615,8344113,-10451065,-572957,0,947449,0
360,0,985338,1640477,-6495213,-369980,0,4239377,0
361,0,793952,449804,-3944987,-135498,0,2836729,0
362,11367729,0,0,-2304701,-934300,0,-8128728,0
363,15558372,0,0,-1338802,-2918716,0,-11300854,0
364,11646816,0,0,-2009855,-3407449,0,-6229512,0
365,15986196,0,0,-3904254,-7158431,0,-4923511,0
366,9670251,2734,215653,-16728203,-1619002,0,8458568,0
367,1215422,2293214,3481496,-20383264,-60613,0,13453744,0
368,849897,5548735,6656547,-12878713,-36957,0,-139509,0
369,3659122,4491682,7448643,-15424951,-611206,0,436710,0
370,0,1283758,10470501,-13113671,-571847,0,1931259,0
371,3646518,1112660,7700551,-11511782,-781304,0,-166642,0
372,9361113,333713,1262759,-11555300,-1383899,0,1981613,0
373,14670671,1132938,365451,-7227251,-2022301,0,-6919509,0
374,6118191,0,0,-3656248,-656847,0,-1805097,0
375,27661013,0,0,-1313445,-8534570,0,-17812998,0
376,11178977,0,0,-2764722,-6395729,0,-2018526,0
377,3106930,0,0,-4695994,-1307704,0,2896768,0
378,5951578,0,149016,-16134050,-447709,0,10481165,0
379,7108643,770067,1347344,-17012568,-390670,0,8177184,0
380,4815593,4588850,5505019,-15132361,-336093,0,558993,0
381,8312436,5085326,6100617,-16897895,-1454904,0,-1145579,0
382,2025260,0,10431114,-14773032,-624636,0,2941294,0
383,988844,0,9377648,-10227529,-610347,0,471383,0
384,878538,0,1853027,-6748871,-400665,0,4417971,0
385,875580,0,808465,-4560910,-184521,0,3061386,0
386,8782334,0,0,-3965155,-688726,0,-4128452,0
387,33791667,0,0,-962020,-8567790,0,-24261857,0
388,22613174,0,0,-2528099,-13859457,0,-6225618,0
389,11851133,0,0,-4204687,-5601677,0,-2044769,0
390,19149931,0,0,-10198698,-11593107,0,2641874,0
391,3008391,528040,488531,-20395789,-112746,0,16483573,0
392,6649291,4476788,5370584,-21576535,-357473,0,5437345,0
393,4678892,5241084,6287472,-16475125,-873599,0,1141276,0
394,0,5823903,9107677,-14719596,-1403380,0,1191397,0
395,2557434,2907673,6682138,-12248054,-988761,0,1089570,0
396,4899741,2132812,1034452,-9621336,-1155761,0,2710090,0
397,1978258,997181,301671,-5958020,-298465,0,2979375,0
398,6303012,0,0,-3688723,-468895,0,-2145394,0
399,13221496,0,0,-1140918,-2468698,0,-9611880,0
400,24002398,0,0,-1995578,-7179993,0,-14826828,0
401,11111428,0,0,-3576497,-5245843,0,-2289088,0
402,13891063,0,0,-12487717,-4082564,0,2679218,0
403,5604880,188216,160586,-19828622,-440236,0,14315176,0
404,3335430,5438839,6471874,-19892983,-278949,0,4925789,0
405,0,6506420,7805434,-13125183,-922136,0,-264535,0
406,0,5224407,9027726,-14361748,-1278595,0,1388211,0
407,1624499,3365626,7279914,-12351836,-940130,0,1021927,0
408,692616,2435908,1235393,-8148847,-620753,0,4405682,0
409,2270285,1394595,429622,-5784012,-409903,0,2099413,0
410,30781119,0,0,-3384806,-6236973,0,-21159341,0
411,33611281,0,0,-1292582,-18471754,0,-13846945,0
412,6618307,0,0,-2361738,-5071526,0,814957,0
413,35781727,0,0,-2880092,-30447641,0,-2453994,0
414,14744926,0,0,-13284310,-3850343,0,2389727,0
415,7855219,113325,100799,-21540762,-922976,0,14394395,0
416,974554,4944846,5869885,-21534997,-40481,0,9786194,0
417,0,6445889,7732818,-14674135,-530239,0,1025667,0
418,862350,5502466,8228165,-14213019,-1336426,0,956465,0
419,3068322,3520932,7337289,-13251967,-1236118,0,561542,0
420,4100609,2390028,1066299,-9417453,-1134523,0,2995040,0
