"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11237098,0,2284088.75,0,227563.4062,0,12003546,25752296,5757893,0,616969.75,256441.25,0,190192.9844,18942700,25764196,-11900,-0.05
30,2,3944839,0,2210408.75,0,381720.7188,0,15335280,21872248,4200717,0,0,251254.5625,0,19843.2187,17403680,21875496,-3248,0.02
31,3,13224775,0,4568184.25,0,473186.0937,0,29549260,47815408,8997294,0,616969.75,507859.1875,0,190192.9844,37517760,47830072,-14664,-0.05
31,4,5225745,0,4494499.75,0,701567.1563,0,36651476,47073288,7752005,0,0,484343.125,0,19843.2187,38811448,47067640,5648,0.04
28,5,14739397,0,6631224.25,0,995816.5937,0,52430732,74797168,13279747,0,616969.75,710242.5,0,190192.9844,60047936,74845088,-47920,-0.07
31,6,7165093,0,6778579.75,0,3103261.1563,0,64868932,81915872,13599705,0,216765.5,714855.625,0,19843.2187,67471880,82023056,-107184,-0.03
30,7,17572351,0,9869004.25,0,1524040.3437,0,77072892,106038272,14777571,0,4473071,945744.125,0,190394.1719,85714248,106101024,-62752,-0.06
31,8,9069817,0,10124285.75,0,3528503.6563,0,94177636,116900256,16129239,0,5748309,963659,0,23669.2812,94159144,117024032,-123776,-0.02
30,9,25538783,0,10382784.25,0,2574475.3437,0,99389724,137885760,15000455,0,12889641,1185313,0,203648.2813,108724712,138003760,-118000,-0.07
31,10,22244825,0,10655191.75,0,5303827.1563,0,104857588,143061440,16234287,0,19247511,1171815.25,0,40276.4375,106574040,143267952,-206512,-0.05
31,11,33823247,0,10382784.25,0,3608510.8437,0,106205756,154020288,15335503,0,20974509,1222919.5,0,455673.5,116164328,154152912,-132624,-0.06
30,12,26879453,0,10655191.75,0,6038557.1563,0,110778100,154351296,17860795,0,22115711,1198081.25,0,227924.1875,113154104,154556656,-205360,-0.05
31,13,36504975,0,12666864.25,0,4021957.8437,0,114262572,167456384,19666317,0,21567189,1300891.25,0,530913.125,124520376,167585648,-129264,-0.05
30,14,28192649,0,12865591.75,0,7610587.1563,0,123260164,171928960,24008379,0,22115711,1334711.75,0,242208.25,124440664,172141712,-212752,-0.05
31,15,37187707,0,14950944.25,0,6520123.8437,0,135518332,194177152,29617837,0,21567189,1468968.25,0,530913.125,141126200,194311088,-133936,-0.04
31,16,28386249,0,15149671.75,0,10215176.1563,0,145096644,198847680,29132187,0,22115711,1515051,0,242208.25,146050696,199055888,-208208,-0.05
29,17,37919599,0,17087664.25,0,6704795.8437,0,163016252,224728384,36173697,0,21567189,1648351.5,0,530913.125,164969304,224889424,-161040,-0.04
31,18,29731801,0,17433751.75,0,11064080.1563,0,173574852,231804416,31744911,0,22843907,1721089,0,242208.25,175551848,232103984,-299568,-0.06
30,19,41023599,0,20325504.25,0,7124015.8437,0,196744156,265217344,41143257,0,26605053,1859051.75,0,530923.125,195324344,265462608,-245264,-0.05
31,20,36773193,0,20779519.75,0,11240718.1563,0,199195524,267988864,32343919,0,31598987,1940848.75,0,248745.0625,202223528,268356048,-367184,-0.06
30,21,51431703,0,20839224.25,0,9264875.8437,0,208327452,289863360,41433385,0,35768437,2055473,0,542739.625,210311032,290111024,-247664,-0.05
31,22,49234849,0,21310363.75,0,12957002.1563,0,207256676,290758784,32418047,0,45397723,2059326.75,0,331290.1875,210943272,291149712,-390928,-0.06
31,23,61118175,0,20839224.25,0,10437667.8437,0,213215932,305611136,41631929,0,45570981,2062858.25,0,810127.1875,215789432,305865264,-254128,-0.05
30,24,53645121,0,21310363.75,0,13757702.1563,0,211278660,299991680,34459831,0,47947987,2074872.75,0,453050.1875,215447048,300382864,-391184,-0.06
31,25,63026735,0,23123304.25,0,11794909.8437,0,223789116,321734208,50060361,0,46038869,2158809.75,0,811560.5625,222923864,321993392,-259184,-0.04
30,26,54645153,0,23520763.75,0,14374442.1563,0,227749956,320290176,43703463,0,47947987,2202656.25,0,453050.1875,226376264,320683472,-393296,-0.06
31,27,63366079,0,25407384.25,0,17240865.8437,0,247949340,353963776,62737825,0,46038869,2304702.25,0,811560.5625,242330360,354223280,-259504,-0.04
31,28,55891945,0,25804843.75,0,26807666.1563,0,257948996,366453376,59582423,0,47947987,2697464.75,0,453050.1875,256215944,366896912,-443536,-0.06
28,29,65666991,0,27470424.25,0,17697713.8437,0,277504572,388339776,66240553,0,46038869,2595692.75,0,811560.5625,272992280,388678896,-339120,-0.04
31,30,59580313,0,28088923.75,0,27565678.1563,0,303233092,418467904,68741623,0,48112907,3164438.75,0,453050.1875,298440168,418912272,-444368,-0.06
30,31,68621575,0,30708264.25,0,18423713.8437,0,314241852,431995520,68168873,0,47533829,2884462.25,0,811579.0625,313013848,432412528,-417008,-0.04
31,32,62370369,0,31434691.75,0,30832458.1563,0,348528900,473166336,74268647,0,54680395,3644262.25,0,453507.6875,340556776,473603664,-437328,-0.05
30,33,78053871,0,31221984.25,0,22118753.8437,0,350919740,482314432,69437817,0,58170781,3535139.25,0,832666.6875,350867608,482843952,-529520,-0.05
31,34,74013169,0,31965535.75,0,33571866.1563,0,368784452,508334912,74506167,0,65993307,4195272.75,0,493589.4375,363620456,508808848,-473936,-0.05
31,35,85872623,0,31221984.25,0,24243369.8437,0,361900668,503238720,69989929,0,64428477,3828824.75,0,854381.1875,364673816,503775344,-536624,-0.05
30,36,79143041,0,31965535.75,0,34750266.1563,0,377476100,523334848,75583511,0,68166187,4372560.75,0,600726.9375,375088360,523811408,-476560,-0.05
31,37,88132543,0,33506064.25,0,24877753.8437,0,375674172,522190656,74729833,0,64883893,4009358.75,0,924824.8125,378183960,522731824,-541168,-0.05
30,38,80050513,0,34175935.75,0,34948866.1563,0,394856900,544032064,80457623,0,68166187,4551504.25,0,647433.8125,390689960,544512720,-480656,-0.05
31,39,88613919,0,35790144.25,0,26657525.8437,0,398846396,549908160,80671161,0,64883893,4224178.75,0,924824.8125,399755672,550459696,-551536,-0.04
31,40,80518721,0,36460015.75,0,38228418.1563,0,420154756,575361728,86365063,0,68166187,4775799.25,0,647433.8125,415931368,575885904,-524176,-0.06
28,41,89724543,0,37853184.25,0,26736149.8437,0,421337084,575651136,82256841,0,64883893,4438313.75,0,924824.8125,423741592,576245424,-594288,-0.04
31,42,81444209,0,38744095.75,0,38384162.1563,0,447807940,606380224,88595015,0,68933323,5023189.25,0,647433.8125,443761832,606960848,-580624,-0.06
30,43,93446991,0,41091024.25,0,26785349.8437,0,446418428,607742016,84176713,0,70157029,4680640.75,0,928422.3125,448463384,608406064,-664048,-0.04
31,44,85005889,0,42089863.75,0,38791502.1563,0,476280068,642167104,90617031,0,77086379,5269377.25,0,661950.9375,469191336,642826192,-659088,-0.07
30,45,106958623,0,41604864.25,0,27515549.8437,0,458586108,634665408,84250345,0,82383621,4882070.75,0,951319.4375,462929944,635397168,-731760,-0.04
31,46,102153217,0,42620831.75,0,39939906.1563,0,482268612,666982336,90681879,0,94964603,5277688.25,0,981390.5625,475739304,667645008,-662672,-0.07
31,47,116358479,0,41604864.25,0,28630557.8437,0,462218044,648812224,84650793,0,91886037,4887483.75,0,1124018.1875,467000152,649548336,-736112,-0.04
30,48,106776017,0,42620831.75,0,40793826.1563,0,485084548,675274944,92151799,0,98338971,5287386.25,0,1108066.0625,479055720,675942096,-667152,-0.07
31,49,119226095,0,43888944.25,0,28873101.8437,0,465598396,657586752,88768601,0,92578677,4916865.75,0,1210929.6875,470849624,658324528,-737776,-0.04
30,50,107990577,0,44831231.75,0,43161906.1563,0,490748036,686731456,98404839,0,98338971,5379096.25,0,1108066.0625,484169704,687400784,-669328,-0.06
31,51,119987183,0,46173024.25,0,31060461.8437,0,478328636,675549632,97738393,0,92578677,5039955.75,0,1210929.6875,479724696,676292528,-742896,-0.04
31,52,110364625,0,47115311.75,0,73841242.1563,0,538863172,770184000,146200167,0,98338971,6686420.25,0,1108066.0625,518570536,770904272,-720272,-0.06
28,53,128956655,0,48236064.25,0,31230029.8437,0,517126908,725550016,103708329,0,92578677,5766120.75,0,1210929.6875,523090200,726354224,-804208,-0.04
31,54,114081057,0,49399391.75,0,91027146.1563,0,584516228,839023424,162245207,0,98338971,8090749.25,0,1108066.0625,570013032,839796048,-772624,-0.06
30,55,134650351,0,51473904.25,0,32443949.8437,0,555300860,773869504,106357129,0,92588757,6363668.75,0,1210929.6875,568170136,774690608,-821104,-0.04
31,56,118089633,0,52745159.75,0,91951938.1563,0,627440900,890227264,164454679,0,103240923,8573770.25,0,1108763.5625,613623400,891001552,-774288,-0.06
30,57,142801423,0,51987744.25,0,33749549.8437,0,593124092,821663168,107046313,0,102061557,6858409.75,0,1247064.4375,605309592,822522928,-859760,-0.04
