               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 367          4267264.13          2312413.68          4821136.26          3783734.90                0.00                0.00
 368          5219298.07         10448819.05          5106388.00          4272673.87                0.00                0.00
 369          5731985.93         11284984.60          5978437.32          1832152.89                0.00                0.00
 370          6020743.35          2496638.34          5211249.08                0.00                0.00                0.00
 371          4645856.28                0.00          3826833.37           881555.28                0.00                0.00
 372          2913946.27                0.00          3096510.97          2057737.10                0.00                0.00
 373          2035836.20                0.00          1897480.21           991093.37                0.00                0.00
 374           399189.26                0.00           504975.05           813914.06                0.00                0.00
 375                0.00                0.00                0.00           402466.27                0.00                0.00
 376                0.00                0.00                0.00           830027.10                0.00                0.00
 377                0.00                0.00                0.00          1401295.54                0.00                0.00
 378          3016319.48           223847.99          3814485.78          2604940.24                0.00                0.00
 379          3620118.31          1865954.51          4212993.68          3210750.81                0.00                0.00
 380          4924211.70          8873535.82          5016600.02          4143801.95                0.00                0.00
 381          5622167.00         10040082.10          5706012.99          4677097.91                0.00                0.00
 382          6308849.95          2168422.82          5719282.12          1431035.17                0.00                0.00
 383          4844648.55                0.00          2383354.96           279968.42                0.00                0.00
 384          1984283.18                0.00          1075810.11           230953.42                0.00                0.00
 385          1331540.74                0.00           651953.72           239180.02                0.00                0.00
 386           464827.48                0.00           585754.12           862009.80                0.00                0.00
 387                0.00                0.00                0.00           304761.59                0.00                0.00
 388                0.00                0.00                0.00           784195.14                0.00                0.00
 389                0.00                0.00                0.00          1292118.14                0.00                0.00
 390          1860316.79           151351.31          2344103.92          1715722.28                0.00                0.00
 391          3915961.80          2172214.98          4619104.39          3435320.04                0.00                0.00
 392          5305991.78          9776023.06          5504654.75          4565997.97                0.00                0.00
 393          5600197.66          9940572.23          5360140.95          4465009.55                0.00                0.00
 394          6796115.31          2455052.10          6375642.27          1780928.82                0.00                0.00
 395          5036396.65                0.00          4876256.45           835858.94                0.00                0.00
 396          3462914.29                0.00          3525922.29           785621.15                0.00                0.00
 397          1974619.77                0.00          2162498.67           926761.01                0.00                0.00
 398           446272.33                0.00           566018.90           816905.95                0.00                0.00
 399                0.00                0.00                0.00           361646.75                0.00                0.00
 400                0.00                0.00                0.00           626122.49                0.00                0.00
 401                0.00                0.00                0.00          1100576.21                0.00                0.00
 402          2207239.57           156261.50          2889540.10          2056501.98                0.00                0.00
 403          3630494.00          1988441.75          4530986.02          3223775.04                0.00                0.00
 404          5550855.75         10683204.27          5770498.45          4811708.30                0.00                0.00
 405          5759692.87         11216668.16          5653695.82          3930848.99                0.00                0.00
 406          6246450.24          2385526.01          6243888.13            19608.46                0.00                0.00
 407          5110876.07                0.00          5115977.26           435381.04                0.00                0.00
 408          3175302.52                0.00          3644319.81           179634.25                0.00                0.00
 409          1833079.27                0.00          2256641.40           455937.28                0.00                0.00
 410           476931.86                0.00           619956.24           667960.80                0.00                0.00
 411                0.00                0.00                0.00           403959.37                0.00                0.00
 412                0.00                0.00                0.00           705428.30                0.00                0.00
 413                0.00                0.00                0.00           893803.07                0.00                0.00
 414          2368718.19           184600.32          3078969.48          2179136.50                0.00                0.00
 415          3920536.05          2104377.96          4939803.49          3479213.69                0.00                0.00
 416          5398600.85         10122188.88          5513861.74          4611989.77                0.00                0.00
 417          5920246.35         11124120.83          5602136.41          3459963.70                0.00                0.00
 418          6073506.56          2317612.19          5981782.53          1006614.92                0.00                0.00
 419          5124501.61                0.00          5211497.16           965269.76                0.00                0.00
 420          3431949.24                0.00          3564466.84           754501.64                0.00                0.00
