Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
163,3278967,2687668,2898127,-18351514,-179095,0,9665848,0
164,5193901,8188891,9346928,-22206913,-554031,0,31224,0
165,866227,12366995,13903057,-25598812,-4318909,0,2781442,0
166,794738,6837057,19146141,-26015898,-4034145,0,3272107,0
167,1046969,1735297,17483051,-18372479,-2245575,0,352737,0
168,0,1670169,3941224,-12175990,-1398820,0,7963417,0
169,15772076,1892031,582633,-9880171,-2790181,0,-5576388,0
170,5996809,0,0,-3312261,-496616,0,-2187932,0
171,27706885,0,0,-1195084,-9378782,0,-17133020,0
172,9753292,0,0,-972391,-6931144,0,-1849758,0
173,71742025,0,0,-1465220,-66658264,0,-3618541,0
174,4920519,0,650,-13079816,-538363,0,8697011,0
175,5797288,2020379,2109294,-14835851,-465439,0,5374329,0
176,14136028,6462799,7370606,-21088346,-2258857,0,-4622230,0
177,1678262,9190802,10330821,-21442184,-3601793,0,3844092,0
178,1780889,9535953,14587033,-25964893,-4401954,0,4462972,0
179,0,2846691,18092418,-20882106,-3366325,0,3309322,0
180,0,1785391,3397522,-11036277,-1228843,0,7082206,0
181,1364229,1421713,652290,-7554703,-434708,0,4551179,0
182,25522480,0,0,-2675238,-4831479,0,-18015763,0
183,64441128,0,0,-748122,-49281194,0,-14411811,0
184,33588155,0,0,-790321,-32515161,0,-282673,0
185,10428971,0,0,-1298470,-9425917,0,295417,0
186,11863470,0,0,-7276437,-4291164,0,-295869,0
187,6441019,2622,11641,-14274498,-570980,0,8390196,0
188,3469312,5355877,5970288,-23044931,-165688,0,8415142,0
189,1106884,11765722,13101323,-26049380,-2066445,0,2141897,0
190,0,10652626,16029342,-25545768,-4226496,0,3090297,0
191,2919419,4468515,13541148,-18756328,-2704926,0,532172,0
192,0,3704199,2762648,-12340098,-1307758,0,7181009,0
193,489010,1572176,595024,-7211582,-366244,0,4921616,0
194,19743731,0,0,-2652356,-3073701,0,-14017674,0
195,27559644,0,0,-732282,-10938058,0,-15889303,0
196,8608706,0,0,-695046,-6185298,0,-1728361,0
197,19840463,0,0,-1134120,-16486873,0,-2219469,0
198,1317238,222,2309,-11900991,-89676,0,10670898,0
199,841260,3488521,3818338,-15516208,-34740,0,7402829,0
200,2972570,9697412,10949940,-23662308,-613760,0,656146,0
201,270306,9053554,13336166,-21912118,-3095138,0,2347231,0
202,1390857,3375128,16860579,-20754307,-2723330,0,1851072,0
203,254192,1568765,15856873,-15613926,-1987130,0,-78775,0
204,277148,1214714,3319704,-9976500,-1170717,0,6335651,0
205,16379621,1202937,366641,-9340160,-3084830,0,-5524209,0
206,4312158,0,0,-3289704,-332903,0,-689550,0
207,15218881,0,0,-734027,-4014839,0,-10470014,0
208,28590677,0,0,-763120,-16930326,0,-10897231,0
209,31484755,0,0,-1458208,-28123498,0,-1903049,0
210,2675321,0,485,-9596566,-218277,0,7139037,0
211,1972196,2405740,2541873,-14785790,-142529,0,8008511,0
212,5722405,8194340,9281749,-22378353,-890479,0,70339,0
213,775659,11316043,12496269,-23731639,-3905701,0,3049369,0
214,0,7327619,15501193,-22132692,-3619221,0,2923103,0
215,0,2082766,15507472,-16989799,-1931618,0,1331179,0
216,0,1485818,3692297,-11311131,-1266076,0,7399093,0
217,2609839,1599325,561092,-7609769,-516055,0,3355568,0
218,10487240,0,0,-3332686,-1011122,0,-6143432,0
219,7545058,0,0,-734114,-1508832,0,-5302112,0
220,5740828,0,0,-945724,-1501347,0,-3293757,0
221,21909486,0,0,-1132233,-8243394,0,-12533859,0
222,8183859,69,3016,-9588209,-2799871,0,4201136,0
223,1156192,2838358,3227877,-15887056,-80237,0,8744866,0
224,13803202,8523094,9638826,-24339294,-3609419,0,-4016409,0
225,10785656,8800431,9749709,-25294548,-5454731,0,1413482,0
226,0,3588387,18015433,-22835929,-3836186,0,5068295,0
227,1037759,1573442,15538709,-16156724,-2646282,0,653095,0
228,202791,1268276,4021678,-11882840,-1338639,0,7728734,0
229,8602192,1440621,520726,-10203217,-1831404,0,1471082,0
230,8556114,0,0,-3250294,-637211,0,-4668609,0
231,7281414,0,0,-735970,-1284093,0,-5261351,0
232,25942097,0,0,-770035,-9409185,0,-15762877,0
233,17659970,0,0,-1352993,-12610760,0,-3696217,0
234,9075931,0,0,-10861499,-1846385,0,3631953,0
235,15729640,10271,21880,-14274487,-2170674,0,683370,0
236,4222122,3679272,4155938,-19788907,-195774,0,7927349,0
