               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 200          6961816.02                0.00          5073081.22          4938517.56                0.00                0.00
 201          7090833.08                0.00          5172204.85           141377.84                0.00                0.00
 202          8158218.83                0.00          6007389.53           727454.00                0.00                0.00
 203          7228005.55                0.00          3849366.80           132949.85                0.00                0.00
 204          4516341.08                0.00          2476159.11           144956.49                0.00                0.00
 205          2630589.31                0.00          2498671.92          5409925.50                0.00                0.00
 206           761852.18                0.00           735549.79          3726112.00                0.00                0.00
 207                0.00                0.00                0.00          2362886.22                0.00                0.00
 208                0.00                0.00                0.00          2412548.41                0.00                0.00
 209                0.00                0.00                0.00          4553802.00                0.00                0.00
 210          2699132.37                0.00          2605552.17          6149819.45                0.00                0.00
 211          4244603.96                0.00          3738224.84          8636433.19                0.00                0.00
 212          6381960.26                0.00          5062149.78          8244037.34                0.00                0.00
 213          7379648.87                0.00          5206998.96          1220532.13                0.00                0.00
 214          8124593.30                0.00          5989655.79                0.00                0.00                0.00
 215          7221860.18                0.00          4753265.18                0.00                0.00                0.00
 216          5057419.62                0.00          2820839.15                0.00                0.00                0.00
 217          2545147.33                0.00          2059041.75           800412.77                0.00                0.00
 218           761852.18                0.00           735614.28          3790386.91                0.00                0.00
 219                0.00                0.00                0.00          2354786.30                0.00                0.00
 220                0.00                0.00                0.00          3100279.26                0.00                0.00
 221                0.00                0.00                0.00          3603100.64                0.00                0.00
 222          2699132.37                0.00          2605904.63          6184774.58                0.00                0.00
 223          4571111.27                0.00          4054309.65          7806921.03                0.00                0.00
 224          6733644.37                0.00          5832142.40          6745240.68                0.00                0.00
 225          7042334.93                0.00          5681602.67          5464704.66                0.00                0.00
 226          8425503.55                0.00          6206361.90                0.00                0.00                0.00
 227          7246949.18                0.00          4210290.67           542779.13                0.00                0.00
 228          5523739.73                0.00          2840434.70           106065.70                0.00                0.00
 229          3098024.71                0.00          2803598.03          4138844.71                0.00                0.00
 230           723843.25                0.00           668076.29          3436098.82                0.00                0.00
 231                0.00                0.00                0.00          2360303.64                0.00                0.00
 232                0.00                0.00                0.00          2423363.64                0.00                0.00
 233                0.00                0.00                0.00          4317789.05                0.00                0.00
 234          3036524.58                0.00          2931698.37          7015845.51                0.00                0.00
 235          3918095.37                0.00          3781005.23          9032854.43                0.00                0.00
 236          5398264.74                0.00          4837073.35         11085306.90                0.00                0.00
 237          7118474.12                0.00          5308144.97          2515223.49                0.00                0.00
 238          8471099.00                0.00          6311151.00           746034.32                0.00                0.00
 239          7221860.18                0.00          5320806.45                0.00                0.00                0.00
 240          5328576.37                0.00          4109195.62          2180025.65                0.00                0.00
 241          2864504.67                0.00          2506096.30          2427931.34                0.00                0.00
 242           609481.50                0.00           588449.68          3031878.85                0.00                0.00
 243                0.00                0.00                0.00          2424897.06                0.00                0.00
 244                0.00                0.00                0.00          3084980.94                0.00                0.00
 245                0.00                0.00                0.00          3516929.56                0.00                0.00
 246          2361741.49                0.00          2280441.28          5631031.42                0.00                0.00
 247          3591588.07                0.00          3442546.51          8133529.69                0.00                0.00
 248          5060873.86                0.00          4444473.45         10079925.93                0.00                0.00
 249          6823783.07                0.00          5497201.52          9323122.73                0.00                0.00
 250          6711706.87                0.00          4870092.29          2541137.06                0.00                0.00
 251          6433934.66                0.00          4725342.66           498593.64                0.00                0.00
 252          6079437.02                0.00          4525960.39           143859.35                0.00                0.00
 253          2482685.88                0.00          2262061.59          3179108.19                0.00                0.00
 254           685699.48                0.00           610078.92          1891488.22                0.00                0.00
 255                0.00                0.00                0.00          1158638.47                0.00                0.00
 256                0.00                0.00                0.00          2892484.73                0.00                0.00
 257                0.00                0.00                0.00          4930174.29                0.00                0.00
 258          2539215.60                0.00          2451672.22          5973387.88                0.00                0.00
 259          4161039.95                0.00          4017488.68          9483641.76                0.00                0.00
 260          6517386.86                0.00          5532914.75          9152742.22                0.00                0.00
 261          6421645.35                0.00          4686734.36          1641790.28                0.00                0.00
 262          6935357.51                0.00          5137497.79           247515.68                0.00                0.00
 263          6586089.95                0.00          4537835.33                0.00                0.00                0.00
 264          4885408.38                0.00          2733829.70                0.00                0.00                0.00
 265          2461163.10                0.00          2154458.57          1485977.57                0.00                0.00
 266           727042.73                0.00           678817.67          2389284.42                0.00                0.00
 267                0.00                0.00                0.00          3803488.92                0.00                0.00
 268                0.00                0.00                0.00          3398476.92                0.00                0.00
 269                0.00                0.00                0.00          4471822.27                0.00                0.00
 270          3307921.78                0.00          3193314.72          7462222.30                0.00                0.00
 271          4677795.60                0.00          4258288.60          8960883.04                0.00                0.00
 272          6323595.90                0.00          5447127.54          8988033.72                0.00                0.00
 273          7318557.21                0.00          5092762.65          1236236.10                0.00                0.00
 274          7796717.91                0.00          6112244.74          3690419.28                0.00                0.00
 275          6192144.96                0.00          3947846.11          1873948.18                0.00                0.00
 276          4392603.44                0.00          2923722.08          2397240.13                0.00                0.00
 277          3239691.64                0.00          2654760.12          2440279.59                0.00                0.00
 278           910730.10                0.00           498073.76          1260456.36                0.00                0.00
 279                0.00                0.00                0.00          1633619.73                0.00                0.00
 280                0.00                0.00                0.00          3506351.97                0.00                0.00
 281                0.00                0.00                0.00          3991578.29                0.00                0.00
 282          3248362.05                0.00          3135959.01          7459811.98                0.00                0.00
 283          4562532.53                0.00          4152699.05          9449745.65                0.00                0.00
 284          6353149.44                0.00          5063882.62          1789621.28                0.00                0.00
 285          7415359.10                0.00          5553986.11           917468.31                0.00                0.00
 286          7725347.24                0.00          4145126.61           604574.49                0.00                0.00
 287          6698116.16                0.00          3024623.67           792020.12                0.00                0.00
 288          5068089.06                0.00          2998465.33          2218142.57                0.00                0.00
 289          2897801.58                0.00          2754574.83          5574515.44                0.00                0.00
 290           742996.94                0.00           717353.41          2887061.20                0.00                0.00
 291                0.00                0.00                0.00          2197461.46                0.00                0.00
 292                0.00                0.00                0.00          4028743.30                0.00                0.00
 293                0.00                0.00                0.00          5454553.41                0.00                0.00
 294          3424041.83                0.00          3305201.17          7662205.54                0.00                0.00
 295          4657228.21                0.00          4067779.79          7253928.11                0.00                0.00
 296          6352668.45                0.00          5208696.67          8181273.03                0.00                0.00
 297          7782842.45                0.00          5562357.99          1651450.84                0.00                0.00
 298          7349435.72                0.00          4956210.44          1682981.86                0.00                0.00
 299          6324719.51                0.00          3302106.40           835567.83                0.00                0.00
 300          4531720.37                0.00          2335523.74           164401.84                0.00                0.00
 301          2654048.42                0.00          1894588.12          1344172.57                0.00                0.00
 302           636208.57                0.00           525901.02          2230095.34                0.00                0.00
 303                0.00                0.00                0.00          1580067.30                0.00                0.00
 304                0.00                0.00                0.00          1994149.60                0.00                0.00
 305                0.00                0.00                0.00          3595852.03                0.00                0.00
 306          3013122.53                0.00          2909119.69          6954284.96                0.00                0.00
 307          5424220.44                0.00          5012113.07         11932969.46                0.00                0.00
 308          6538930.90                0.00          5349551.81          9209457.47                0.00                0.00
 309          7566948.30                0.00          5371446.16          3230706.18                0.00                0.00
 310          7980173.14                0.00          5780577.95                0.00                0.00                0.00
 311          6995379.86                0.00          4467035.14                0.00                0.00                0.00
 312          4565778.75                0.00          2588246.54                0.00                0.00                0.00
 313          2052444.25                0.00          1898303.46          2921422.80                0.00                0.00
 314           778132.90                0.00           751287.61          3307194.56                0.00                0.00
 315                0.00                0.00                0.00          1264378.55                0.00                0.00
 316                0.00                0.00                0.00          1459947.89                0.00                0.00
 317                0.00                0.00                0.00          3544680.87                0.00                0.00
 318          2840013.67                0.00          2742070.51          6596299.44                0.00                0.00
 319          4478549.02                0.00          4324064.43         10249972.96                0.00                0.00
 320          7009102.27                0.00          6003097.32         11589213.11                0.00                0.00
 321          7542857.68                0.00          5347931.21          4618349.85                0.00                0.00
 322          8285797.52                0.00          5966299.11                0.00                0.00                0.00
 323          6331977.93                0.00          4851938.95          1807875.69                0.00                0.00
 324          4091200.11                0.00          3067187.44           418959.52                0.00                0.00
 325          2709083.70                0.00          2307936.80           897254.69                0.00                0.00
 326           677624.96                0.00           643323.66          2239834.30                0.00                0.00
 327                0.00                0.00                0.00          1537887.20                0.00                0.00
 328                0.00                0.00                0.00          2159888.08                0.00                0.00
 329                0.00                0.00                0.00          4314026.53                0.00                0.00
 330          3199514.50                0.00          3089141.69          7427364.41                0.00                0.00
 331          4450268.86                0.00          4285314.92          8787974.90                0.00                0.00
 332          6465873.01                0.00          5831170.00          6747083.30                0.00                0.00
 333          7451748.64                0.00          5580473.16           306173.17                0.00                0.00
 334          7859195.18                0.00          5322903.01           748392.67                0.00                0.00
 335          6551313.68                0.00          3352948.51                0.00                0.00                0.00
 336          4722285.04                0.00          2516410.08                0.00                0.00                0.00
 337          2345290.57                0.00          1790507.41          1476722.22                0.00                0.00
 338           647299.79                0.00           314400.45           618948.89                0.00                0.00
 339                0.00                0.00                0.00          1553609.74                0.00                0.00
 340                0.00                0.00                0.00          2464845.89                0.00                0.00
 341                0.00                0.00                0.00          3133406.02                0.00                0.00
 342          3169520.39                0.00          3060057.48          7277935.22                0.00                0.00
 343          4618235.87                0.00          4285691.58         10336265.94                0.00                0.00
 344          6373661.33                0.00          5425412.25          9970335.34                0.00                0.00
 345          7957502.10                0.00          5491718.46          2464253.30                0.00                0.00
 346          7775361.85                0.00          5732436.37                0.00                0.00                0.00
 347          6641333.34                0.00          5173847.88          3570343.99                0.00                0.00
 348          4466482.50                0.00          3138284.30          2493324.44                0.00                0.00
 349          2868123.87                0.00          2368433.12          1917382.22                0.00                0.00
 350           725839.46                0.00           478828.63           247320.05                0.00                0.00
 351                0.00                0.00                0.00          1689635.54                0.00                0.00
 352                0.00                0.00                0.00          2073491.73                0.00                0.00
 353                0.00                0.00                0.00          5052262.35                0.00                0.00
 354          3405188.39                0.00          3274792.17          7282599.05                0.00                0.00
 355          5436158.38                0.00          4501728.24          1212285.97                0.00                0.00
 356          5677801.33                0.00          4507199.15          3212105.61                0.00                0.00
 357          7318237.16                0.00          5736671.20          3274933.27                0.00                0.00
 358          8205305.86                0.00          6186055.26          1504814.48                0.00                0.00
 359          6595963.17                0.00          3575361.64           279739.97                0.00                0.00
 360          4206939.74                0.00          2288273.02                0.00                0.00                0.00
 361          2319425.39                0.00          1625561.92                0.00                0.00                0.00
 362           559465.84                0.00           413045.04          1332189.98                0.00                0.00
 363                0.00                0.00                0.00          1338801.78                0.00                0.00
 364                0.00                0.00                0.00          2009854.72                0.00                0.00
 365                0.00                0.00                0.00          3904254.34                0.00                0.00
 366          3964364.29                0.00          3826583.06          8937255.85                0.00                0.00
 367          5748184.52                0.00          4807469.68          9827609.74                0.00                0.00
 368          7012465.97                0.00          5004246.98           862000.31                0.00                0.00
 369          7669689.57                0.00          5841432.14          1913829.70                0.00                0.00
 370          8049368.26                0.00          5064303.11                0.00                0.00                0.00
 371          6274894.77                0.00          3458165.60          1778721.87                0.00                0.00
 372          4046946.49                0.00          2937736.71          4570616.32                0.00                0.00
 373          2698564.13                0.00          2254536.32          2274150.34                0.00                0.00
 374           511613.81                0.00           494011.14          2650622.58                0.00                0.00
 375                0.00                0.00                0.00          1313445.21                0.00                0.00
 376                0.00                0.00                0.00          2764721.93                0.00                0.00
 377                0.00                0.00                0.00          4695994.06                0.00                0.00
 378          3865812.21                0.00          3731476.15          8536761.42                0.00                0.00
 379          4639660.24                0.00          4163599.44          8209308.08                0.00                0.00
 380          6295219.90                0.00          4995421.28          3841720.03                0.00                0.00
 381          7145180.74                0.00          5578803.31          4173910.67                0.00                0.00
 382          7996677.47                0.00          5744691.57          1031662.48                0.00                0.00
 383          7110621.74                0.00          2599712.14           517194.94                0.00                0.00
 384          4614405.66                0.00          1682779.93           451685.40                0.00                0.00
 385          2861393.92                0.00          1241562.10           457954.43                0.00                0.00
 386           593454.88                0.00           573036.35          2798664.25                0.00                0.00
 387                0.00                0.00                0.00           962019.74                0.00                0.00
 388                0.00                0.00                0.00          2528099.40                0.00                0.00
 389                0.00                0.00                0.00          4204686.84                0.00                0.00
 390          2375104.98                0.00          2293204.81          5530387.89                0.00                0.00
 391          4999589.55                0.00          4558601.58         10837598.01                0.00                0.00
 392          6758130.30                0.00          5471389.04          9347015.69                0.00                0.00
 393          7138340.14                0.00          5229154.22          4107630.75                0.00                0.00
 394          8504751.29                0.00          6214845.05                0.00                0.00                0.00
 395          6302831.22                0.00          4650457.83          1294765.01                0.00                0.00
 396          4383967.08                0.00          3166301.83          2071066.95                0.00                0.00
 397          2534941.68                0.00          2091211.66          1331866.60                0.00                0.00
 398           587405.65                0.00           539304.82          2562012.57                0.00                0.00
 399                0.00                0.00                0.00          1140917.67                0.00                0.00
 400                0.00                0.00                0.00          1995577.72                0.00                0.00
 401                0.00                0.00                0.00          3576496.70                0.00                0.00
 402          2927853.56                0.00          2826793.81          6733069.85                0.00                0.00
 403          4815768.51                0.00          4459631.76         10553221.38                0.00                0.00
 404          7344447.89                0.00          5742569.19          6805966.29                0.00                0.00
 405          7612302.29                0.00          5512880.67                0.00                0.00                0.00
 406          8268344.09                0.00          6093404.34                0.00                0.00                0.00
 407          6871090.84                0.00          4631083.96           849661.39                0.00                0.00
 408          4699097.45                0.00          3098416.51           351332.67                0.00                0.00
 409          2519760.99                0.00          2325189.66           939061.50                0.00                0.00
 410           628162.35                0.00           606494.69          2150148.48                0.00                0.00
 411                0.00                0.00                0.00          1292581.66                0.00                0.00
 412                0.00                0.00                0.00          2361737.94                0.00                0.00
 413                0.00                0.00                0.00          2880092.25                0.00                0.00
 414          3119815.86                0.00          3012110.25          7152384.31                0.00                0.00
 415          5163700.18                0.00          4849634.24         11527427.63                0.00                0.00
 416          7092563.06                0.00          5501869.85          8940563.86                0.00                0.00
 417          7798541.09                0.00          5461592.82          1414001.40                0.00                0.00
 418          7929803.28                0.00          5832181.42           451034.59                0.00                0.00
 419          6680906.54                0.00          5078228.98          1492831.47                0.00                0.00
 420          4470044.63                0.00          3470765.60          1476643.11                0.00                0.00
