"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,409,1034933030,0,355967968.25,0,657791397.1562,0,4834024520,6882723544,1013403647,0,542408788.5,81282897.625,0,170390045.2188,5082196396,6889672340,-6948796,-0.11
30,410,964572122,0,364493023.75,0,597336154.8438,0,5025323960,6951719208,981249921,0,494446955.5,80482814.375,0,170727266.7812,5231585876,6958502252,-6783044,0.00999999999999997
31,411,1035602598,0,358251552.25,0,674683173.1562,0,4872395848,6940939992,1036579967,0,542408788.5,82136625.625,0,170391037.2188,5116384684,6947891860,-6951868,-0.11
31,412,972550362,0,366776607.75,0,602069978.8438,0,5062592440,7003982120,986240001,0,494446955.5,81143150.375,0,170729602.7812,5278310996,7010879852,-6897732,0.00999999999999997
28,413,1037702438,0,360314144.25,0,703322917.1562,0,4911396936,7012743896,1058560639,0,542408788.5,84211521.625,0,170392829.2188,5164161452,7019726484,-6982588,-0.11
31,414,980818266,0,369060191.75,0,605573722.8438,0,5101227960,7056672040,989071489,0,494446955.5,82068110.375,0,170736546.7812,5327260244,7063592300,-6920260,0.00999999999999997
30,415,1041323686,0,363551264.25,0,704110117.1562,0,4955966536,7064959704,1061749631,0,542508628.5,84841505.625,0,170422973.2188,5212452268,7071965844,-7006140,-0.11
31,416,988025178,0,372405215.75,0,605613402.8438,0,5145431992,7111468328,990327809,0,500099627.5,82547198.375,0,171781314.7812,5373601364,7118366060,-6897732,0.00999999999999997
30,417,1053700134,0,364065824.25,0,704632357.1562,0,4985154632,7107560152,1061791487,0,549786196.5,85232049.625,0,173208637.2188,5244701100,7114710676,-7150524,-0.11
31,418,998891738,0,372936927.75,0,606938714.8438,0,5162528696,7141289256,990391169,0,507809579.5,82970702.375,0,174484802.7812,5392538196,7148203372,-6914116,0.00999999999999997
31,419,1062292006,0,364065824.25,0,705806885.1562,0,4996590664,7128762072,1061828607,0,556694420.5,85487505.625,0,175055901.2188,5256865196,7135922836,-7160764,-0.11
30,420,1003000282,0,372936927.75,0,607994714.8438,0,5174097848,7158022440,992957313,0,508851627.5,83194958.375,0,175601826.7812,5404325460,7164939628,-6917188,0.00999999999999997
