Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
120,883885,2314055,1357957,-8858912,-468274,0,4771290,0
121,11398943,907072,274560,-9139175,-1195538,0,-2245862,0
122,3806065,0,0,-3008726,-322214,0,-475125,0
123,5284851,0,0,-1401852,-858076,0,-3024924,0
124,6741824,0,0,-1879830,-1276458,0,-3585536,0
125,3750330,0,0,-2163871,-658393,0,-928067,0
126,11768463,36084,203433,-11261039,-2916119,0,2169178,0
127,4996716,1641463,2991993,-13610588,-320308,0,4300723,0
128,2210440,5999931,7385926,-15460987,-176812,0,41502,0
129,493376,3938619,8810694,-13454050,-903658,0,1115020,0
130,2408668,1120078,11309981,-14992425,-955547,0,1109245,0
131,0,845388,11089754,-11400641,-781225,0,246724,0
132,2585536,692418,2025215,-9143564,-741399,0,4581794,0
133,1313505,617102,488637,-4634334,-217664,0,2432755,0
134,30908691,0,0,-2499982,-8429532,0,-19979177,0
135,24642115,0,0,-1462896,-16511244,0,-6667975,0
136,18780782,0,0,-1911656,-14396691,0,-2472436,0
137,12265877,0,0,-2662973,-8818770,0,-784134,0
138,2518332,1572,5317,-13375828,-125560,0,10976167,0
139,8206100,1622275,2085855,-13036253,-631611,0,1753635,0
140,1522817,4544618,5594433,-15887096,-93242,0,4318471,0
141,585936,5791392,7129215,-12578452,-919395,0,-8695,0
142,901875,4734652,9158893,-14667286,-1279959,0,1151825,0
143,0,1763484,10247665,-12583205,-901209,0,1473266,0
144,687834,1252190,2021053,-9222252,-539162,0,5800337,0
145,0,869943,410134,-4555993,-143593,0,3419510,0
146,21522996,0,0,-2933691,-4519730,0,-14069575,0
147,72561527,0,0,-1454998,-56058744,0,-15047785,0
148,17614457,0,0,-1923021,-15620548,0,-70888,0
149,25944796,0,0,-6249899,-19634646,0,-60251,0
150,18665194,0,0,-13623785,-7200950,0,2159542,0
151,17230283,7,333,-12078331,-3857096,0,-1295197,0
152,1577937,2919328,3604639,-20763776,-59248,0,12721120,0
153,0,7175572,8833143,-17598530,-944664,0,2534479,0
154,7023777,6646387,9374333,-20511618,-2589473,0,56595,0
155,14685089,4333043,7434186,-20811796,-4105135,0,-1535386,0
156,419339,2687696,1435776,-9792267,-868470,0,6117925,0
157,0,1112257,415643,-5840825,-273423,0,4586348,0
158,11148719,0,0,-3702843,-877336,0,-6568540,0
159,20201948,0,0,-1451415,-6866397,0,-11884136,0
160,16317429,0,0,-2410144,-8434942,0,-5472343,0
161,51095885,0,0,-3737648,-46089276,0,-1268961,0
162,6989847,0,0,-10114274,-1991712,0,5116139,0
163,3278967,1237296,1375872,-16387866,-178911,0,10674642,0
164,5193901,4297557,5265489,-16597629,-300619,0,2141301,0
165,866227,6508575,7974492,-14507253,-760954,0,-81087,0
166,794738,6220477,10278138,-16740704,-1617175,0,1064526,0
167,1046969,1710273,9951514,-13481757,-886795,0,1659796,0
168,0,1628561,1793138,-8343834,-493995,0,5416130,0
169,15772076,1025806,310211,-8309474,-2238364,0,-6560256,0
170,5996809,0,0,-3771589,-498500,0,-1726720,0
171,27706885,0,0,-2344125,-12320246,0,-13042514,0
172,9753292,0,0,-1891763,-5896041,0,-1965488,0
173,71742025,0,0,-2710821,-66183360,0,-2847844,0
174,4920519,0,0,-12364915,-356005,0,7800401,0
175,5797288,983483,1065300,-13602030,-380710,0,6136669,0
176,14136028,3378230,4137397,-18313919,-1088315,0,-2249421,0
177,1678262,4836110,5922897,-15346292,-1044037,0,3953059,0
178,1780889,6187615,8958254,-15616417,-1853201,0,542859,0
179,0,2846691,10473292,-14744799,-1117649,0,2542464,0
180,0,1665694,1506842,-7705406,-424079,0,4956949,0
181,1364229,844929,345237,-5413369,-226290,0,3085264,0
182,25522480,0,0,-3028564,-5874459,0,-16619457,0
183,64441128,0,0,-1437652,-52935580,0,-10067896,0
184,33588155,0,0,-1479851,-32027396,0,-80909,0
185,10428971,0,0,-2544071,-8485867,0,600967,0
186,11863470,0,0,-6835458,-4426988,0,-601023,0
187,6441019,618,9675,-13149266,-500376,0,7198331,0
188,3469312,2675650,3082501,-19011994,-163347,0,9947878,0
189,1106884,6191575,7528335,-16013127,-153914,0,1340247,0
190,0,6102981,9982393,-15866560,-1300164,0,1081350,0
191,2919419,3899045,7610840,-13748922,-1171258,0,490877,0
192,0,2417842,1377239,-8266500,-752974,0,5224393,0
193,489010,899237,319195,-4566126,-211608,0,3070292,0
194,19743731,0,0,-2975602,-3489140,0,-13278990,0
195,27559644,0,0,-1421812,-15603958,0,-10533873,0
196,8608706,0,0,-1384557,-6164714,0,-1059434,0
197,19840463,0,0,-2172122,-14678297,0,-2990044,0
198,1317238,528,2145,-11163644,-51076,0,9894809,0
199,841260,1871817,2302858,-12729957,-31589,0,7745611,0
200,2972570,5065480,6159116,-15375516,-156413,0,1334762,0
201,270306,5351871,7546139,-12404416,-550502,0,-213399,0
202,1390857,3152064,9630788,-14864930,-937125,0,1628345,0
203,254192,1502086,9327995,-11210322,-607058,0,733107,0
204,277148,1145804,1538906,-7137457,-406940,0,4582540,0
205,16379621,649083,195815,-8758753,-2229618,0,-6236148,0
206,4312158,0,0,-3734125,-332948,0,-245084,0
207,15218881,0,0,-1423557,-4500108,0,-9295216,0
208,28590677,0,0,-1452649,-18263443,0,-8874584,0
209,31484755,0,0,-2748295,-27391940,0,-1344520,0
210,2675321,0,0,-9024275,-131137,0,6480091,0
211,1972196,1151097,1303563,-13097544,-139985,0,8810673,0
212,5722405,4293511,5193106,-16284596,-359645,0,1435219,0
213,775659,5967223,7217501,-14059495,-816236,0,915349,0
214,0,5434241,8910433,-14114249,-1330054,0,1099629,0
215,0,2082766,8983870,-11975125,-814937,0,1723427,0
216,0,1474653,1705950,-7878259,-441233,0,5138890,0
217,2609839,961127,290099,-5284338,-312253,0,1735526,0
218,10487240,0,0,-3775477,-1014833,0,-5696930,0
219,7545058,0,0,-1421997,-1296482,0,-4826579,0
220,5740828,0,0,-1865081,-1329697,0,-2546050,0
221,21909486,0,0,-2170234,-9817990,0,-9921261,0
222,8183859,3329,69342,-9024710,-3084111,0,3852291,0
223,1156192,1859099,2775184,-14161782,-79982,0,8451289,0
224,13803202,4474206,5411661,-20464734,-1839681,0,-1384653,0
225,10785656,4634517,5605561,-19714600,-2513321,0,1202188,0
226,0,3484989,10037497,-14764343,-1269698,0,2511555,0
227,1037759,1573442,8966876,-11999748,-683451,0,1105122,0
228,202791,1253571,1910974,-8470240,-449437,0,5552341,0
229,8602192,822887,271218,-8717473,-1308952,0,330127,0
230,8556114,0,0,-3696912,-642753,0,-4216449,0
231,7281414,0,0,-1425500,-983229,0,-4872685,0
232,25942097,0,0,-1459565,-11724458,0,-12758075,0
233,17659970,0,0,-2598594,-12217991,0,-2843385,0
234,9075931,0,0,-10200852,-1809198,0,2934120,0
235,15729640,7900,25035,-13156039,-3172174,0,565638,0
236,4222122,1934195,2374236,-17487682,-195616,0,9152744,0
237,2422703,5281027,6387531,-17597774,-206502,0,3713015,0
238,1426371,7108279,8597637,-15774270,-1757879,0,399863,0
239,0,3797904,8176785,-12542667,-1086408,0,1654385,0
240,4380400,2268806,1260075,-11579461,-1094794,0,4764974,0
241,30436565,1062426,320674,-6859924,-9522631,0,-15437110,0
242,8512003,0,0,-3023370,-3041681,0,-2446951,0
243,29362397,0,0,-1460041,-22642851,0,-5259505,0
244,5626776,0,0,-1855963,-3961606,0,190792,0
245,11230782,0,0,-2114251,-8198590,0,-917942,0
246,26458534,0,0,-8033902,-18361247,0,-63385,0
247,3121613,20249,34384,-11946958,-156252,0,8926964,0
248,10159962,1881634,2121190,-15439217,-727311,0,2003742,0
249,7058115,4502053,5440509,-19196277,-640981,0,2836580,0
250,2026901,5193359,6275918,-14343749,-1335507,0,2183078,0
251,953280,4404283,6634098,-11642484,-1192676,0,843499,0
252,275050,3086074,1548589,-10749257,-847322,0,6686866,0
253,6515048,574551,173959,-7879551,-1053209,0,1669201,0
254,5373219,0,0,-2643037,-410555,0,-2319627,0
255,4368965,0,0,-1532094,-364319,0,-2472552,0
256,22015796,0,0,-1736217,-7123774,0,-13155805,0
257,7643243,0,0,-2981956,-2322045,0,-2339243,0
258,26207182,0,0,-8588025,-13239602,0,-4379556,0
259,9420633,559,6788,-13884519,-3164983,0,7621523,0
260,1566152,3065966,3685993,-18177248,-74685,0,9933823,0
261,3236704,4837050,5845337,-13966405,-290346,0,337661,0
262,473234,4580637,7460992,-12320371,-813031,0,618538,0
263,0,1870355,8198209,-11123925,-588749,0,1644110,0
264,0,1307427,1671104,-7619238,-335365,0,4976072,0
265,4104420,1122331,387906,-5539604,-430826,0,355773,0
266,21749833,0,0,-3210721,-5113357,0,-13425755,0
267,42165816,0,0,-2295202,-27920700,0,-11949914,0
268,10321008,0,0,-2046285,-7907324,0,-367398,0
269,2543407,0,0,-2694420,-1164707,0,1315720,0
270,7929942,0,0,-11029740,-666696,0,3766494,0
271,4537551,465378,464791,-14933553,-319136,0,9784970,0
272,10391819,4391892,5303003,-18621882,-924546,0,-540287,0
273,1142727,4912161,7195412,-14628327,-963427,0,2341455,0
274,8806442,2679477,8564395,-16914979,-2044635,0,-1090700,0
275,2466918,1294009,7233799,-12617428,-685923,0,2308625,0
276,9038497,1531192,1055034,-8947889,-1489305,0,-1187529,0
277,830657,1136002,343951,-9053082,-181125,0,6923597,0
278,2605596,0,0,-2555524,-206146,0,156074,0
279,3357496,0,0,-1727636,-262083,0,-1367776,0
280,9409530,0,0,-2164104,-1114663,0,-6130763,0
281,20517177,0,0,-2397429,-6110660,0,-12009088,0
282,20019887,0,0,-10872304,-7697124,0,-1450458,0
283,1301075,482519,840699,-14734827,-70195,0,12180729,0
284,3609679,4541597,5749215,-16712174,-269321,0,3081005,0
285,1754142,3048256,8297846,-14462349,-430962,0,1793068,0
286,1155908,1113127,9754619,-12475048,-502678,0,954073,0
287,1551351,813865,8473907,-10498516,-575997,0,235390,0
288,11477967,1012098,1649541,-9530203,-2091246,0,-2518157,0
289,16264420,1142877,431069,-9704946,-3082849,0,-5050570,0
290,11988701,0,0,-3201152,-4099721,0,-4687828,0
291,25719979,0,0,-1318600,-17162425,0,-7238954,0
292,6489672,0,0,-2422493,-4430128,0,362949,0
293,43825341,0,0,-3276137,-40058647,0,-490557,0
294,4859104,0,0,-11361916,-331030,0,6833841,0
295,2453973,1408121,1588137,-13176846,-170707,0,7897323,0
296,9461064,4149070,4983874,-17679634,-716707,0,-197666,0
297,2412604,4323911,7688755,-14855253,-876797,0,1306779,0
298,3261284,1811256,8162556,-13964302,-812835,0,1542042,0
299,1597553,1104378,7636243,-10462394,-557960,0,682180,0
300,314326,1063433,1512202,-7031646,-367853,0,4509537,0
301,2661520,808768,471894,-5706425,-312907,0,2077150,0
302,4558693,0,0,-2954215,-352375,0,-1252103,0
303,41828780,0,0,-977458,-18124264,0,-22727058,0
304,42330988,0,0,-1201679,-38204686,0,-2924623,0
305,9149336,0,0,-2160336,-6875891,0,-113109,0
306,29768289,0,0,-10098762,-23659814,0,3990287,0
307,7533512,260499,203115,-17689101,-530841,0,10222816,0
308,6124661,4443662,5293140,-18204885,-406542,0,2749966,0
309,2190142,5867851,7048478,-15218328,-758935,0,870792,0
310,0,4957591,8568624,-13760751,-1203232,0,1437768,0
311,0,1992574,8652845,-11462415,-702943,0,1519938,0
312,0,1627763,1402253,-7154025,-373638,0,4497647,0
313,40429130,836975,253205,-6020973,-14965985,0,-20532353,0
314,11164614,0,0,-3522672,-5775578,0,-1866364,0
315,20064140,0,0,-760559,-16870072,0,-2433508,0
316,37395714,0,0,-876994,-36326160,0,-192560,0
317,37867896,0,0,-2139812,-35562020,0,-166064,0
318,11660911,0,0,-9559707,-2933477,0,832273,0
319,11349354,407,6098,-15004733,-1978584,0,5627457,0
320,3030839,3367092,3990916,-20356395,-218309,0,10185858,0
321,2612140,5765213,6916245,-15817601,-430392,0,954394,0
322,0,6606118,8537811,-14252097,-1545858,0,654027,0
323,3609679,3641815,6403368,-12969658,-1211004,0,525801,0
324,801024,2305804,973186,-7572896,-610242,0,4103124,0
325,1844315,1259013,380882,-5905333,-393885,0,2815007,0
326,14003986,0,0,-2670102,-1915969,0,-9417915,0
327,3762448,0,0,-923412,-987176,0,-1851860,0
328,10275035,0,0,-1305720,-3864927,0,-5104388,0
329,2674408,0,0,-2604279,-607062,0,536932,0
330,11845404,36149,328940,-10772986,-1886268,0,448761,0
331,11746338,624354,1476068,-14869192,-1305354,0,2327786,0
332,13858377,3943369,4730667,-20770294,-1902880,0,140760,0
333,301869,4951264,7929665,-17809898,-1417436,0,6044536,0
334,1460095,2140633,9421101,-13913221,-1018843,0,1910234,0
335,0,1292144,8357604,-9904262,-556704,0,811218,0
336,0,1395795,1556655,-7238695,-372091,0,4658336,0
337,2908612,596000,234887,-5587118,-319985,0,2167603,0
338,16401213,0,0,-1333070,-2600183,0,-12467961,0
339,17127778,0,0,-936814,-7905160,0,-8285804,0
340,11660808,0,0,-1479542,-7298122,0,-2883143,0
341,31111816,0,0,-1885296,-25045829,0,-4180691,0
342,6448462,0,0,-10614513,-548770,0,4714821,0
343,7882492,165522,138718,-15233102,-740936,0,7787306,0
344,7886695,3895615,4641468,-19094735,-518314,0,3189271,0
345,0,6480811,7774712,-15733337,-621152,0,2098966,0
346,0,5159085,8444791,-13507798,-1242407,0,1146329,0
347,7264308,2550909,6967620,-15322070,-1792723,0,331955,0
348,6148836,1843864,979300,-9914701,-1063064,0,2005764,0
349,2729183,1203631,364128,-7270343,-515090,0,3488491,0
350,2904158,0,0,-1353060,-251794,0,-1299304,0
351,15244065,0,0,-1019069,-3266720,0,-10958276,0
352,15933425,0,0,-1247200,-7248610,0,-7437614,0
353,283413,0,0,-3031454,-52751,0,2800792,0
354,2168073,28894,306396,-10928662,-122838,0,8548137,0
355,1177071,2599178,4117906,-13597651,-51389,0,5754886,0
356,8195330,4084912,4900469,-13282213,-572991,0,-3325508,0
357,4752126,5600476,6898626,-16478913,-1234811,0,462495,0
358,2909254,2094774,9487387,-15853083,-891959,0,2253627,0
359,534845,1197615,8344113,-10451065,-572957,0,947449,0
360,0,985338,1640477,-6495213,-369980,0,4239377,0
361,0,793952,449804,-3944987,-135498,0,2836729,0
362,11367729,0,0,-1904064,-1016843,0,-8446823,0
363,15558372,0,0,-805776,-5387033,0,-9365563,0
364,11646816,0,0,-1209082,-5751797,0,-4685937,0
365,15986196,0,0,-2343487,-10827373,0,-2815335,0
366,9670251,2734,215653,-13157784,-3150054,0,6419200,0
367,1215422,2293214,3481496,-16037233,-73903,0,9121004,0
368,849897,5548735,6656547,-13967199,-51632,0,963652,0
369,3659122,4491682,7448643,-15391955,-644202,0,436710,0
370,0,1283758,10470501,-13113671,-571847,0,1931259,0
371,3646518,1112660,7700551,-11488539,-804548,0,-166642,0
372,9361113,333713,1262759,-11066152,-1441765,0,1550331,0
373,14670671,1132938,365451,-6877028,-2271690,0,-7020342,0
374,6118191,0,0,-2598038,-1198559,0,-2321594,0
375,27661013,0,0,-788059,-15027693,0,-11845261,0
376,11178977,0,0,-1662528,-8645789,0,-870660,0
377,3106930,0,0,-2818187,-1313243,0,1024500,0
378,5951578,0,149016,-12791462,-471613,0,7162480,0
379,7108643,770067,1347344,-14565708,-466997,0,5806651,0
380,4815593,4588850,5505019,-16222332,-361882,0,1674753,0
381,8312436,5085326,6100617,-17207932,-1523601,0,-766845,0
382,2025260,0,10431114,-14752861,-644807,0,2941294,0
383,988844,0,9377648,-10227529,-610347,0,471383,0
384,878538,0,1853027,-6738903,-410633,0,4417971,0
385,875580,0,808465,-4552190,-193241,0,3061386,0
386,8782334,0,0,-2850493,-734702,0,-5197139,0
387,33791667,0,0,-578273,-14731785,0,-18481609,0
388,22613174,0,0,-1516866,-18237479,0,-2858829,0
389,11851133,0,0,-2528015,-7866054,0,-1457064,0
390,19149931,0,0,-8002008,-13318485,0,2170562,0
391,3008391,528040,488531,-16132449,-123065,0,12230552,0
392,6649291,4476788,5370584,-18344187,-436304,0,2283828,0
393,4678892,5241084,6287472,-15639595,-920924,0,353071,0
394,0,5823903,9107677,-14719596,-1403380,0,1191397,0
395,2557434,2907673,6682138,-12225739,-1011076,0,1089570,0
396,4899741,2132812,1034452,-9102150,-1181657,0,2216802,0
397,1978258,997181,301671,-6435996,-313778,0,3472664,0
398,6303012,0,0,-2725856,-499895,0,-3077261,0
399,13221496,0,0,-688576,-3026114,0,-9506807,0
400,24002398,0,0,-1200583,-12846793,0,-9955023,0
401,11111428,0,0,-2154630,-7378139,0,-1578660,0
402,13891063,0,0,-9803394,-5795783,0,1708115,0
403,5604880,188216,160586,-15735134,-453296,0,10234748,0
404,3335430,5438839,6471874,-19463744,-296500,0,4514100,0
405,0,6506420,7805434,-13832963,-922136,0,443244,0
406,0,5224407,9027726,-14361748,-1278595,0,1388211,0
407,1624499,3365626,7279914,-12327278,-964689,0,1021927,0
408,692616,2435908,1235393,-8143309,-626291,0,4405682,0
409,2270285,1394595,429622,-5711655,-429756,0,2046909,0
410,30781119,0,0,-2529913,-9911914,0,-18339293,0
411,33611281,0,0,-775549,-25165804,0,-7669928,0
412,6618307,0,0,-1416810,-5657267,0,455770,0
413,35781727,0,0,-1728055,-32399041,0,-1654630,0
414,14744926,0,0,-10433977,-5845192,0,1534243,0
415,7855219,113325,100799,-16920055,-2252249,0,11102961,0
416,974554,4944846,5869885,-17474965,-48820,0,5734501,0
417,0,6445889,7732818,-13488008,-530239,0,-160460,0
418,862350,5502466,8228165,-14213019,-1336426,0,956465,0
419,3068322,3520932,7337289,-13234359,-1253726,0,561542,0
420,4100609,2390028,1066299,-9337893,-1155447,0,2936404,0
