"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11294813,0,2284088.75,0,204529.3125,0,12347051,26130482,5850089,0,520948.0312,263980.4688,0,409615,19110568,26155200,-24718,-0.09
30,2,3912714,0,2210408.75,0,341300.75,0,15397707,21862130,4134674,0,0,252033,0,41608.75,17437852,21866168,-4038,0.03
31,3,13275976,0,4568184.25,0,417352.0625,0,29987409,48248926,9063305,0,520948.0312,515099.375,0,413251.25,37763568,48276168,-27242,-0.07
31,4,5212596,0,4494499.75,0,610886.4375,0,36800039,47118018,7591664,0,0,484264.4375,0,81806.8438,38963120,47120856,-2838,0.04
28,5,14812996,0,6631224.25,0,893471.1875,0,52887729,75225422,13315326,0,520948.0312,715900.1875,0,506430.2187,60226448,75285048,-59626,-0.09
31,6,7219740,0,6778579.75,0,2555702.3125,0,65067911,81621938,13274502,0,218729.6563,712585.6875,0,100782.6563,67422056,81728664,-106726,-0.02
30,7,17536372,0,9869004.25,0,1213931.1875,0,77719305,106338606,14794510,0,4084847.8437,945193.4375,0,816338.9687,85768376,106409256,-70650,-0.07
31,8,8932946,0,10124285.75,0,2851039.3125,0,94663799,116572082,15917140,0,4978160.1563,953595.6875,0,564428.9063,94283224,116696552,-124470,-0.02
30,9,25184198,0,10382784.25,0,2047465.1875,0,100491289,138105726,15009314,0,11336845.8437,1174262.5625,0,1618162.8437,109082232,138220824,-115098,-0.07
31,10,22471754,0,10655191.75,0,4379866.3125,0,105363031,142869858,16005588,0,17529146.1563,1151652.6875,0,1574453.4063,106817576,143078408,-208550,-0.05
31,11,37484758,0,10382784.25,0,2995631.1875,0,106480329,157343486,15031088,0,23096581.8437,1207450.5625,0,2567318.8437,115563464,157465912,-122426,-0.06
30,12,27521158,0,10655191.75,0,5018896.3125,0,110090951,153286210,18077002,0,19947230.1563,1174601.1875,0,2216271.6563,112079832,153494920,-208710,-0.05
31,13,40222442,0,12666864.25,0,3368359.6875,0,112828953,169086590,19499470,0,23602861.8437,1278922.8125,0,2869520.3437,121958008,169208792,-122202,-0.05
30,14,28850550,0,12865591.75,0,6481816.3125,0,122496695,170694690,25824802,0,19947230.1563,1300427.4375,0,2261211.1563,121572904,170906568,-211878,-0.05
31,15,40913490,0,14950944.25,0,5325017.6875,0,134734505,195923934,30290294,0,23602861.8437,1434782.8125,0,2870372.3437,137850488,196048792,-124858,-0.04
31,16,29066430,0,15149671.75,0,8509433.3125,0,144574775,197300322,31101098,0,19947230.1563,1468445.1875,0,2262357.6563,142721096,197500232,-199910,-0.04
29,17,41610506,0,17087664.25,0,5460940.6875,0,162369161,226528254,37180310,0,23602861.8437,1603079.8125,0,2872723.8437,161395032,226654008,-125754,-0.04
31,18,30346414,0,17433751.75,0,9185264.3125,0,173182103,230147554,33994258,0,20444150.1563,1662890.4375,0,2270886.6563,172046440,230418632,-271078,-0.05
30,19,44734802,0,20325504.25,0,5789770.6875,0,196364457,267214494,42214630,0,28358821.8437,1800257.5625,0,3434125.8437,191603832,267411640,-197146,-0.04
31,20,36815054,0,20779519.75,0,9355020.3125,0,199277559,266227170,34635386,0,27946506.1563,1867114.9375,0,3196002.1563,198920776,266565832,-338662,-0.06
30,21,54565938,0,20839224.25,0,7616443.6875,0,209181865,292203422,42503622,0,36258645.8437,1983091.3125,0,4166861.3437,207511000,292423160,-219738,-0.04
31,22,49120454,0,21310363.75,0,10942282.3125,0,207821079,289194210,34703914,0,40646482.1563,1993011.4375,0,4198765.1563,208024008,289566216,-372006,-0.06
31,23,68962530,0,20839224.25,0,8746021.6875,0,213518345,312066078,42511870,0,50373189.8437,1989145.5625,0,5162261.8437,212253240,312289656,-223578,-0.04
30,24,53971062,0,21310363.75,0,11618842.3125,0,211133207,298033506,37298402,0,42732250.1563,2005455.6875,0,4726280.1563,211644232,298406664,-373158,-0.06
31,25,70932058,0,23123304.25,0,9937227.6875,0,223553609,327546142,51186614,0,50771061.8437,2072682.8125,0,5310015.8437,218437560,327777912,-231770,-0.04
30,26,54968206,0,23520763.75,0,12183322.3125,0,226408119,317080482,46561234,0,42732250.1563,2117708.9375,0,4727603.1563,221319720,317458568,-378086,-0.05
31,27,71309338,0,25407384.25,0,14401103.6875,0,248624777,359742558,65048406,0,50771061.8437,2203574.5625,0,5310643.8437,236648664,359982328,-239770,-0.04
31,28,56197126,0,25804843.75,0,25284508.3125,0,256938455,364224994,64160906,0,42732250.1563,2545341.9375,0,4728268.1563,250475016,364641800,-416806,-0.05
28,29,73548938,0,27470424.25,0,14833647.6875,0,278270793,394123742,68894598,0,50771061.8437,2470745.5625,0,5312484.8437,266980888,394429752,-306010,-0.05
31,30,59906622,0,28088923.75,0,25785592.3125,0,302270775,416052002,73423754,0,42732250.1563,2995522.4375,0,4732888.1563,292596136,416480584,-428582,-0.04
30,31,76099106,0,30708264.25,0,15340167.6875,0,314977993,437125470,71063142,0,50814261.8437,2748594.5625,0,5361161.8437,307517592,437504696,-379226,-0.05
31,32,62235278,0,31434691.75,0,26889688.3125,0,347621367,468181090,78599738,0,45953890.1563,3316527.4375,0,5089202.1563,335639592,468598984,-417894,-0.04
30,33,86302290,0,31221984.25,0,17053287.6875,0,351876233,486453726,71998262,0,60033733.8437,3153803.5625,0,6249096.8437,345513176,486948024,-494298,-0.06
31,34,74034798,0,31965535.75,0,29307192.3125,0,368504823,503812386,78939994,0,56598034.1563,3782861.9375,0,6343341.1563,358618344,504282632,-470246,-0.04
31,35,96171410,0,31221984.25,0,18892083.6875,0,363436105,509721566,72094310,0,69424949.8437,3403604.0625,0,7052506.8437,358271000,510246264,-524698,-0.06
30,36,78951566,0,31965535.75,0,30287832.3125,0,377886263,519091234,81131994,0,58439290.1563,3976757.4375,0,6995282.1563,369004008,519547464,-456230,-0.04
31,37,98275810,0,33506064.25,0,19482199.6875,0,377879625,529143646,77154150,0,69811981.8437,3570232.0625,0,7433185.8437,371703640,529673016,-529370,-0.05
30,38,79827678,0,34175935.75,0,30469512.3125,0,395671223,540144418,86180490,0,58439290.1563,4139945.4375,0,7193869.1563,384650344,540604104,-459686,-0.04
31,39,98785458,0,35790144.25,0,21136111.6875,0,401222857,556934494,83076438,0,69811981.8437,3767785.5625,0,7434010.8437,393374296,557464376,-529882,-0.05
31,40,80300126,0,36460015.75,0,33115796.3125,0,421106935,570982946,91976874,0,58439290.1563,4347345.4375,0,7194743.1563,409503912,571462344,-479398,-0.04
28,41,99751026,0,37853184.25,0,21196815.6875,0,423840969,582641886,84886646,0,69811981.8437,3966773.0625,0,7435913.8437,417079448,583180600,-538714,-0.05
31,42,81194238,0,38744095.75,0,33257280.3125,0,448869047,602064802,94308682,0,59182034.1563,4577111.9375,0,7398986.1563,437117672,602584648,-519846,-0.04
30,43,103410690,0,41091024.25,0,21236415.6875,0,449229513,614967518,86852998,0,74788965.8437,4190520.0625,0,8125513.8437,441616856,615574712,-607194,-0.05
31,44,84310862,0,42089863.75,0,33611424.3125,0,477773623,637785890,96458970,0,66148714.1563,4804406.9375,0,8211992.1563,462754792,638379080,-593190,-0.05
30,45,115974418,0,41604864.25,0,21939735.6875,0,463163593,642682462,86940614,0,85322133.8437,4378595.0625,0,9236059.8437,457469656,643346872,-664410,-0.05
31,46,101295390,0,42620831.75,0,34661828.3125,0,484259191,662837410,96487194,0,82781978.1563,4814475.9375,0,9548314.1563,469802216,663434312,-596902,-0.05
31,47,129652434,0,41604864.25,0,23013203.6875,0,466623497,660893790,86984582,0,98882277.8437,4382567.0625,0,10035181.8437,461277080,661561528,-667738,-0.05
30,48,106381838,0,42620831.75,0,35391188.3125,0,486923319,671317410,98495546,0,85675258.1563,4821920.9375,0,10048792.1563,472875240,671916872,-599462,-0.05
31,49,132563106,0,43888944.25,0,23222391.6875,0,469809033,669483230,91169334,0,99469333.8437,4406271.0625,0,10358675.8437,464749592,670153144,-669914,-0.04
30,50,107627774,0,44831231.75,0,37607828.3125,0,492153399,682220450,104801930,0,85675258.1563,4901488.9375,0,10049280.1563,477394600,682822600,-602150,-0.05
31,51,133361042,0,46173024.25,0,25188535.6875,0,481538441,686260830,100007462,0,99469333.8437,4513506.0625,0,10359357.8437,472587352,686936888,-676058,-0.04
31,52,109928238,0,47115311.75,0,69461216.3125,0,540865719,767370658,155559354,0,85675258.1563,6066899.9375,0,10049510.1563,510662824,768014024,-643366,-0.05
28,53,142234002,0,48236064.25,0,25371991.6875,0,520493001,736334942,106333062,0,99469333.8437,5210437.0625,0,10362921.8437,515697688,737073208,-738266,-0.04
