"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11163836,0,2284088.75,0,227520.2656,0,12290407,25965852,5848965.5,0,541193.0625,256452.4062,0,192255.1875,19143370,25982236,-16384,-0.06
30,2,3910202,0,2210408.75,0,381720.7344,0,15386195,21888524,4141710.5,0,0,251505.6563,0,19853.4844,17479142,21892212,-3688,0.02
31,3,13149224,0,4568184.25,0,473142.9531,0,29885693,48076244,9049334.5,0,541193.0625,508065.4687,0,192255.1875,37805026,48095876,-19632,-0.05
31,4,5195072,0,4494499.75,0,701567.1719,0,36751267,47142404,7633553.5,0,0,484756.5938,0,19853.4844,39008582,47146748,-4344,0.02
28,5,14666438,0,6631224.25,0,995773.4531,0,52763909,75057348,13321136.5,0,541193.0625,710567.5312,0,192255.1875,60344522,75109668,-52320,-0.07
31,6,7132578,0,6778579.75,0,3084327.2969,0,64967227,81962716,13478321.5,0,197066.625,715386.8438,0,19853.4844,67668862,82079500,-116784,-0.04
30,7,17302228,0,9869004.25,0,1515045.2031,0,77450677,106136948,14850392.5,0,4042188.375,946526.6562,0,192456.6406,86180962,106212516,-75568,-0.06
31,8,8930390,0,10124285.75,0,3433774.7969,0,94365691,116854156,16071395.5,0,5209944.625,965372.0938,0,23699.5469,94704670,116975100,-120944,-0.03
30,9,25134102,0,10382784.25,0,1900485.2031,0,100075733,137493092,15028434.5,0,11679471.375,1185676.1562,0,205951.2343,109522098,137621620,-128528,-0.07
31,10,21860950,0,10655191.75,0,4170443.2969,0,105128363,141814940,16123579.5,0,17239222.625,1167326.5938,0,41914.1563,107468510,142040556,-225616,-0.06
31,11,36600518,0,10382784.25,0,2418185.2031,0,106301637,155703140,15060114.5,0,22773249.375,1204418.1562,0,496286.4062,116304178,155838228,-135088,-0.06
30,12,26826954,0,10655191.75,0,4454078.2969,0,110099083,152035292,18103731.5,0,19730218.625,1189822.3438,0,209079.2188,113026942,152259820,-224528,-0.06
31,13,39298950,0,12666864.25,0,2692628.2031,0,112997333,167655780,19541052.5,0,23295533.375,1278768.1562,0,568508.2187,123108178,167792020,-136240,-0.05
30,14,28147234,0,12865591.75,0,5702677.7969,0,122773451,169488956,25407159.5,0,19730218.625,1322113.3438,0,222859.5313,123034206,169716588,-227632,-0.06
31,15,39972334,0,14950944.25,0,5059881.2031,0,134564309,194547460,30109420.5,0,23295533.375,1443158.9062,0,568508.2187,139273106,194689684,-142224,-0.04
31,16,28341914,0,15149671.75,0,8338390.7969,0,144711211,196541180,30773951.5,0,19730218.625,1499917.5938,0,222859.5313,144533678,196760684,-219504,-0.05
29,17,40692126,0,17087664.25,0,5244553.2031,0,162091541,225115908,36759784.5,0,23295533.375,1620988.1562,0,568508.2187,163039954,225284692,-168784,-0.04
31,18,29646434,0,17433751.75,0,9206917.7969,0,173217611,229504700,33490719.5,0,20380938.625,1704804.0938,0,222859.5313,174004590,229803980,-299280,-0.06
30,19,43619166,0,20325504.25,0,5648203.2031,0,195844981,265437860,41824872.5,0,27866089.375,1831643.6562,0,568519.1562,193584370,265675444,-237584,-0.05
31,20,36242506,0,20779519.75,0,9354942.7969,0,199037163,265414108,34117263.5,0,28321934.625,1925899.3438,0,229462.4688,201191054,265785676,-371568,-0.06
30,21,53950870,0,20839224.25,0,6609133.2031,0,208024821,289424036,41968976.5,0,36125069.375,2031192.1562,0,580793.4062,208971474,289677428,-253392,-0.05
