Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
94,2344699,8001219,9068026,-22049181,-2690930,0,5326168,0
95,306842,6773458,7620641,-14040165,-2014408,0,1353633,0
96,3763795,3701701,1348823,-10074232,-2556962,0,3816875,0
97,7519426,871003,317375,-6740732,-2825258,0,858185,0
98,43554971,0,0,-2070888,-22550281,0,-18933802,0
99,6587372,0,0,-725295,-5254027,0,-608050,0
100,24986579,0,0,-975908,-22454411,0,-1556260,0
101,2465321,0,0,-1658177,-1836695,0,1029550,0
102,4949309,0,0,-6795654,-1958069,0,3804414,0
103,856278,1536367,1610032,-12644447,-32120,0,8673891,0
104,284198,9059188,10723574,-23879027,-811332,0,4623398,0
105,0,10699976,12621652,-23961994,-1868247,0,2508612,0
106,0,8210581,9104500,-15746974,-1901121,0,333014,0
107,1123400,5608990,6650885,-11663418,-1597749,0,-122107,0
108,0,4024106,1577413,-9021527,-1139985,0,4559993,0
109,6013542,1268482,462208,-5767933,-1617884,0,-358415,0
110,17795032,0,0,-2510991,-7090625,0,-8193416,0
111,5312665,0,0,-718036,-2691531,0,-1903098,0
112,35180875,0,0,-765607,-21521116,0,-12894152,0
113,3489610,0,0,-1317978,-2182503,0,10871,0
114,9232849,0,0,-5110040,-5779933,0,1657125,0
115,14482354,15803,11947,-14556654,-4489684,0,4536235,0
116,2587126,5639162,6544273,-24185178,-117916,0,9532533,0
117,2008985,4415018,5187514,-12039461,-190860,0,618805,0
118,3989482,5951146,6354101,-16863641,-1331184,0,1900095,0
119,350077,2204179,8572829,-12289112,-906497,0,2068525,0
120,883885,2511574,1695481,-8143641,-599192,0,3651893,0
121,11398943,877042,319576,-6893772,-2170556,0,-3531233,0
122,3806065,0,0,-1985375,-1135304,0,-685386,0
123,5284851,0,0,-712322,-2065808,0,-2506721,0
124,6741824,0,0,-960462,-2742547,0,-3038814,0
125,3750330,0,0,-1125869,-1634893,0,-989568,0
126,11768463,24362,98040,-8466795,-4793148,0,1369077,0
127,4996716,1982958,2616956,-12090319,-866939,0,3360627,0
128,2210440,10495741,12310429,-25040200,-1235676,0,1259267,0
129,493376,4225694,14971756,-22044567,-1316836,0,3670577,0
130,2408668,1120078,11290912,-14044646,-1376780,0,601767,0
131,0,845388,10102785,-10095468,-932231,0,79526,0
132,2585536,692418,2521114,-7955055,-1224938,0,3380925,0
133,1313505,670328,627150,-4741042,-433633,0,2563691,0
134,30908691,0,0,-1738516,-10607026,0,-18563149,0
135,24642115,0,0,-773367,-14796301,0,-9072448,0
136,18780782,0,0,-992284,-14898384,0,-2890115,0
137,12265877,0,0,-1417372,-9800970,0,-1047536,0
138,2518332,0,3192,-10197177,-677120,0,8352773,0
139,8206100,2081858,2466558,-12890626,-1669986,0,1806097,0
140,1522817,7978593,9339278,-22393947,-962503,0,4515762,0
141,585936,9412175,10965333,-23112419,-1742892,0,3891866,0
142,901875,5284745,8894559,-15167680,-1491076,0,1577577,0
143,0,1796448,9484762,-11723348,-898313,0,1340451,0
144,687834,1279228,2524308,-8363284,-784608,0,4656521,0
145,0,1089403,435007,-4271241,-171105,0,2917935,0
146,21522996,0,0,-1936528,-7568613,0,-12017856,0
147,72561527,0,0,-765887,-54403150,0,-17392490,0
148,17614457,0,0,-1003649,-16470413,0,-140395,0
149,25944796,0,0,-3343496,-22545574,0,-55726,0
150,18665194,0,0,-10180898,-10161616,0,1677320,0
151,17230283,13,333,-10498730,-5858746,0,-873153,0
152,1577937,5233925,6140083,-25662911,-59253,0,12770219,0
153,0,11888254,13869490,-30067143,-1666113,0,5975511,0
