Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
129,493376,4225694,14992033,-21734771,-1312508,0,3336176,0
130,2408668,1120078,12674100,-15439469,-1483092,0,719715,0
131,0,845388,11633623,-11548594,-1053790,0,123373,0
132,2585536,692418,2861368,-8886036,-1249885,0,3996599,0
133,1313505,681611,752307,-4967401,-413153,0,2633131,0
134,30908691,0,0,-1807638,-9590647,0,-19510406,0
135,24642115,0,0,-773367,-14275904,0,-9592844,0
136,18780782,0,0,-992284,-14880561,0,-2907938,0
137,12265877,0,0,-1417372,-9896397,0,-952108,0
138,2518332,0,4255,-10986277,-586416,0,9050106,0
139,8206100,2179247,2617723,-13403729,-1496442,0,1897101,0
140,1522817,7914479,9247160,-22051723,-768039,0,4135307,0
141,585936,9449121,11007334,-22921029,-1678568,0,3557206,0
142,901875,5284745,10035968,-16505202,-1594831,0,1877446,0
143,0,1796448,10668815,-12970174,-1033375,0,1538286,0
144,687834,1279228,2907428,-9024417,-838747,0,4988674,0
145,0,1211538,524096,-4973801,-193454,0,3431621,0
146,21522996,0,0,-2106643,-6648211,0,-12768142,0
147,72561527,0,0,-765887,-53708922,0,-18086718,0
148,17614457,0,0,-1003649,-16465347,0,-145461,0
149,25944796,0,0,-3343496,-22544011,0,-57289,0
150,18665194,0,0,-11321448,-9188343,0,1844597,0
151,17230283,13,333,-11176479,-5111841,0,-942309,0
152,1577937,5169779,6027127,-25359276,-59253,0,12643686,0
153,0,11896829,13865734,-29797061,-1631597,0,5666094,0
154,7023777,8576232,9990540,-22132997,-3560376,0,102824,0
155,14685089,5707382,7294574,-17977534,-6724281,0,-2985230,0
156,419339,3804090,1831621,-10202203,-1253987,0,5401140,0
157,0,1375844,562590,-6394364,-355501,0,4811432,0
158,11148719,0,0,-2660700,-2812725,0,-5675294,0
159,20201948,0,0,-761886,-9155021,0,-10285041,0
160,16317429,0,0,-1260928,-8958055,0,-6098446,0
161,51095885,0,0,-2017532,-44911830,0,-4166523,0
162,6989847,0,0,-8372452,-3005137,0,4387742,0
163,3278967,1778250,1899498,-15819445,-178911,0,9041641,0
164,5193901,7537019,8775580,-23455633,-915596,0,2864730,0
165,866227,10528189,12212273,-25702879,-1606947,0,3703137,0
166,794738,6808980,11272389,-18776931,-1884874,0,1785698,0
167,1046969,1735297,10470349,-13698337,-1050283,0,1496005,0
168,0,1670169,2658367,-8594551,-665478,0,4931492,0
169,15772076,1113600,433983,-7310066,-4879946,0,-5129647,0
170,5996809,0,0,-2707437,-1554314,0,-1735058,0
171,27706885,0,0,-1195084,-12436029,0,-14075773,0
172,9753292,0,0,-972391,-5860185,0,-2920717,0
173,71742025,0,0,-1465220,-65622061,0,-4654744,0
174,4920519,0,0,-10308105,-1268471,0,6656057,0
175,5797288,1372665,1419616,-12889213,-767179,0,5066823,0
176,14136028,5917936,6883831,-21902482,-2815559,0,-2219754,0
177,1678262,7898853,9150422,-21679107,-1747812,0,4699381,0
178,1780889,7820455,9339183,-20054902,-2453122,0,3567497,0
179,0,2846691,11183234,-15742625,-1340652,0,3053351,0
180,0,1785391,2261011,-8398279,-579185,0,4931062,0
181,1364229,1058765,467434,-5430306,-443893,0,2983771,0
182,25522480,0,0,-2167086,-8654549,0,-14700846,0
183,64441128,0,0,-748122,-49891510,0,-13801495,0
184,33588155,0,0,-790321,-32550615,0,-247219,0
185,10428971,0,0,-1298470,-9425942,0,295441,0
186,11863470,0,0,-5683904,-5883697,0,-295869,0
187,6441019,1708,5738,-12397767,-1189743,0,7139046,0
188,3469312,4612068,5084512,-24098396,-163347,0,11095851,0
189,1106884,10013750,11518803,-26091027,-287826,0,3739416,0
190,0,8092931,10401981,-18863018,-1770056,0,2138161,0
191,2919419,4468515,7851940,-13846257,-1602690,0,209072,0
192,0,3335427,1770533,-8959633,-678415,0,4532088,0
193,489010,1103164,430052,-5039974,-277367,0,3295115,0
194,19743731,0,0,-2164559,-4469891,0,-13109282,0
195,27559644,0,0,-732282,-13962691,0,-12864670,0
196,8608706,0,0,-695046,-5747248,0,-2166411,0
197,19840463,0,0,-1134120,-15606615,0,-3099728,0
198,1317238,0,1201,-9322735,-253994,0,8258290,0
199,841260,2577336,3013210,-13427551,-32640,0,7028385,0
200,2972570,8874333,10206049,-25013776,-918276,0,3879099,0
201,270306,8185260,11752966,-22253227,-1138291,0,3182986,0
202,1390857,3351054,10924458,-15727301,-1150330,0,1211262,0
203,254192,1568765,9997337,-11664415,-754543,0,598664,0
204,277148,1200617,2264868,-7260670,-563738,0,4081775,0
205,16379621,704197,274417,-7133242,-4478827,0,-5746166,0
206,4312158,0,0,-2661226,-1096594,0,-554338,0
207,15218881,0,0,-734027,-5907715,0,-8577138,0
208,28590677,0,0,-763120,-16333202,0,-11494355,0
209,31484755,0,0,-1458208,-27731327,0,-2295221,0
210,2675321,0,0,-7541131,-593318,0,5459128,0
211,1972196,1710822,1827418,-13026803,-139985,0,7656352,0
212,5722405,7573464,8713192,-23638622,-1002118,0,2631679,0
213,775659,9471720,10841377,-23520255,-1590018,0,4021517,0
214,0,6829434,9289673,-16047581,-1657124,0,1585598,0
215,0,2082766,9507909,-12614925,-845864,0,1870114,0
216,0,1485818,2493055,-8376650,-588576,0,4986354,0
217,2609839,1043088,406222,-5188390,-542029,0,1671271,0
218,10487240,0,0,-2703526,-2427120,0,-5356594,0
219,7545058,0,0,-734114,-2652958,0,-4157986,0
220,5740828,0,0,-945724,-2288081,0,-2507023,0
221,21909486,0,0,-1132233,-10411614,0,-10365638,0
222,8183859,8704,40959,-7491040,-3315984,0,2573501,0
223,1156192,2588040,3266087,-13703713,-116589,0,6809983,0
224,13803202,7865519,9023121,-25392303,-4071329,0,-1228209,0
225,10785656,7449616,8541437,-25427212,-3710005,0,2360507,0
226,0,3588387,11261171,-16733276,-1578974,0,3462693,0
227,1037759,1573442,9438939,-11881670,-961190,0,792720,0
228,202791,1268276,2765955,-8476604,-652493,0,4892074,0
229,8602192,942513,367054,-7421886,-2835806,0,345934,0
230,8556114,0,0,-2617764,-2157394,0,-3780956,0
231,7281414,0,0,-735970,-2415146,0,-4130298,0
232,25942097,0,0,-770035,-11886909,0,-13285153,0
233,17659970,0,0,-1352993,-12026561,0,-4280416,0
234,9075931,0,0,-8402422,-3192429,0,2518920,0
235,15729640,9589,16498,-12342934,-3941962,0,529169,0
236,4222122,3449316,3962886,-20658169,-195616,0,9219462,0
237,2422703,8509732,9750267,-24081662,-528493,0,3927453,0
238,1426371,8001592,9015414,-19665283,-1994885,0,3216792,0
239,0,3966312,8523580,-12609221,-1276360,0,1395688,0
240,4380400,2763124,1781599,-10638700,-1314645,0,3028222,0
241,30436565,1153025,449036,-6442537,-10987745,0,-14608344,0
242,8512003,0,0,-2172201,-3477583,0,-2862219,0
243,29362397,0,0,-770511,-21200217,0,-7391668,0
244,5626776,0,0,-936590,-4642650,0,-47536,0
245,11230782,0,0,-1076545,-9547423,0,-606814,0
246,26458534,0,0,-6728824,-19661039,0,-68671,0
247,3121613,28539,26145,-11312836,-156252,0,8292790,0
248,10159962,3194864,3476393,-19206162,-719920,0,3094863,0
249,7058115,7333413,8391816,-23751396,-1160132,0,2128185,0
250,2026901,5850518,6697333,-16619042,-1561639,0,3605928,0
251,953280,5654030,6532896,-13152695,-1537937,0,1550427,0
252,275050,3659503,2174803,-11310713,-1293455,0,6494813,0
253,6515048,623704,243600,-6465705,-1698903,0,782256,0
254,5373219,0,0,-2050905,-1272208,0,-2050107,0
255,4368965,0,0,-779542,-1138122,0,-2451300,0
256,22015796,0,0,-879804,-10365060,0,-10770931,0
257,7643243,0,0,-1513126,-3942275,0,-2187843,0
258,26207182,0,0,-7035109,-12798603,0,-6373471,0
259,9420633,1472,5086,-12625609,-3427887,0,6626306,0
260,1566152,5274501,5931075,-23825751,-74688,0,11128711,0
261,3236704,8223288,9420177,-22675158,-596722,0,2391712,0
262,473234,6116942,8014633,-15176910,-1172506,0,1744606,0
263,0,1917688,8672234,-11500089,-645649,0,1555816,0
264,0,1334628,2436965,-8108969,-438220,0,4775595,0
265,4104420,1335275,521518,-5379003,-596938,0,14727,0
266,21749833,0,0,-2402030,-5697028,0,-13650775,0
267,42165816,0,0,-1202618,-25186286,0,-15776912,0
268,10321008,0,0,-1043898,-8685467,0,-591642,0
269,2543407,0,0,-1350280,-1824792,0,631665,0
270,7929942,0,0,-9131091,-2333764,0,3534913,0
271,4537551,623200,549623,-14003191,-1219938,0,9512755,0
272,10391819,7450811,8571225,-23187241,-1733268,0,-1493345,0
273,1142727,7699099,11702853,-25308170,-1592102,0,6355593,0
274,8806442,2797411,9977425,-19049289,-3018591,0,486602,0
275,2466918,1329377,7707043,-11934190,-1111411,0,1542264,0
276,9038497,1588052,1640994,-8619106,-3200309,0,-448129,0
277,830657,1228542,481645,-7583532,-324115,0,5366802,0
278,2605596,0,0,-1950669,-593040,0,-61886,0
279,3357496,0,0,-867659,-855182,0,-1634655,0
280,9409530,0,0,-1097997,-2838979,0,-5472555,0
281,20517177,0,0,-1240626,-9208290,0,-10068261,0
282,20019887,0,0,-8932280,-8979489,0,-2108117,0
283,1301075,653873,787611,-13420288,-172172,0,10849901,0
284,3609679,6889653,9468147,-23108008,-589629,0,3730158,0
285,1754142,3313976,14472238,-23345131,-636429,0,4441205,0
286,1155908,1126823,11205241,-13864691,-659288,0,1036007,0
287,1551351,813865,8918475,-10253619,-741164,0,-288908,0
288,11477967,1068884,2388870,-9005550,-3305023,0,-2625149,0
289,16264420,1436210,563061,-7900343,-4838038,0,-5525310,0
290,11988701,0,0,-2400522,-4101171,0,-5487008,0
291,25719979,0,0,-686635,-14932835,0,-10100509,0
292,6489672,0,0,-1217203,-4874077,0,-398392,0
293,43825341,0,0,-1650584,-40599248,0,-1575509,0
294,4859104,0,0,-9459729,-1384732,0,5985356,0
295,2453973,1916463,2033719,-13597399,-467368,0,7660612,0
296,9461064,6533212,8047017,-23034862,-1465718,0,459287,0
297,2412604,6199247,12700613,-26193181,-1281835,0,6162553,0
298,3261284,1872640,9486876,-15585022,-961628,0,1925850,0
299,1597553,1104378,8197164,-10744268,-870250,0,715424,0
300,314326,1105124,2210488,-7171338,-531939,0,4073339,0
301,2661520,1114574,653196,-5567727,-580655,0,1719091,0
302,4558693,0,0,-2112683,-866314,0,-1579696,0
303,41828780,0,0,-519758,-17832773,0,-23476250,0
304,42330988,0,0,-628094,-37079658,0,-4623236,0
305,9149336,0,0,-1107450,-7916860,0,-125025,0
306,29768289,0,0,-8355180,-24620488,0,3207379,0
307,7533512,343850,215228,-16084238,-1046807,0,9038455,0
308,6124661,7573025,8648459,-23901819,-973564,0,2529239,0
309,2190142,9851393,11275804,-26044128,-1612461,0,4339250,0
310,0,5976437,9494054,-17175440,-1424145,0,3129094,0
311,0,2045573,9189526,-12288372,-708182,0,1761455,0
312,0,1646969,2130764,-7713919,-512739,0,4448924,0
313,40429130,905157,354499,-5158070,-15447953,0,-21082763,0
314,11164614,0,0,-2591457,-5602608,0,-2970549,0
315,20064140,0,0,-392472,-16063221,0,-3608446,0
316,37395714,0,0,-452571,-36146496,0,-796647,0
317,37867896,0,0,-1127501,-36618918,0,-121477,0
318,11660911,0,0,-7901449,-4530142,0,770680,0
319,11349354,1020,3911,-13673806,-3271775,0,5591297,0
320,3030839,5884872,6635406,-25718471,-218292,0,10385646,0
321,2612140,9666596,11043334,-25904520,-1059177,0,3641626,0
322,0,8162512,9293387,-18226550,-1831060,0,2601711,0
323,3609679,4338882,6461185,-12565941,-1690204,0,-153600,0
324,801024,3076284,1243207,-7626174,-659789,0,3165447,0
325,1844315,1361574,533253,-5633742,-565668,0,2460268,0
326,14003986,0,0,-2055221,-3341092,0,-8607673,0
327,3762448,0,0,-464544,-1562675,0,-1735229,0
328,10275035,0,0,-678426,-4865981,0,-4730628,0
329,2674408,0,0,-1313274,-1289737,0,-71398,0
330,11845404,33269,231806,-8822852,-3635504,0,347875,0
331,11746338,338032,992408,-13481347,-2339087,0,2743656,0
332,13858377,6655026,7609331,-24217816,-2802483,0,-1102435,0
333,301869,7670074,12783063,-25841709,-2042265,0,7128967,0
334,1460095,2192033,10861465,-15445566,-1165844,0,2097817,0
335,0,1292144,8769451,-9980196,-756586,0,675188,0
336,0,1409874,2292048,-7362567,-519140,0,4179786,0
337,2908612,781692,306145,-5189817,-568685,0,1762052,0
338,16401213,0,0,-1215817,-4144789,0,-11040607,0
339,17127778,0,0,-482909,-7140210,0,-9504660,0
340,11660808,0,0,-743953,-6543059,0,-4373797,0
341,31111816,0,0,-978944,-24814948,0,-5317924,0
342,6448462,0,0,-8801975,-1765294,0,4118807,0
343,7882492,208924,138005,-14017844,-1700697,0,7489121,0
344,7886695,6571933,7454738,-23302431,-849229,0,2238293,0
345,0,10943436,12501177,-27398359,-1563458,0,5517203,0
346,0,6895731,9114933,-17236575,-1564577,0,2790488,0
347,7264308,2611061,7468812,-13932883,-2469076,0,-942222,0
348,6148836,2504430,1306637,-9366902,-2002116,0,1409115,0
349,2729183,1301681,509796,-6370426,-895507,0,2725274,0
350,2904158,0,0,-1416044,-767128,0,-720985,0
351,15244065,0,0,-521670,-5564850,0,-9157545,0
352,15933425,0,0,-650847,-7858399,0,-7424179,0
353,283413,0,0,-1505948,-130361,0,1352895,0
354,2168073,18264,195624,-9252281,-490763,0,7361082,0
355,1177071,3235543,4245751,-15370866,-95773,0,6808274,0
356,8195330,6929291,7923797,-19139697,-1516528,0,-2392194,0
357,4752126,8440059,11162784,-23463838,-2118820,0,1227689,0
358,2909254,2185677,11071295,-17035718,-1127756,0,1997247,0
359,534845,1239119,8830490,-10365156,-846178,0,606880,0
360,0,1028130,2357460,-6711177,-507753,0,3833340,0
361,0,1101636,610945,-4559716,-185954,0,3033090,0
362,11367729,0,0,-1578881,-2273864,0,-7514984,0
363,15558372,0,0,-415797,-6159866,0,-8982709,0
364,11646816,0,0,-624697,-5287363,0,-5734757,0
365,15986196,0,0,-1191099,-9666114,0,-5128983,0
366,9670251,2734,105686,-10909157,-4265465,0,5395951,0
367,1215422,2946544,3698047,-16311992,-73903,0,8525883,0
368,849897,9398318,10755058,-24554388,-749238,0,4300353,0
369,3659122,6139453,12595192,-24385494,-1109750,0,3101476,0
370,0,1323425,12211275,-15094153,-689059,0,2248512,0
371,3646518,1130775,7140667,-10784306,-966048,0,-167607,0
372,9361113,330612,233144,-9125301,-1554735,0,755167,0
373,14670671,424679,141686,-5475537,-3145372,0,-6616128,0
374,6118191,0,0,-1843000,-1633634,0,-2641557,0
375,27661013,0,0,-402466,-13196099,0,-14062447,0
376,11178977,0,0,-830027,-7877951,0,-2470999,0
377,3106930,0,0,-1401296,-2033992,0,328358,0
378,5951578,0,49539,-10560516,-1714618,0,6274016,0
379,7108643,1095578,1274202,-13666047,-1169386,0,5357010,0
380,4815593,7273949,7353491,-22677571,-1029862,0,4264399,0
381,8312436,8111718,8102498,-25669018,-2207780,0,3350147,0
382,2025260,0,6925158,-16748407,-245285,0,8043275,0
383,988844,0,4301087,-8512789,-146729,0,3369587,0
384,878538,0,1022918,-3810174,-117406,0,2026124,0
385,875580,0,321929,-2523266,-54688,0,1380445,0
386,8782334,0,0,-2067713,-1388286,0,-5326335,0
387,33791667,0,0,-304762,-11816192,0,-21670712,0
388,22613174,0,0,-784195,-15685517,0,-6143462,0
389,11851133,0,0,-1292118,-8539112,0,-2019902,0
390,19149931,0,0,-6661122,-13241296,0,752488,0
391,3008391,633405,660287,-14988307,-360529,0,11046754,0
392,6649291,7334516,8739162,-24794258,-803341,0,2874631,0
393,4678892,8290559,9881990,-24963939,-1412454,0,3524952,0
394,0,7401456,9706612,-18813330,-1402401,0,3107662,0
395,2557434,2998620,6916457,-12130536,-993112,0,651135,0
396,4899741,2876149,1280333,-8807208,-1639757,0,1390742,0
397,1978258,1011760,415491,-5723154,-530466,0,2848111,0
398,6303012,0,0,-1989530,-1363231,0,-2950251,0
399,13221496,0,0,-361647,-5142581,0,-7717268,0
400,24002398,230488,0,-626122,-12174754,0,-11432011,0
401,11111428,820117,0,-1100576,-7906142,0,-2924827,0
402,13891063,1861576,13714,-8083515,-8573056,0,890219,0
403,5604880,289087,325716,-14271279,-1297019,0,9348615,0
404,3335430,8786552,10052373,-26432557,-715169,0,4973370,0
405,0,10212514,11709152,-26090796,-1364716,0,5533846,0
406,0,6594707,8840668,-16470029,-1187908,0,2222563,0
407,1624499,3510635,6355499,-12288530,-694375,0,1492272,0
408,692616,3091813,1217106,-7934103,-426559,0,3359127,0
409,2270285,1350223,462702,-4977308,-444587,0,1338686,0
410,30781119,0,0,-1935330,-10080649,0,-18765141,0
411,33611281,0,0,-403959,-21814410,0,-11392912,0
412,6618307,0,0,-705428,-5521676,0,-391203,0
413,35781727,0,0,-893803,-32334636,0,-2553288,0
414,14744926,0,0,-8619363,-7558754,0,1433191,0
415,7855219,140309,90071,-15397857,-2780143,0,10092402,0
416,974554,8471759,9577458,-25312237,-314643,0,6603109,0
417,0,10883153,12433809,-25637459,-1467073,0,3787571,0
418,862350,7233688,8818155,-16774439,-1667958,0,1528204,0
419,3068322,3968838,7551329,-12901054,-1569424,0,-118012,0
420,4100609,3278405,1356598,-8829461,-1438571,0,1532420,0
