"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,1,11237098,0,2284088.75,0,227563.4062,0,12003546,25752296,5757893,0,616969.75,256441.25,0,190192.9844,18942700,25764196,-11900,-0.05
30,2,3944839,0,2210408.75,0,381720.7188,0,15335280,21872248,4200717,0,0,251254.5625,0,19843.2187,17403680,21875496,-3248,0.02
31,3,13224775,0,4568184.25,0,473186.0937,0,29549260,47815408,8997294,0,616969.75,507859.1875,0,190192.9844,37517760,47830072,-14664,-0.05
31,4,5225745,0,4494499.75,0,701567.1563,0,36651476,47073288,7752005,0,0,484343.125,0,19843.2187,38811448,47067640,5648,0.04
28,5,14739397,0,6631224.25,0,995816.5937,0,52430732,74797168,13279747,0,616969.75,710242.5,0,190192.9844,60047936,74845088,-47920,-0.07
31,6,7165093,0,6778579.75,0,3103261.1563,0,64868932,81915872,13599705,0,216765.5,714855.625,0,19843.2187,67471880,82023056,-107184,-0.03
30,7,17572351,0,9869004.25,0,1524040.3437,0,77072892,106038272,14777571,0,4473071,945744.125,0,190394.1719,85714248,106101024,-62752,-0.06
31,8,9069817,0,10124285.75,0,3528503.6563,0,94177636,116900256,16129239,0,5748309,963659,0,23669.2812,94159144,117024032,-123776,-0.02
30,9,25538783,0,10382784.25,0,2574475.3437,0,99389724,137885760,15000455,0,12889641,1185313,0,203648.2813,108724712,138003760,-118000,-0.07
31,10,22244825,0,10655191.75,0,5303827.1563,0,104857588,143061440,16234287,0,19247511,1171815.25,0,40276.4375,106574040,143267952,-206512,-0.05
31,11,31735263,0,10382784.25,0,3608510.8437,0,107592972,153319520,17236397,0,16860709,1227642.25,0,460044.7187,117664376,153449136,-129616,-0.06
30,12,26753957,0,10655191.75,0,6038557.1563,0,112736564,156184288,17244239,0,22123595,1200431.5,0,233884.9688,115590280,156392464,-208176,-0.05
31,13,34386611,0,12666864.25,0,4021957.8437,0,115952220,167027616,20136305,0,17453409,1308259.5,0,537721.0937,127724888,167160560,-132944,-0.06
30,14,28052881,0,12865591.75,0,7610587.1563,0,124878596,173407712,22506607,0,22123595,1340074.5,0,248444.6563,127402328,173621072,-213360,-0.04
31,15,35063423,0,14950944.25,0,6520123.8437,0,137096508,193630944,29762953,0,17453409,1479525.75,0,537721.0937,144534632,193768208,-137264,-0.06
31,16,28240473,0,15149671.75,0,10211239.1563,0,146690052,200291488,27479319,0,22123595,1523560.5,0,248444.6563,149124312,200499248,-207760,-0.03
29,17,35797183,0,17087664.25,0,6702300.8437,0,164561052,224148128,36200333,0,17453409,1661712,0,537721.0937,168465768,224318928,-170800,-0.06
31,18,29608649,0,17433751.75,0,11026353.1563,0,175139236,233208064,29959299,0,22862003,1732281.5,0,248444.6563,178699352,233501392,-293328,-0.04
30,19,38940831,0,20325504.25,0,7077660.8437,0,198265372,264609280,41115413,0,22494141,1874875.5,0,537732.4062,198843752,264865904,-256624,-0.07
31,20,36686769,0,20779519.75,0,11177943.1563,0,200752772,269397088,30541027,0,31623219,1954170.75,0,255123.9063,205383864,269757424,-360336,-0.05
30,21,49400775,0,20839224.25,0,9171660.8437,0,209842556,289254112,41406445,0,31664313,2072915.5,0,549847.8437,213819688,289513232,-259120,-0.06
31,22,49164697,0,21310363.75,0,12879037.1563,0,208805412,292159648,30616259,0,45429335,2073530.5,0,338138.9688,214092248,292549488,-389840,-0.05
31,23,55610159,0,20839224.25,0,10344452.8437,0,215713852,302507552,42952973,0,36570825,2082997,0,826779.2812,220354056,302787664,-280112,-0.06
30,24,53190393,0,21310363.75,0,13676737.1563,0,214331268,302508896,32166547,0,47992471,2092490.25,0,468859.4688,220173624,302893936,-385040,-0.05
31,25,57412479,0,23123304.25,0,11691402.8437,0,228092988,320320032,51102381,0,37039329,2188386.75,0,828381.9062,229445032,320603536,-283504,-0.06
30,26,54157137,0,23520763.75,0,14293477.1563,0,231434788,323406304,39915339,0,47992471,2229120.75,0,468859.4688,233188792,323794544,-388240,-0.04
31,27,57741911,0,25407384.25,0,16847570.8437,0,251523388,351520160,62024437,0,37039329,2341959.25,0,828381.9062,249565896,351800080,-279920,-0.06
31,28,55416793,0,25804843.75,0,26514669.1563,0,261462564,369198944,55218587,0,47992471,2743197.75,0,468859.4688,263213720,369636720,-437776,-0.04
28,29,60059023,0,27470424.25,0,17269250.8437,0,281007516,385806112,65313149,0,37039329,2639460.25,0,828381.9062,280353256,386173712,-367600,-0.07
31,30,59127865,0,28088923.75,0,27250237.1563,0,306710564,421177696,64217435,0,48270231,3215248.75,0,468859.4688,305444824,421616496,-438800,-0.03
30,31,63186751,0,30708264.25,0,17977490.8437,0,317782492,429654880,67160501,0,39044817,2932069.25,0,828400.6562,320135720,430101648,-446768,-0.07
31,32,61878345,0,31434691.75,0,30334861.1563,0,352072676,475720672,69730187,0,54840175,3698893.75,0,469338.9688,347414296,476152752,-432080,-0.03
30,33,72630647,0,31221984.25,0,21552290.8437,0,354485852,479890656,68404629,0,49687521,3585296.75,0,849585.7812,357923176,480450384,-559728,-0.07
31,34,73507849,0,31965535.75,0,33074269.1563,0,372334116,510881888,69965579,0,66161911,4251146.25,0,509446.4688,370462488,511350384,-468496,-0.03
31,35,79446887,0,31221984.25,0,23720554.8437,0,365093980,499483296,70208117,0,52189849,3890845.75,0,871936.7812,372889960,500050896,-567600,-0.07
30,36,78834729,0,31965535.75,0,34455709.1563,0,380818596,526074720,70350379,0,68339695,4441139.75,0,609745.4688,382803288,526544048,-469328,-0.03
31,37,81748439,0,33506064.25,0,24358534.8437,0,378804124,518417056,74611749,0,52645289,4075403.25,0,945024.5312,386710120,518987792,-570736,-0.07
30,38,79740105,0,34175935.75,0,34654309.1563,0,398167140,546737632,75039387,0,68339695,4622864.75,0,657512.7188,398551448,547210736,-473104,-0.03
31,39,82220135,0,35790144.25,0,26140290.8437,0,401966940,546117408,80428101,0,52645289,4293185.25,0,945024.5312,408384744,546696464,-579056,-0.07
31,40,80211385,0,36460015.75,0,37885377.1563,0,423438628,577995488,80801115,0,68339695,4849993.75,0,657512.7188,423870424,578518640,-523152,-0.03
28,41,83354071,0,37853184.25,0,26218130.8437,0,424425436,571850784,81929205,0,52645289,4509682.25,0,945024.5312,432444392,572473744,-622960,-0.07
31,42,81156681,0,38744095.75,0,38041121.1563,0,451073956,609015904,82965083,0,69118135,5100075.75,0,657512.7188,451751640,609592304,-576400,-0.03
30,43,87112279,0,41091024.25,0,26266490.8437,0,449488476,603958176,83829109,0,57921321,4754230.25,0,948706.9062,457206376,604659856,-701680,-0.08
31,44,84764537,0,42089863.75,0,38439781.1563,0,479531940,644826208,84971611,0,77278631,5348144.75,0,672296.5938,477210328,645480944,-654736,-0.03
30,45,100668743,0,41604864.25,0,26990330.8437,0,461661340,630925216,83899893,0,70170137,4956887.25,0,971929.6562,471689512,631688464,-763248,-0.08
31,46,102041321,0,42620831.75,0,39453729.1563,0,485511332,669627232,85011979,0,95175895,5356550.75,0,993141.5938,483748760,670286192,-658960,-0.03
31,47,106870215,0,41604864.25,0,28105414.8437,0,465816284,642396704,85748629,0,74936057,4964551.25,0,1152824.9062,476365544,643167760,-771056,-0.08
30,48,106339209,0,42620831.75,0,40307649.1563,0,489082532,678350304,86052875,0,98563047,5368582.75,0,1128548.8438,487903128,679016048,-665744,-0.03
31,49,109650375,0,43888944.25,0,28347958.8437,0,469908636,651795872,89620725,0,75629321,4996957.25,0,1244800.6562,481075816,652567696,-771824,-0.08
30,50,107524553,0,44831231.75,0,42675729.1563,0,495757796,690789344,92118027,0,98563047,5468152.75,0,1128548.8438,494179096,691456880,-667536,-0.03
31,51,110402103,0,46173024.25,0,30475798.8437,0,484193116,671244064,98270197,0,75629321,5129785.25,0,1244800.6562,491747816,672021904,-777840,-0.08
31,52,110000057,0,47115311.75,0,72322393.1563,0,542659812,772097504,136871867,0,98563047,6832355.75,0,1128548.8438,529420440,772816240,-718736,-0.02
28,53,119426951,0,48236064.25,0,30637974.8437,0,522828828,721129888,104022325,0,75629321,5863223.25,0,1244800.6562,535212328,721971984,-842096,-0.08
31,54,113729033,0,49399391.75,0,89322793.1563,0,588276964,840728160,152708523,0,98563047,8243867.75,0,1128548.8438,580856664,841500656,-772496,-0.02
30,55,125116359,0,51473904.25,0,31838454.8437,0,560984988,769413792,106627093,0,75639401,6462986.25,0,1244800.6562,580301480,770275728,-861936,-0.08
31,56,117766569,0,52745159.75,0,90245849.1563,0,631182948,891940448,154901387,0,103466007,8729036.75,0,1129246.3438,624489432,892715120,-774672,-0.02
30,57,133304887,0,51987744.25,0,33144054.8437,0,598791836,817228576,107312949,0,85117209,6959890.25,0,1280920.1562,617463336,818134288,-905712,-0.08
