"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy"
31,323,836004106,0,280866976.25,0,743402414.8125,0,3906543983,5766817210,844149134,0,431106286.0625,86793186.4688,0,16825597.5312,4393525358,5772403962,-5586752,-0.09
30,324,788140662,0,287706335.75,0,659001169.1875,0,4029046417,5763894854,782929010,0,386830225.9375,85185053.5312,0,16575900.4688,4497011602,5768527622,-4632768,-2.77555756156289e-17
31,325,838741258,0,283150560.25,0,743759534.8125,0,3920495471,5786146234,847624846,0,431485230.0625,87080482.4688,0,16888771.5312,4408653934,5791738106,-5591872,-0.09
30,326,789632118,0,289916255.75,0,660625489.1875,0,4055149713,5795324486,794015346,0,386830225.9375,85451933.5312,0,16580908.4688,4517102482,5799976710,-4652224,-2.77555756156289e-17
31,327,841469450,0,285434144.25,0,744648366.8125,0,3943635311,5815186874,849618830,0,431485230.0625,87354034.4688,0,16888833.5312,4435472494,5820823802,-5636928,-0.09
31,328,790272118,0,292199839.75,0,664117329.1875,0,4081246865,5827836486,798694898,0,386830225.9375,85740989.5312,0,16580970.4688,4544691090,5832533766,-4697280,-2.77555756156289e-17
28,329,843283722,0,287496736.25,0,745214638.8125,0,3966644591,5842639290,850703758,0,431485230.0625,87658370.4688,0,16889073.5312,4461591662,5848332538,-5693248,-0.09
31,330,791650806,0,294483423.75,0,665748177.1875,0,4108950161,5860832838,802066418,0,387143697.9375,86092061.5312,0,16581298.4688,4573687698,5865566982,-4734144,-2.77555756156289e-17
30,331,846268170,0,290733856.25,0,746285998.8125,0,4001042799,5884330426,855797006,0,432902126.0625,87989938.4688,0,16889941.5312,4496489582,5890072826,-5742400,-0.09
31,332,795963126,0,297828447.75,0,667422673.1875,0,4138872465,5900086854,803275378,0,391702225.9375,86550813.5312,0,16598906.4688,4606725010,5904848646,-4761792,-2.77555756156289e-17
30,333,858109066,0,291248416.25,0,747691438.8125,0,4017499503,5914548666,855876750,0,440394414.0625,88381394.4688,0,17055361.5312,4518615150,5920326906,-5778240,-0.09
31,334,806425462,0,298360159.75,0,668418641.1875,0,4149065873,5922269766,803277810,0,400613393.9375,86680701.5312,0,16929406.4688,4619555730,5927053062,-4783296,-2.77555756156289e-17
31,335,866729482,0,291248416.25,0,748242990.8125,0,4025830255,5932051898,855885710,0,448314030.0625,88406850.4688,0,17410497.5312,4527823982,5937844474,-5792576,-0.09
30,336,811050998,0,298360159.75,0,668787281.1875,0,4156730513,5934928454,805538418,0,402129617.9375,86712813.5312,0,17139842.4688,4628186002,5939703558,-4775104,-2.77555756156289e-17
31,337,869409930,0,293532000.25,0,748528686.8125,0,4035934575,5947405754,860046222,0,448548078.0625,88511810.4688,0,17488649.5312,4538602606,5953200378,-5794624,-0.09
30,338,812098166,0,300570079.75,0,670976081.1875,0,4172104337,5955748422,812604658,0,402129617.9375,86847469.5312,0,17201470.4688,4641746834,5960527622,-4779200,-2.77555756156289e-17
31,339,869962122,0,295815584.25,0,755615534.8125,0,4060310383,5981703610,873349390,0,448548078.0625,88705570.4688,0,17488661.5312,4559406190,5987500282,-5796672,-0.09
31,340,814838518,0,302853663.75,0,677705809.1875,0,4205394577,6000792134,825447538,0,402129617.9375,87179757.5312,0,17201674.4688,4673676178,6005632774,-4840640,-2.77555756156289e-17
28,341,871160202,0,297878176.25,0,779036974.8125,0,4090002287,6038077882,890867470,0,448548078.0625,89865826.4688,0,17488833.5312,4597138542,6043910394,-5832512,-0.09
31,342,821872630,0,305137247.75,0,678158161.1875,0,4238656657,6043823686,826803314,0,402129617.9375,87737837.5312,0,17202286.4688,4714863506,6048734982,-4911296,-2.77555756156289e-17
30,343,874466442,0,301115296.25,0,779655214.8125,0,4137171311,6092409274,898471438,0,448686318.0625,90403634.4688,0,17491129.5312,4643214446,6098268410,-5859136,-0.09
31,344,828044662,0,308482271.75,0,678570833.1875,0,4282649745,6097746502,828374770,0,406626833.9375,88167645.5312,0,17279234.4688,4762191762,6102638342,-4891840,-2.77555756156289e-17
30,345,885040138,0,301629856.25,0,780269614.8125,0,4169837423,6136778170,898801422,0,456021422.0625,90798098.4688,0,17862109.5312,4679259246,6142744826,-5966656,-0.09
31,346,839449590,0,309013983.75,0,679800913.1875,0,4300298385,6128561734,828423282,0,414552337.9375,88553021.5312,0,17533774.4688,4784411538,6133470982,-4909248,-2.77555756156289e-17
31,347,893472650,0,301629856.25,0,781920302.8125,0,4180224367,6157248954,898877710,0,462615662.0625,91041314.4688,0,17980945.5312,4692704366,6163222778,-5973824,-0.09
