Stress_Period,Precipitation,SW Irrigation,GW Irrigation,ET,Recharge,Runoff,Storage,Error
258,26207182,1968835,0,-9187238,-11560836,0,-7427944,0
259,9420633,2134,8762,-15077799,-2272098,0,7918368,0
260,1566152,5494687,6309119,-23133252,-75259,0,9838555,0
261,3236704,8015644,9244027,-21861347,-378350,0,1743322,0
262,473234,6753718,11190307,-19847729,-1457905,0,2888375,0
263,0,1917688,12884162,-16348204,-781722,0,2328076,0
264,0,1334628,3073331,-11197872,-621292,0,7411205,0
265,4104420,1628136,651859,-7213781,-537851,0,1367217,0
266,21749833,0,0,-2963480,-4030059,0,-14756294,0
267,42165816,0,0,-1202618,-21210058,0,-19753141,0
268,10321008,1968835,0,-1043939,-10390674,0,-855229,0
269,2543407,1842097,0,-1350350,-3590142,0,554989,0
270,7929942,1968835,532,-11657186,-2932936,0,4690812,0
271,4537551,883249,868550,-16366428,-536894,0,10613973,0
272,10391819,7270989,8412563,-22635895,-1026871,0,-2412605,0
273,1142727,7637572,11464636,-24346532,-1461333,0,5562931,0
274,8806442,2797411,13309013,-23565340,-2974393,0,1626867,0
275,2466918,1329377,10870612,-15614552,-1125462,0,2073107,0
276,9038497,1588052,2107144,-11332370,-2358916,0,957592,0
277,830657,1754364,569493,-10242025,-249157,0,7336667,0
278,2605596,0,0,-2465543,-206112,0,66059,0
279,3357496,0,0,-867659,-261924,0,-2227913,0
280,9409530,1968835,0,-1103789,-3009760,0,-7264817,0
281,20517177,1842097,0,-1240662,-8398164,0,-12720447,0
282,20019887,1968835,113,-11569601,-8693724,0,-1725510,0
283,1301075,1338267,1579017,-16002416,-77860,0,11861918,0
284,3609679,6802424,9241983,-22225391,-285676,0,2856980,0
285,1754142,3313976,14227135,-22059770,-703463,0,3467981,0
286,1155908,1126823,14954091,-17265580,-865578,0,894336,0
287,1551351,813865,12759399,-14294778,-1046649,0,216814,0
288,11477967,1068884,2981145,-12291966,-2991307,0,-244723,0
289,16264420,1680809,714839,-10270492,-3083974,0,-5305602,0
290,11988701,0,0,-3004862,-2771263,0,-6212576,0
291,25719979,0,0,-686635,-12978740,0,-12054604,0
292,6489672,1968835,0,-1217263,-6642471,0,-598772,0
293,43825341,1842097,0,-1650663,-41971778,0,-2044996,0
294,4859104,1968835,672,-12124475,-2340065,0,7635929,0
295,2453973,2409904,2553391,-16037909,-229374,0,8850015,0
296,9461064,6504380,7944659,-22420122,-822227,0,-667753,0
297,2412604,6199247,12525113,-25254542,-1250573,0,5368152,0
298,3261284,1872640,12681782,-19403486,-1061121,0,2648901,0
299,1597553,1104378,11523223,-14371196,-957590,0,1103633,0
300,314326,1105124,2767109,-9746809,-629459,0,6189709,0
301,2661520,1251382,819407,-7382297,-412366,0,3062354,0
302,4558693,0,0,-2598507,-352375,0,-1607811,0
303,41828780,0,0,-519758,-13187994,0,-28121029,0
304,42330988,1968835,0,-628108,-38267927,0,-5403787,0
305,9149336,1842097,0,-1107490,-9740479,0,-143464,0
306,29768289,1968835,0,-10716662,-25053832,0,4033370,0
307,7533512,406972,282895,-19143767,-628742,0,11549130,0
308,6124661,7456049,8619150,-23078345,-441999,0,1320483,0
309,2190142,9697710,11156042,-25184571,-1229154,0,3369831,0
310,0,6028104,13270581,-22181455,-1584461,0,4467230,0
311,0,2045573,13234005,-16763488,-911458,0,2395367,0
312,0,1646969,2710898,-10289064,-636846,0,6568044,0
313,40429130,1339402,415710,-6944489,-10321948,0,-24917805,0
314,11164614,0,0,-3234062,-4186799,0,-3743753,0
315,20064140,0,0,-392472,-15509064,0,-4162603,0
316,37395714,1968835,0,-452585,-38026785,0,-885180,0
317,37867896,1842097,0,-1127520,-38460525,0,-121947,0
318,11660911,1968835,0,-10142922,-4486555,0,999730,0
319,11349354,1527,7582,-16173358,-1759608,0,6574504,0
320,3030839,5567465,6379046,-24985456,-218385,0,10226492,0
321,2612140,9522366,10938185,-25164700,-577478,0,2669486,0
322,0,9808365,12566977,-23456410,-2185985,0,3267052,0
323,3609679,4338882,9964698,-17848943,-1566566,0,1502251,0
324,801024,3291691,1642855,-10759951,-596659,0,5621040,0
325,1844315,2014784,625329,-8099868,-426564,0,4042004,0
326,14003986,0,0,-2607989,-2075435,0,-9320562,0
327,3762448,0,0,-464544,-1023723,0,-2274181,0
328,10275035,1968835,0,-678444,-4902575,0,-6662852,0
329,2674408,1842097,0,-1313337,-2628124,0,-575044,0
330,11845404,2016584,318842,-11457585,-3516740,0,793494,0
331,11746338,1509591,2126397,-16065827,-1078360,0,1761861,0
332,13858377,6515454,7502551,-23654970,-2792734,0,-1428679,0
333,301869,7653878,12607923,-24676872,-2119529,0,6232732,0
334,1460095,2192033,14649795,-19783598,-1386136,0,2867811,0
335,0,1292144,12664883,-13870817,-964055,0,877845,0
336,0,1409874,2884101,-10231962,-644381,0,6582368,0
337,2908612,888783,391143,-6886432,-415217,0,3113112,0
338,16401213,0,0,-1646032,-2250596,0,-12504585,0
339,17127778,0,0,-482909,-5115791,0,-11529078,0
340,11660808,1968835,0,-743989,-7355321,0,-5530333,0
341,31111816,1842097,0,-978971,-25749309,0,-6225633,0
342,6448462,1968835,0,-11184722,-2607190,0,5374615,0
343,7882492,251998,193729,-16346879,-895183,0,8913844,0
344,7886695,6621256,7566180,-22801030,-528703,0,1255602,0
345,0,10718291,12335403,-26402067,-1122173,0,4470547,0
346,0,7866526,12055345,-21968468,-1812391,0,3858988,0
347,7264308,2611061,10735814,-18590483,-2308775,0,288074,0
348,6148836,2559062,1782642,-12173926,-1477645,0,3161031,0
349,2729183,1868580,601997,-8922091,-516679,0,4239011,0
350,2904158,0,0,-1917871,-251134,0,-735153,0
351,15244065,0,0,-521670,-2903190,0,-11819205,0
352,15933425,1968835,0,-650863,-7688537,0,-9562860,0
353,283413,1842097,0,-1506039,-1896917,0,1277445,0
354,2168073,1995947,365681,-12112349,-1898557,0,9481205,0
355,1177071,4438279,6571025,-18472769,-61482,0,6347876,0
356,8195330,6749619,7763659,-18257023,-727952,0,-3723633,0
357,4752126,8404823,11043328,-22659137,-1747340,0,206199,0
358,2909254,2185677,15073450,-22334414,-1293242,0,3459274,0
359,534845,1239119,12937050,-14593684,-1015472,0,898143,0
360,0,1028130,2935036,-9552757,-630247,0,6219839,0
361,0,1212689,784253,-6214892,-230815,0,4448765,0
362,11367729,0,0,-2005485,-957686,0,-8404558,0
363,15558372,0,0,-415797,-3850618,0,-11291957,0
364,11646816,1968835,0,-624716,-5571640,0,-7419296,0
365,15986196,1842097,0,-1191148,-10523497,0,-6113648,0
366,9670251,1985967,212181,-13911871,-4942953,0,6986424,0
367,1215422,3726521,4817635,-19330238,-73903,0,9644564,0
368,849897,9185566,10569322,-23511420,-54958,0,2961593,0
369,3659122,6124803,12461973,-23591254,-856963,0,2202319,0
370,0,1323425,15886184,-18856587,-882250,0,2529226,0
371,3646518,1130775,9781313,-14392867,-1192184,0,1026445,0
372,9361113,330806,311055,-11768478,-1023790,0,2789294,0
373,14670671,628418,169110,-7454820,-1342821,0,-6670558,0
374,6118191,0,0,-2273356,-852880,0,-2991955,0
375,27661013,0,0,-402466,-9975205,0,-17283341,0
376,11178977,1968835,0,-830072,-9808493,0,-2509247,0
377,3106930,1842097,0,-1401378,-3772323,0,224674,0
378,5951578,1970034,102835,-13664018,-2425331,0,8064902,0
379,7108643,2125929,2393789,-16280645,-567875,0,5220159,0
380,4815593,7074249,7200485,-21878029,-398666,0,3186368,0
381,8312436,8038142,8057672,-24902980,-2313433,0,2808164,0
382,2025260,0,9296490,-21935435,-240150,0,10853836,0
383,988844,0,6113662,-12680893,-159031,0,5737418,0
384,878538,0,1280791,-5696945,-118495,0,3656110,0
385,875580,0,386091,-3506090,-53668,0,2298086,0
386,8782334,0,0,-2550418,-709555,0,-5522361,0
387,33791667,0,0,-304762,-7058926,0,-26427978,0
388,22613174,1968835,0,-784219,-15691438,0,-8106352,0
389,11851133,1842097,0,-1292167,-9763109,0,-2637954,0
390,19149931,1968835,0,-8495978,-13573738,0,950950,0
391,3008391,912280,997994,-17619838,-164742,0,12865915,0
392,6649291,6986275,8412772,-23811860,-450691,0,2214214,0
393,4678892,8148634,9760791,-24141848,-1070092,0,2623623,0
394,0,8433105,13049862,-23940280,-1622185,0,4079498,0
395,2557434,2998620,10184777,-16343139,-1158982,0,1761289,0
396,4899741,3195980,1631122,-11694042,-1322489,0,3289688,0
397,1978258,1497393,488418,-7745885,-323134,0,4104949,0
398,6303012,0,0,-2454571,-496524,0,-3351917,0
399,13221496,0,0,-361647,-3065818,0,-9794031,0
400,24002398,1968835,0,-626138,-10773216,0,-14571879,0
401,11111428,1842097,0,-1100618,-8421243,0,-3431664,0
402,13891063,1968835,7748,-10399468,-7127207,0,1659029,0
403,5604880,512839,645312,-16949413,-590340,0,10776722,0
404,3335430,8627422,9979454,-25430918,-353282,0,3841893,0
405,0,10025287,11462211,-24991802,-1072985,0,4577288,0
406,0,7109048,11941273,-21431916,-1350511,0,3732106,0
407,1624499,3510635,9356914,-16638825,-697040,0,2843818,0
408,692616,3361574,1580343,-10721142,-435760,0,5522369,0
409,2270285,1821871,571022,-7063447,-324678,0,2724946,0
410,30781119,0,0,-2454086,-6362729,0,-21964304,0
411,33611281,0,0,-403959,-18798078,0,-14409243,0
412,6618307,1968835,0,-705468,-7236426,0,-645249,0
413,35781727,1842097,0,-893830,-33628867,0,-3101128,0
414,14744926,1968835,0,-11077925,-7597456,0,1961620,0
415,7855219,184502,142235,-18295513,-1937300,0,12050859,0
416,974554,8325924,9545768,-24434696,-52128,0,5640579,0
417,0,10649382,12252181,-24708575,-953730,0,2760743,0
418,862350,7797531,12403667,-21855710,-1877921,0,2670084,0
419,3068322,3968838,11442003,-18213554,-1530807,0,1265197,0
420,4100609,3666754,1736927,-12030563,-1309052,0,3835325,0
