Date,PRCP_mm_cal,PRCP_mm_fj,PRCP_mm_et,PRCP_mm_gv,PRCP_mm_yr,PRCP_mm_y2,PRCP_mm_orig,mean_PRCP_fjcal,month_day1,water_year,fj_interp,cal_interp,gv_interp,interp_cal_fj_gv_mean,interp_cal_fj_mean,interp_cal_gv_mean,stitched
1945-05-23,0.5,21.6,NA,0,12.4,NA,NA,11.05,1945-05-01,1945,21.6,0.5,0,7.36666666666667,11.05,0.25,11.05
1945-05-24,5.8,4.6,NA,9.4,1.3,NA,NA,5.2,1945-05-01,1945,4.6,5.8,9.4,6.6,5.2,7.6,5.2
1945-05-25,1.5,1.3,NA,0,6.9,NA,NA,1.4,1945-05-01,1945,1.3,1.5,0,0.933333333333333,1.4,0.75,1.4
1945-05-26,23.6,21.3,NA,20.8,27.7,NA,NA,22.45,1945-05-01,1945,21.3,23.6,20.8,21.9,22.45,22.2,22.45
1945-05-27,3.3,0,NA,0,0,NA,NA,1.65,1945-05-01,1945,0,3.3,0,1.1,1.65,1.65,1.65
1945-05-28,0.5,0.5,NA,1.3,11.9,NA,NA,0.5,1945-05-01,1945,0.5,0.5,1.3,0.766666666666667,0.5,0.9,0.5
1945-05-29,0,1.3,NA,2,3,NA,NA,0.65,1945-05-01,1945,1.3,0,2,1.1,0.65,1,0.65
1945-05-30,4.1,7.6,NA,9.4,7.9,NA,NA,5.85,1945-05-01,1945,7.6,4.1,9.4,7.03333333333333,5.85,6.75,5.85
1945-05-31,10.7,1.3,NA,2.5,0.8,NA,NA,6,1945-05-01,1945,1.3,10.7,2.5,4.83333333333333,6,6.6,6
1945-06-01,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-02,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-03,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-04,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-05,1.3,0,NA,0,1.8,NA,NA,0.65,1945-06-01,1945,0,1.3,0,0.433333333333333,0.65,0.65,0.65
1945-06-06,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-07,2.5,2.3,NA,0,0,NA,NA,2.4,1945-06-01,1945,2.3,2.5,0,1.6,2.4,1.25,2.4
1945-06-08,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-09,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-10,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-11,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-12,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-13,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-14,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-15,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-16,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-17,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-18,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-19,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-20,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-21,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-22,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-23,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-24,0,5.3,NA,0,0,NA,NA,2.65,1945-06-01,1945,5.3,0,0,1.76666666666667,2.65,0,2.65
1945-06-25,4.3,0,NA,4.8,0,NA,NA,2.15,1945-06-01,1945,0,4.3,4.8,3.03333333333333,2.15,4.55,2.15
1945-06-26,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-27,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-28,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-29,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-06-30,0,0,NA,0,0,NA,NA,0,1945-06-01,1945,0,0,0,0,0,0,0
1945-07-01,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-02,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-03,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-04,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-05,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-06,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-07,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-08,7.1,0,NA,0,0,NA,NA,3.55,1945-07-01,1945,0,7.1,0,2.36666666666667,3.55,3.55,3.55
1945-07-09,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-10,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-11,NA,0,NA,0,1.5,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-12,NA,0,NA,4.1,0,NA,NA,0,1945-07-01,1945,0,0,4.1,1.36666666666667,0,2.05,0
1945-07-13,NA,0,NA,0,1.8,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-14,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-15,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-16,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-17,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-18,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-19,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-20,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-21,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-22,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-23,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-24,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-25,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-26,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-27,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-28,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-29,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-30,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-07-31,NA,0,NA,0,0,NA,NA,0,1945-07-01,1945,0,0,0,0,0,0,0
1945-08-01,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-02,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-03,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-04,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-05,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-06,0,4.8,NA,0,1.3,NA,NA,2.4,1945-08-01,1945,4.8,0,0,1.6,2.4,0,2.4
1945-08-07,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-08,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-09,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-10,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-11,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-12,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-13,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-14,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-15,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-16,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-17,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-18,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-19,0,2,NA,0,0,NA,NA,1,1945-08-01,1945,2,0,0,0.666666666666667,1,0,1
1945-08-20,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-21,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-22,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-23,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-24,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-25,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-26,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-27,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-28,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-29,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-30,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-08-31,0,0,NA,0,0,NA,NA,0,1945-08-01,1945,0,0,0,0,0,0,0
1945-09-01,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-02,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-03,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-04,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-05,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-06,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-07,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-08,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-09,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-10,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-11,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-12,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-13,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-14,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-15,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-16,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-17,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-18,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-19,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-20,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-21,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-22,0,0.8,NA,NA,0,NA,NA,0.4,1945-09-01,1945,0.8,0,0,0.266666666666667,0.4,0,0.4
1945-09-23,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-24,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-25,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-26,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-27,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-28,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-29,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-09-30,0,0,NA,NA,0,NA,NA,0,1945-09-01,1945,0,0,0,0,0,0,0
1945-10-01,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-02,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-03,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-04,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-05,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-06,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-07,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-08,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-09,0,1.5,NA,1.5,15,NA,NA,0.75,1945-10-01,1946,1.5,0,1.5,1,0.75,0.75,0.75
1945-10-10,6.9,4.6,NA,0,4.1,NA,NA,5.75,1945-10-01,1946,4.6,6.9,0,3.83333333333333,5.75,3.45,5.75
1945-10-11,8.9,4.6,NA,9.1,3,NA,NA,6.75,1945-10-01,1946,4.6,8.9,9.1,7.53333333333333,6.75,9,6.75
1945-10-12,0,0,NA,5.1,0,NA,NA,0,1945-10-01,1946,0,0,5.1,1.7,0,2.55,0
1945-10-13,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-14,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-15,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-16,0,0.8,NA,0,0,NA,NA,0.4,1945-10-01,1946,0.8,0,0,0.266666666666667,0.4,0,0.4
1945-10-17,1,3.3,NA,0,3.8,NA,NA,2.15,1945-10-01,1946,3.3,1,0,1.43333333333333,2.15,0.5,2.15
1945-10-18,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-19,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-20,NA,0.8,NA,0,0,NA,NA,0.8,1945-10-01,1946,0.8,0,0,0.266666666666667,0.4,0,0.4
1945-10-21,NA,1.3,NA,0,0,NA,NA,1.3,1945-10-01,1946,1.3,0,0,0.433333333333333,0.65,0,0.65
1945-10-22,NA,0,NA,0,3,NA,NA,0,1945-10-01,1946,0,2.7296884898333,0,0.909896163277766,1.36484424491665,1.36484424491665,1.36484424491665
1945-10-23,NA,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-24,0,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-25,NA,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-26,NA,0,NA,0,0,NA,NA,0,1945-10-01,1946,0,0,0,0,0,0,0
1945-10-27,NA,0.5,NA,2.8,0,NA,NA,0.5,1945-10-01,1946,0.5,0,2.8,1.1,0.25,1.4,0.25
1945-10-28,0.8,5.3,NA,7.6,0,NA,NA,3.05,1945-10-01,1946,5.3,0.8,7.6,4.56666666666667,3.05,4.2,3.05
1945-10-29,25.7,5.1,NA,3.8,3.6,NA,NA,15.4,1945-10-01,1946,5.1,25.7,3.8,11.5333333333333,15.4,14.75,15.4
1945-10-30,48,16,NA,19.3,17.3,NA,NA,32,1945-10-01,1946,16,48,19.3,27.7666666666667,32,33.65,32
1945-10-31,15.5,4.8,NA,8.1,2.5,NA,NA,10.15,1945-10-01,1946,4.8,15.5,8.1,9.46666666666667,10.15,11.8,10.15
1945-11-01,0.3,0,NA,0,0,NA,NA,0.15,1945-11-01,1946,0,0.3,0,0.1,0.15,0.15,0.15
1945-11-02,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-03,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-04,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-05,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-06,0,1.5,NA,0,0,NA,NA,0.75,1945-11-01,1946,1.5,0,0,0.5,0.75,0,0.75
1945-11-07,0,0,NA,0,0.8,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-08,0,0.5,NA,0,1.3,NA,NA,0.25,1945-11-01,1946,0.5,0,0,0.166666666666667,0.25,0,0.25
1945-11-09,5.8,3.3,NA,5.3,0,NA,NA,4.55,1945-11-01,1946,3.3,5.8,5.3,4.8,4.55,5.55,4.55
1945-11-10,9.4,7.9,NA,9.4,1.3,NA,NA,8.65,1945-11-01,1946,7.9,9.4,9.4,8.9,8.65,9.4,8.65
1945-11-11,0,0.3,NA,5.3,3.8,NA,NA,0.15,1945-11-01,1946,0.3,0,5.3,1.86666666666667,0.15,2.65,0.15
1945-11-12,7.1,3.3,NA,0,11.7,NA,NA,5.2,1945-11-01,1946,3.3,7.1,0,3.46666666666667,5.2,3.55,5.2
1945-11-13,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-14,9.7,1.8,NA,0,0,NA,NA,5.75,1945-11-01,1946,1.8,9.7,0,3.83333333333333,5.75,4.85,5.75
1945-11-15,0,15.5,NA,2.8,10.7,NA,NA,7.75,1945-11-01,1946,15.5,0,2.8,6.1,7.75,1.4,7.75
1945-11-16,0.8,6.4,NA,17,3,NA,NA,3.6,1945-11-01,1946,6.4,0.8,17,8.06666666666667,3.6,8.9,3.6
1945-11-17,6.4,5.6,NA,5.8,0,NA,NA,6,1945-11-01,1946,5.6,6.4,5.8,5.93333333333333,6,6.1,6
1945-11-18,0,2,NA,9.4,0,NA,NA,1,1945-11-01,1946,2,0,9.4,3.8,1,4.7,1
1945-11-19,16,5.3,NA,0,16,NA,NA,10.65,1945-11-01,1946,5.3,16,0,7.1,10.65,8,10.65
1945-11-20,0,0,NA,8.1,0,NA,NA,0,1945-11-01,1946,0,0,8.1,2.7,0,4.05,0
1945-11-21,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-11-22,0,0,NA,2.3,0,NA,NA,0,1945-11-01,1946,0,0,2.3,0.766666666666667,0,1.15,0
1945-11-23,2.5,2.5,NA,2.5,0,NA,NA,2.5,1945-11-01,1946,2.5,2.5,2.5,2.5,2.5,2.5,2.5
1945-11-24,0,3.3,NA,0.5,2,NA,NA,1.65,1945-11-01,1946,3.3,0,0.5,1.26666666666667,1.65,0.25,1.65
1945-11-25,3,9.9,NA,7.6,1.8,NA,NA,6.45,1945-11-01,1946,9.9,3,7.6,6.83333333333333,6.45,5.3,6.45
1945-11-26,5.1,0.5,NA,9.1,3.8,NA,NA,2.8,1945-11-01,1946,0.5,5.1,9.1,4.9,2.8,7.1,2.8
1945-11-27,0,4.1,NA,2,2.8,NA,NA,2.05,1945-11-01,1946,4.1,0,2,2.03333333333333,2.05,1,2.05
1945-11-28,7.6,25.9,NA,29.5,8.1,NA,NA,16.75,1945-11-01,1946,25.9,7.6,29.5,21,16.75,18.55,16.75
1945-11-29,4.6,0.5,NA,2,5.6,NA,NA,2.55,1945-11-01,1946,0.5,4.6,2,2.36666666666667,2.55,3.3,2.55
1945-11-30,0,0,NA,0,0,NA,NA,0,1945-11-01,1946,0,0,0,0,0,0,0
1945-12-01,0,0,NA,0,2.5,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-02,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-03,1,3.6,NA,2,0,NA,NA,2.3,1945-12-01,1946,3.6,1,2,2.2,2.3,1.5,2.3
1945-12-04,74.2,21.3,NA,27.4,12.2,NA,NA,47.75,1945-12-01,1946,21.3,74.2,27.4,40.9666666666667,47.75,50.8,47.75
1945-12-05,9.4,1,NA,1.5,2,NA,NA,5.2,1945-12-01,1946,1,9.4,1.5,3.96666666666667,5.2,5.45,5.2
1945-12-06,0.3,1.3,NA,0,0,NA,NA,0.8,1945-12-01,1946,1.3,0.3,0,0.533333333333333,0.8,0.15,0.8
1945-12-07,4.1,2.3,NA,7.1,3.8,NA,NA,3.2,1945-12-01,1946,2.3,4.1,7.1,4.5,3.2,5.6,3.2
1945-12-08,0,0,NA,0.8,1.3,NA,NA,0,1945-12-01,1946,0,0,0.8,0.266666666666667,0,0.4,0
1945-12-09,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-10,2.3,2.3,NA,0,2.5,NA,NA,2.3,1945-12-01,1946,2.3,2.3,0,1.53333333333333,2.3,1.15,2.3
1945-12-11,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-12,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-13,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-14,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-15,4.1,4.1,NA,0,5.1,NA,NA,4.1,1945-12-01,1946,4.1,4.1,0,2.73333333333333,4.1,2.05,4.1
1945-12-16,0,0,NA,0,0.5,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-17,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-18,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-19,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-20,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-21,4.8,2,NA,10.2,3,NA,NA,3.4,1945-12-01,1946,2,4.8,10.2,5.66666666666667,3.4,7.5,3.4
1945-12-22,26.7,14.5,NA,11.4,0,NA,NA,20.6,1945-12-01,1946,14.5,26.7,11.4,17.5333333333333,20.6,19.05,20.6
1945-12-23,7.9,2.3,NA,10.2,13.7,NA,NA,5.1,1945-12-01,1946,2.3,7.9,10.2,6.8,5.1,9.05,5.1
1945-12-24,1.5,20.3,NA,2.5,1.3,NA,NA,10.9,1945-12-01,1946,20.3,1.5,2.5,8.1,10.9,2,10.9
1945-12-25,0.5,0,NA,17.8,0,NA,NA,0.25,1945-12-01,1946,0,0.5,17.8,6.1,0.25,9.15,0.25
1945-12-26,9.1,22.4,NA,7.6,9.1,NA,NA,15.75,1945-12-01,1946,22.4,9.1,7.6,13.0333333333333,15.75,8.35,15.75
1945-12-27,7.9,12.7,NA,23.6,10.2,NA,NA,10.3,1945-12-01,1946,12.7,7.9,23.6,14.7333333333333,10.3,15.75,10.3
1945-12-28,18.5,27.4,NA,33.5,31,NA,NA,22.95,1945-12-01,1946,27.4,18.5,33.5,26.4666666666667,22.95,26,22.95
1945-12-29,14.2,0.8,NA,11.7,17.3,NA,NA,7.5,1945-12-01,1946,0.8,14.2,11.7,8.9,7.5,12.95,7.5
1945-12-30,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1945-12-31,0,0,NA,0,0,NA,NA,0,1945-12-01,1946,0,0,0,0,0,0,0
1946-01-01,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-02,4.3,19.1,NA,12.2,5.8,NA,NA,11.7,1946-01-01,1946,19.1,4.3,12.2,11.8666666666667,11.7,8.25,11.7
1946-01-03,19.6,6.1,NA,16,13.2,NA,NA,12.85,1946-01-01,1946,6.1,19.6,16,13.9,12.85,17.8,12.85
1946-01-04,17,12.2,NA,13.2,14.2,NA,NA,14.6,1946-01-01,1946,12.2,17,13.2,14.1333333333333,14.6,15.1,14.6
1946-01-05,5.3,3.6,NA,0,3.8,NA,NA,4.45,1946-01-01,1946,3.6,5.3,0,2.96666666666667,4.45,2.65,4.45
1946-01-06,0,0,NA,14.2,1,NA,NA,0,1946-01-01,1946,0,0,14.2,4.73333333333333,0,7.1,0
1946-01-07,11.9,19.8,NA,3.8,12.7,NA,NA,15.85,1946-01-01,1946,19.8,11.9,3.8,11.8333333333333,15.85,7.85,15.85
1946-01-08,0,0,NA,5.3,0,NA,NA,0,1946-01-01,1946,0,0,5.3,1.76666666666667,0,2.65,0
1946-01-09,0,0,NA,3,0,NA,NA,0,1946-01-01,1946,0,0,3,1,0,1.5,0
1946-01-10,0,0,NA,6.4,0,NA,NA,0,1946-01-01,1946,0,0,6.4,2.13333333333333,0,3.2,0
1946-01-11,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-12,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-13,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-14,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-15,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-16,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-17,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-18,0,0,NA,0,0,NA,NA,0,1946-01-01,1946,0,0,0,0,0,0,0
1946-01-19,0,1.3,NA,0,0,NA,NA,0.65,1946-01-01,1946,1.3,0,0,0.433333333333333,0.65,0,0.65
