Source,Year,FA_Tim,FA_Mag,FA_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_BFL_Dur,Wet_Tim,Peak_2,Peak_5,Peak_10,Peak_Dur_2,Peak_Dur_5,Peak_Dur_10,Peak_Fre_2,Peak_Fre_5,Peak_Fre_10,SP_Tim,SP_Mag,SP_ROC,SP_Dur,DS_Mag_50,DS_Mag_90,DS_Dur_WS,DS_Tim,DS_7d_Low_Mag,DS_7d_Low_Tim,DS_No_Flow_Tim,DS_No_Flow_Dur,Overall_Int_Class,Int_Class,WYT,Avg,Std,CV
fj_basecase_update_2025-09-30,1994,73,181.5609296,72,,,,,2118.292858,3728.490063164954,6089.607755635592,,,,,,,222,353.1738239,0.056170027,36,7.0766919710143945,10.357478833991241,184,258,4.790942194545739,331,,,Perennial,Perennial,dry,127.49943379102656,113.17434077360708,0.8876458303265996
fj_basecase_update_2025-09-30,1995,,,,13.03659798866861,992.7490313,114,76,2118.292858,3728.490063164954,6089.607755635592,17,2,,6,1,,190,1654.38742,0.050559988,135,54.628646311359546,570.3030074519229,130,325,24.20837544,332,,,Perennial,Perennial,wet,662.8314834823251,768.6955584328412,1.159714916368089
fj_basecase_update_2025-09-30,1996,74,2041.40069,3,965.4145554507949,1238.485854,119,89,2118.292858,3728.490063164954,6089.607755635592,12,,,3,,,208,1916.025039,0.060098262,83,607.8088838885494,1601.511840326809,278,291,8.234805783173066,332,,,Perennial,Perennial,wet,655.0803080226809,676.1343088714169,1.0321395721881583
fj_basecase_update_2025-09-30,1997,50,1615.536055,49,,,,203,2118.292858,3728.490063164954,6089.607755635592,15,7,4,2,2,1,124,1789.427681,0.026414028469313486,38,164.3343657,633.6447384922611,305,162,35.833579937800955,299,,,Perennial,Perennial,wet,698.8197404250595,1241.8771170396374,1.777106520036571
fj_basecase_update_2025-09-30,1998,58,277.977135,5,910.0951273,1282.320715,119,101,2118.292858,3728.490063164954,6089.607755635592,9,3,,2,1,,220,1815.586285,0.051565331,106,540.5207102261825,1396.800671,190,326,25.239231001142073,331,,,Perennial,Perennial,wet,733.9340754975736,745.0755154634167,1.0151804369599404
fj_basecase_update_2025-09-30,1999,55,1528.693038,54,765.3292601298988,1034.77512,90,150,2118.292858,3728.490063164954,6089.607755635592,1,,,1,,,240,1587.343383,0.061879838,63,70.12101077646315,747.156443,198,303,11.591455983483957,332,,,Perennial,Perennial,wet,639.8263702347631,524.7712976542458,0.8201776639210703
fj_basecase_update_2025-09-30,2000,62,272.1150393,61,880.1210027474339,970.5145247,62,135,2118.292858,3728.490063164954,6089.607755635592,,,,,,,197,1550.201264,0.048573697,106,49.82543064,137.9402401848248,217,303,9.846581597,333,,,Perennial,Perennial,moderate,456.5695643,427.0290412787281,0.9352989657018081
fj_basecase_update_2025-09-30,2001,,,,160.34059449309729,207.8438724,74,154,2118.292858,3728.490063164954,6089.607755635592,,,,,,,228,277.8578377,0.082800116,24,10.25236052,683.3914672861756,304,252,5.012470199925202,330,,,Perennial,Perennial,dry,96.99834369804307,106.54686766186803,1.098440072
fj_basecase_update_2025-09-30,2002,68,47.81936137,67,842.6791913671532,897.5410575,7,190,2118.292858,3728.490063164954,6089.607755635592,,,,,,,197,1301.353236,0.049966869977861046,87,9.561304194807754,27.41674688861564,158,284,6.6362420810627345,331,,,Perennial,Perennial,moderate,296.1953548990553,329.1357322885345,1.111211660968503
fj_basecase_update_2025-09-30,2003,,,,768.4005325548214,1079.546637260075,166,76,2118.292858,3728.490063164954,6089.607755635592,8,,,5,,,242,1502.608743,0.052814758,63,50.07032804,88.03660881696979,125,305,35.17302149004197,330,,,Perennial,Perennial,wet,645.6491873840216,635.9152472707046,0.9849237940610504
fj_basecase_update_2025-09-30,2004,55,94.95313999,2,383.8125214547326,666.8899331,119,64,2118.292858,3728.490063164954,6089.607755635592,2,,,1,,,183,1045.274407,0.046429462,102,14.42345572,363.1055311679566,195,285,7.822131012927906,331,,,Perennial,Perennial,moderate,422.60600172206546,433.47494442875177,1.0257188555354082
fj_basecase_update_2025-09-30,2005,70,1153.287422,21,603.5850249398488,772.5492089,117,114,2118.292858,3728.490063164954,6089.607755635592,,,,,,,231,1481.206052,0.052940382482248194,74,14.25016043,624.1957435211806,139,305,9.016717582858783,331,,,Perennial,Perennial,dry,407.34570123352916,382.82214940627944,0.9397967089060049
fj_basecase_update_2025-09-30,2006,36,73.83559463,35,1798.061667460116,2441.781133,47,78,2118.292858,3728.490063164954,6089.607755635592,41,6,2,4,1,1,125,3408.93541,0.040864859118936225,35,180.5566688,1346.2975748833321,277,160,13.260372772939455,336,,,Perennial,Perennial,wet,899.1618274091427,1105.723905404123,1.229727366
fj_basecase_update_2025-09-30,2007,47,374.8404592,1,393.1141332799844,631.2347087,105,71,2118.292858,3728.490063164954,6089.607755635592,3,1,,1,1,,176,987.5051711,0.055545163,94,10.13855921,23.17014974972766,138,270,7.481065780093057,330,,,Perennial,Perennial,moderate,360.6400717527856,463.1050442409098,1.2841197651445753
fj_basecase_update_2025-09-30,2008,19,44.96672515,18,83.72055079407096,481.1717764,199,42,2118.292858,3728.490063164954,6089.607755635592,,,,,,,241,1170.473239,0.06738662,52,25.67042951,228.6170863,217,293,9.68388375,332,,,Perennial,Perennial,dry,357.47941550648875,381.7796519295101,1.0679766033201996
fj_basecase_update_2025-09-30,2009,45,140.2430884,44,413.8671389045378,564.8876463611305,92,144,2118.292858,3728.490063164954,6089.607755635592,,,,,,,236,808.5690245,0.058919601137184634,50,15.611485863525651,505.19141076701277,258,286,7.382686755992618,330,,,Perennial,Perennial,dry,246.62562727206003,262.21375595796917,1.063205632189689
fj_basecase_update_2025-09-30,2010,72,55.37345471,71,587.2039489013686,931.2406096484344,70,178,2118.292858,3728.490063164954,6089.607755635592,,,,,,,248,2068.414162,0.05853726,65,97.40007444454841,877.6740642019666,160,313,9.650090568917687,332,,,Perennial,Perennial,moderate,392.76324903995464,413.4166157487479,1.0525847740573413
fj_basecase_update_2025-09-30,2011,39,378.6759468,38,541.1058423731264,1029.126653,158,107,2118.292858,3728.490063164954,6089.607755635592,,,,,,,265,1390.883887,0.048342515732660976,72,74.70517742242836,114.2488736250265,116,337,49.60336631165127,337,,,Perennial,Perennial,moderate,643.8618010846686,467.6517535596132,0.7263231842171616
fj_basecase_update_2025-09-30,2012,,,,192.6787751937952,486.8679217856565,142,87,2118.292858,3728.490063164954,6089.607755635592,1,,,1,,,229,1347.634864,0.058797025,66,21.14629166,505.82631043507746,187,295,8.282487531788897,332,,,Perennial,Perennial,moderate,360.34630953848887,444.18330761448624,1.2326567411870293
fj_basecase_update_2025-09-30,2013,52,123.8504206,51,374.6378805709334,490.0950243,105,116,2118.292858,3728.490063164954,6089.607755635592,1,,,1,,,221,659.5644286,0.058340842,47,10.90969583133375,43.37248662261301,174,268,7.981508649855464,330,,,Perennial,Perennial,moderate,282.8488723892848,313.3096764170905,1.1076928600439406
fj_basecase_update_2025-09-30,2014,,,,58.153017355401765,96.30199268,104,76,2118.292858,3728.490063164954,6089.607755635592,,,,,,,180,600.3035158,0.041832619335235105,68,8.758641467,562.6847550521222,227,248,6.681164287,329,,,Perennial,Perennial,dry,134.0079613634285,229.94232950083486,1.7158855874035208
fj_basecase_update_2025-09-30,2015,54,105.2460983,24,437.4970163,566.3552487,21,109,2118.292858,3728.490063164954,6089.607755635592,5,2,1,1,1,1,130,6196.459801,0.036199570049942946,63,13.21437594,1026.620399040022,329,193,6.619662580740387,330,,,Perennial,Perennial,moderate,327.2052633221617,571.6255687417282,1.746993807305947
fj_basecase_update_2025-09-30,2016,71,191.7337568,70,1262.158288602826,1715.241131,39,156,2118.292858,3728.490063164954,6089.607755635592,10,,,5,,,195,1863.631603,0.057174958,96,13.836577660575301,489.0387519550727,144,291,9.660570873610762,332,,,Perennial,Perennial,wet,532.0528453194353,652.5800192424142,1.226532335994964
fj_basecase_update_2025-09-30,2017,18,162.1042077,17,831.9676561858887,1455.1362660845548,148,69,2118.292858,3728.490063164954,6089.607755635592,31,3,1,6,1,1,217,2195.84309,0.05246345,90,54.17701914,255.6251786,161,307,15.73690516096817,331,,,Perennial,Perennial,wet,948.3401662451132,924.5178210117518,0.9748799575497427
fj_basecase_update_2025-09-30,2018,41,113.2512792,40,252.09232015036253,356.0055983449815,116,102,2118.292858,3728.490063164954,6089.607755635592,,,,,,,218,447.1311762,0.058417117,51,9.788869619,21.16212791916612,173,269,7.250251033,330,,,Perennial,Perennial,dry,214.56720236144866,217.31907343080127,1.0128252176430812
fj_basecase_update_2025-09-30,2019,,,,186.9148914,773.9840307,145,76,2118.292858,3728.490063164954,6089.607755635592,2,,,1,,,221,1472.168113,0.056706261751873765,75,44.03092940185215,159.2602546655325,184,296,10.593334807802528,331,,,Perennial,Perennial,moderate,468.6097714988388,548.6091282628151,1.1707163649364374
fj_basecase_update_2025-09-30,2020,75,166.3010289,3,162.6833747996118,238.3374189,117,114,2118.292858,3728.490063164954,6089.607755635592,,,,,,,231,372.6914596,0.061600913,39,9.379840556248954,13.05315202482727,172,270,6.938462114710264,331,,,Perennial,Perennial,dry,133.66401754804735,125.92955964226249,0.942135078
fj_basecase_update_2025-09-30,2021,,,,51.13851455342796,253.9688982,142,76,2118.292858,3728.490063164954,6089.607755635592,,,,,,,218,331.8588516,0.071487111,38,10.48133465,162.16062617499603,207,256,6.791816150872483,300,,,Perennial,Perennial,dry,112.65148962254764,128.51167969050826,1.1407898832150563
fj_basecase_update_2025-09-30,2022,35,52.88312081,34,229.1496404665587,269.84730430704246,134,97,2118.292858,3728.490063164954,6089.607755635592,,,,,,,231,327.2628889,0.046485031,60,28.21741565,52.05364305,151,291,15.106946860280011,330,,,Perennial,Perennial,moderate,156.0251640434956,116.43081116079567,0.746230981
fj_basecase_update_2025-09-30,2023,,,,348.5517247,663.4668015,166,76,2118.292858,3728.490063164954,6089.607755635592,,,,,,,242,1635.863038,0.064604378,56,35.4775107,77.74558221270036,146,298,9.972525329753596,331,,,Perennial,Perennial,wet,438.0333585,497.5258746288396,1.1358173185148646
fj_basecase_update_2025-09-30,2024,,,,387.2966942713825,881.9810638493475,152,78,2118.292858,3728.490063164954,6089.607755635592,1,,,1,,,230,1686.758258,0.061062635,62,36.51570141,1100.2206606514544,197,292,9.971173294189997,333,,,Perennial,Perennial,unknown,491.27562026320794,513.6430999593529,1.0455293907810064
fj_basecase_update_2025-09-30,2025,54,627.1689033,53,1096.096586073085,1343.246894505995,76,123,2118.292858,3728.490063164954,6089.607755635592,14,,,3,,,199,1833.253428,0.052864678,96,36.71161933479975,1124.3548510607784,194,295,,,,,,,unknown,700.6422981459455,733.8826159138904,1.047442636357962
fj_eflows25_div_lims_update_2025-09-30,1991,,,,,,,,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,237,368.3221892,0.036656674863363596,46,13.05903473711165,135.56362115207799,216,283,7.839786010682595,330,,,Perennial,Perennial,dry,143.18013380846006,113.49116952628299,0.7926460641397806
fj_eflows25_div_lims_update_2025-09-30,1992,68,102.6723866,24,299.4659720053058,373.8281892,80,133,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,213,541.3912535,0.042550493,53,13.020344331544699,146.8014286586763,210,266,7.071979057066539,332,,,Perennial,Perennial,dry,146.86128889834652,181.7729439941705,1.237718566667278
fj_eflows25_div_lims_update_2025-09-30,1993,73,146.7726231,20,523.7731341617172,1007.342695,133,110,2118.256277,3733.8303438027597,6092.262650155075,5,,,2,,,243,2412.682501,0.053393959985520004,66,,,,309,12.811298087261356,332,,,Perennial,Perennial,moderate,482.89167659383935,572.4713444966187,1.1855067549199547
fj_eflows25_div_lims_update_2025-09-30,1994,73,202.5636042,72,,,,,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,222,328.7498652,0.054072212,42,7.828143936367789,11.73910856130106,178,264,4.992977006032414,330,,,Perennial,Perennial,dry,132.16549388605415,111.30594786876564,0.8421710129932063
fj_eflows25_div_lims_update_2025-09-30,1995,,,,14.18634572824395,1000.1388500882765,114,76,2118.256277,3733.8303438027597,6092.262650155075,17,2,,6,1,,190,1656.355232,0.049493387,133,57.172393639494004,564.5496187852222,132,323,16.827472403309002,333,,,Perennial,Perennial,wet,665.9581808523183,774.2936017760178,1.162676011855651
fj_eflows25_div_lims_update_2025-09-30,1996,67,390.5070509,13,966.0199322,1239.463138,119,89,2118.256277,3733.8303438027597,6092.262650155075,12,,,3,,,208,1916.371237,0.057304384445203034,82,599.1924526,1642.2451748418662,279,290,9.787413647580495,331,,,Perennial,Perennial,wet,658.2346692749636,673.9280644398434,1.0238416417387524
fj_eflows25_div_lims_update_2025-09-30,1997,50,1833.142048,49,,,,203,2118.256277,3733.8303438027597,6092.262650155075,15,7,4,2,2,1,124,1791.223865,0.026399932887109706,38,163.9745362,634.8849617949776,305,162,31.566608192278387,300,,,Perennial,Perennial,wet,703.2158091782496,1243.2415365126758,1.7679374102318306
fj_eflows25_div_lims_update_2025-09-30,1998,58,275.4933327,5,910.0894703946619,1281.787317,119,101,2118.256277,3733.8303438027597,6092.262650155075,9,2,,2,1,,220,1811.613793,0.048897711820876544,104,540.2396438998101,1391.7742863336691,192,324,20.23658975817893,332,,,Perennial,Perennial,wet,732.8284622241497,745.1141006343103,1.016764685111811
fj_eflows25_div_lims_update_2025-09-30,1999,55,1527.202179,54,769.4226142180626,1032.77512,90,150,2118.256277,3733.8303438027597,6092.262650155075,1,,,1,,,240,1578.313088,0.053205887,66,105.1735008797965,749.1364635832825,196,306,13.389726111413314,331,,,Perennial,Perennial,wet,641.0216364717317,522.8051008105274,0.8155810522841572
fj_eflows25_div_lims_update_2025-09-30,2000,52,182.6572702,51,885.336652,971.9961466,61,136,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,197,1550.618296,0.048112227,106,59.91566066,139.70389796876358,217,303,11.157660204729613,333,,,Perennial,Perennial,moderate,458.7260949376973,425.16167143134004,0.926831231
fj_eflows25_div_lims_update_2025-09-30,2001,,,,170.8488565723029,210.51572534600348,74,154,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,228,234.6667536,0.065709293,29,11.35187388,695.3456168673846,299,257,5.221241365843567,330,,,Perennial,Perennial,dry,101.26731989052998,105.58745825310122,1.0426607356375315
fj_eflows25_div_lims_update_2025-09-30,2002,68,55.09316089,67,842.5198666,896.7313544,7,190,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,197,1295.716786,0.045348781,87,11.91790688260885,22.973963696360773,158,284,7.573923559244799,331,,,Perennial,Perennial,moderate,299.79375952606205,329.2045747293535,1.0981034937144336
fj_eflows25_div_lims_update_2025-09-30,2003,,,,786.5525369477535,1081.147794,166,76,2118.256277,3733.8303438027597,6092.262650155075,8,,,5,,,242,1499.62404,0.041797188,72,58.24838944,406.71465058194644,152,314,32.29309558440772,331,,,Perennial,Perennial,wet,649.6007559014873,638.2651706837381,0.9825499199088551
fj_eflows25_div_lims_update_2025-09-30,2004,67,530.4376576,9,587.6611839,894.8268556,83,100,2118.256277,3733.8303438027597,6092.262650155075,2,,,1,,,183,1045.950045,0.043538145,103,16.05865987506725,369.83676088561936,194,286,9.231607154931158,331,,,Perennial,Perennial,moderate,425.5449069599782,431.6144000505488,1.0142628732979793
fj_eflows25_div_lims_update_2025-09-30,2005,70,1265.773382,18,604.6040002203656,773.3549064,117,114,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,231,1478.526919,0.047979648694670675,75,16.777799533435648,632.5769643915503,138,306,11.862393400111756,330,,,Perennial,Perennial,dry,411.2902372,383.02919359067033,0.9312868600578857
fj_eflows25_div_lims_update_2025-09-30,2006,36,61.07243671,35,1801.184808301844,2447.317647,47,78,2118.256277,3733.8303438027597,6092.262650155075,41,6,2,4,1,1,125,3411.375146,0.040849923596102074,35,207.372252,1347.432916895644,277,160,15.721119423178813,331,,,Perennial,Perennial,wet,903.2458753088191,1104.883428651079,1.223236616799739
fj_eflows25_div_lims_update_2025-09-30,2007,47,432.37594,1,394.66808734089017,629.7640817,105,71,2118.256277,3733.8303438027597,6092.262650155075,3,1,,1,1,,176,990.2065796,0.052140089566778916,97,12.36607269,25.30217870563492,135,273,8.415769860502566,331,,,Perennial,Perennial,moderate,365.1361903242126,461.66472263239075,1.264363092090292
fj_eflows25_div_lims_update_2025-09-30,2008,20,51.26406596,19,120.0751568322318,483.7160265,199,42,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,241,1171.196127,0.071646117,52,29.39698846,230.42257070948682,217,293,11.741255451302857,333,,,Perennial,Perennial,dry,361.15630132983733,379.18846068597475,1.0499289623072892
fj_eflows25_div_lims_update_2025-09-30,2009,44,203.4490623,43,415.49176072001643,568.3859851,92,144,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,236,808.8339663,0.056304917,51,16.17022459,508.30522837322263,257,287,8.123710325943199,331,,,Perennial,Perennial,dry,250.7281037368571,259.7772229071011,1.036091363653997
fj_eflows25_div_lims_update_2025-09-30,2010,72,67.48348339,71,588.7630791768557,933.0610316718465,70,178,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,248,2058.423871,0.054456353673866954,66,33.36863039,300.18723197425084,115,314,11.09240263608417,331,,,Perennial,Perennial,moderate,395.73584629714423,412.4591190015921,1.0422586754799334
fj_eflows25_div_lims_update_2025-09-30,2011,39,418.051183,12,534.832249,970.6848239442841,202,63,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,265,1390.183111,0.049653079995705146,65,82.80583471,121.4795986489393,124,330,44.02158310202545,334,,,Perennial,Perennial,moderate,646.3717296395359,466.43337393159595,0.7216178439482699
fj_eflows25_div_lims_update_2025-09-30,2012,,,,197.3215303,495.2671106,141,88,2118.256277,3733.8303438027597,6092.262650155075,1,,,1,,,229,1341.711687,0.060018652,65,17.04759950014855,525.3322236,188,294,9.453456951197735,332,,,Perennial,Perennial,moderate,361.93604304873236,442.4240652734162,1.222381892520847
fj_eflows25_div_lims_update_2025-09-30,2013,52,141.2525851,51,363.9650787,441.3918071,71,116,2118.256277,3733.8303438027597,6092.262650155075,1,,,1,,,187,1092.576932,0.052197442,86,14.61023229208405,57.11982628657492,188,273,9.029537367,330,,,Perennial,Perennial,moderate,289.2536275334526,320.61546609397533,1.1084233197970723
fj_eflows25_div_lims_update_2025-09-30,2014,,,,73.43670566,326.8791607,85,95,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,180,603.5217283,0.040946495177413306,71,9.34266349,18.48922554,166,251,7.403740031344626,329,,,Perennial,Perennial,dry,139.75852277728137,231.2334296250821,1.654521134239339
fj_eflows25_div_lims_update_2025-09-30,2015,36,18.92001011,6,159.19544979961805,514.9184147,79,51,2118.256277,3733.8303438027597,6092.262650155075,5,2,1,1,1,1,130,6201.225237,0.0329615,72,14.00736719586465,1033.090941119449,320,202,7.6170182549647025,329,,,Perennial,Perennial,moderate,334.07707246840477,571.5337135178927,1.7107840094951303
fj_eflows25_div_lims_update_2025-09-30,2016,71,177.4808145,70,1264.7718845814582,1721.44143,39,156,2118.256277,3733.8303438027597,6092.262650155075,10,,,5,,,195,1863.713554,0.050290113,96,16.21151311563245,515.1944127476065,144,291,11.264543360272668,333,,,Perennial,Perennial,wet,537.8042657438043,651.9800329279901,1.2122998541602794
fj_eflows25_div_lims_update_2025-09-30,2017,18,149.9627065,17,834.5725992536942,1455.5633528356998,148,69,2118.256277,3733.8303438027597,6092.262650155075,31,3,1,6,1,1,217,2192.808645,0.053962307415206426,91,56.53153053406756,267.41604604584654,160,308,16.284675231303126,332,,,Perennial,Perennial,wet,951.5840801855769,923.7709440485564,0.970771751
fj_eflows25_div_lims_update_2025-09-30,2018,42,136.6225461,41,250.7665204996694,348.1589819,107,102,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,209,596.0163398,0.055832357052805856,61,13.43457719796685,527.5444708070404,232,270,7.951731051909453,330,,,Perennial,Perennial,dry,219.21686781056204,217.85294388212324,0.9937781980827431
fj_eflows25_div_lims_update_2025-09-30,2019,59,25.62726795,58,703.5173490091058,1055.873712,85,136,2118.256277,3733.8303438027597,6092.262650155075,2,,,1,,,221,1470.354026,0.057009954,76,42.50899193,167.81403427877402,183,297,11.860266637367943,331,,,Perennial,Perennial,moderate,472.3584982747926,547.2485936,1.1585450363916994
fj_eflows25_div_lims_update_2025-09-30,2020,75,231.7708692,3,175.77774177907162,239.9053738,117,114,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,231,362.4432332,0.055707134,45,11.759849837878399,215.6706101143365,226,276,7.5527199863527015,331,,,Perennial,Perennial,dry,139.3642762275274,124.6336221904755,0.894301076
fj_eflows25_div_lims_update_2025-09-30,2021,51,18.45613316,50,252.0608651641361,290.5380204182195,82,136,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,218,318.7612834,0.058411339,43,12.04561743,169.7277642732709,200,261,6.875050449769077,300,,,Perennial,Perennial,dry,118.23472765592255,130.7801340133602,1.106105935254034
fj_eflows25_div_lims_update_2025-09-30,2022,27,28.70440694,26,231.72188436010902,271.8431286397225,136,95,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,231,321.1980567,0.042759337,57,27.19699222,51.932229673215986,154,288,14.887964920921485,330,,,Perennial,Perennial,moderate,160.2002529659536,116.5221838898675,0.7273533077043971
fj_eflows25_div_lims_update_2025-09-30,2023,,,,349.3882368,664.5086454838711,166,76,2118.256277,3733.8303438027597,6092.262650155075,,,,,,,242,1635.538789,0.061222323933291675,57,26.50792786,97.03449407,131,299,11.234735632749855,330,,,Perennial,Perennial,wet,437.8746422346468,497.3030134966023,1.1357200566780234
fj_eflows25_div_lims_update_2025-09-30,2024,52,98.53342592,5,291.3184765973235,854.8240237994919,166,64,2118.256277,3733.8303438027597,6092.262650155075,1,,,1,,,230,1679.778829,0.065039973,62,31.359589826168502,1096.407015890892,198,292,12.275490393166669,331,,,Perennial,Perennial,unknown,494.44776523161033,510.69418627776156,1.032857709526791
fj_eflows25_div_lims_update_2025-09-30,2025,49,128.8903345,48,1102.235698,1360.585006,75,124,2118.256277,3733.8303438027597,6092.262650155075,14,,,3,,,199,1834.51417,0.053977032,95,32.943690105210905,1112.508811773065,196,294,,,,,,,unknown,705.6396679921235,733.6579241556776,1.0397061806959906
fj_grain_12k_update_2025-09-30,1991,,,,,,,,2118.292858,3727.999254694498,6089.607755635592,,,,,,,237,376.5001505,0.045620530477906214,45,18.75978636,349.75889566491753,276,282,6.994420446395081,330,,,Perennial,Perennial,dry,141.5141966133854,114.1891193950444,0.8069092863312316
fj_grain_12k_update_2025-09-30,1992,68,94.7813325,67,473.6038515,611.5397109,21,192,2118.292858,3727.999254694498,6089.607755635592,,,,,,,213,538.7155953,0.048289727,51,10.47767361026495,120.42017213433223,212,264,6.438919920765974,332,,,Perennial,Perennial,dry,141.85724457952924,183.0050215014441,1.2900646847038273
fj_grain_12k_update_2025-09-30,1993,72,75.68878899,20,515.0701207,1005.13982,133,110,2118.292858,3727.999254694498,6089.607755635592,5,,,2,,,243,2416.10504,0.054197271,64,,,,307,11.85847024893717,333,,,Perennial,Perennial,moderate,478.29449045285935,573.9525645,1.1999982770776547
fj_grain_12k_update_2025-09-30,1994,73,181.5609296,72,,,,,2118.292858,3727.999254694498,6089.607755635592,,,,,,,222,353.1738239,0.056170027,36,7.0766919710143945,10.357478833991241,184,258,4.790942194545739,331,,,Perennial,Perennial,dry,127.49943379102656,113.17434077360708,0.8876458303265996
fj_grain_12k_update_2025-09-30,1995,,,,13.03659798866861,992.7490313,114,76,2118.292858,3727.999254694498,6089.607755635592,17,2,,6,1,,190,1654.38742,0.050559988,135,54.628646311359546,570.3030074519229,130,325,24.20837544,332,,,Perennial,Perennial,wet,662.8314834823251,768.6955584328412,1.159714916368089
fj_grain_12k_update_2025-09-30,1996,74,2041.40069,3,965.4145554507949,1238.485854,119,89,2118.292858,3727.999254694498,6089.607755635592,12,,,3,,,208,1916.025039,0.060098262,83,607.8088838885494,1601.511840326809,278,291,8.234805783173066,332,,,Perennial,Perennial,wet,655.0803080226809,676.1343088714169,1.0321395721881583
fj_grain_12k_update_2025-09-30,1997,50,1615.536055,49,,,,203,2118.292858,3727.999254694498,6089.607755635592,15,7,4,2,2,1,124,1789.427681,0.026414028469313486,38,164.3343657,633.6447384922611,305,162,35.833579937800955,299,,,Perennial,Perennial,wet,698.8197404250595,1241.8771170396374,1.777106520036571
fj_grain_12k_update_2025-09-30,1998,58,277.977135,5,910.0951273,1282.320715,119,101,2118.292858,3727.999254694498,6089.607755635592,9,3,,2,1,,220,1815.586285,0.051565331,106,540.5207102261825,1396.800671,190,326,25.239231001142073,331,,,Perennial,Perennial,wet,733.9340754975736,745.0755154634167,1.0151804369599404
fj_grain_12k_update_2025-09-30,1999,55,1528.693038,54,765.3292601298988,1034.77512,90,150,2118.292858,3727.999254694498,6089.607755635592,1,,,1,,,240,1587.343383,0.061879838,63,70.12101077646315,747.156443,198,303,11.591455983483957,332,,,Perennial,Perennial,wet,639.8263702347631,524.7712976542458,0.8201776639210703
fj_grain_12k_update_2025-09-30,2000,62,272.1150393,61,880.1210027474339,970.5145247,62,135,2118.292858,3727.999254694498,6089.607755635592,,,,,,,197,1550.201264,0.048573697,106,49.82543064,137.9402401848248,217,303,9.846581597,333,,,Perennial,Perennial,moderate,456.5695643,427.0290412787281,0.9352989657018081
fj_grain_12k_update_2025-09-30,2001,,,,160.34059449309729,207.8438724,74,154,2118.292858,3727.999254694498,6089.607755635592,,,,,,,228,277.8578377,0.082800116,24,10.25236052,683.3914672861756,304,252,5.012470199925202,330,,,Perennial,Perennial,dry,96.99834369804307,106.54686766186803,1.098440072
fj_grain_12k_update_2025-09-30,2002,68,47.81936137,67,842.6791913671532,897.5410575,7,190,2118.292858,3727.999254694498,6089.607755635592,,,,,,,197,1301.353236,0.049966869977861046,87,9.561304194807754,27.41674688861564,158,284,6.6362420810627345,331,,,Perennial,Perennial,moderate,296.1953548990553,329.1357322885345,1.111211660968503
fj_grain_12k_update_2025-09-30,2003,,,,768.4005325548214,1079.546637260075,166,76,2118.292858,3727.999254694498,6089.607755635592,8,,,5,,,242,1502.608743,0.052814758,63,50.07032804,88.03660881696979,125,305,35.17302149004197,330,,,Perennial,Perennial,wet,645.6491873840216,635.9152472707046,0.9849237940610504
fj_grain_12k_update_2025-09-30,2004,55,94.95313999,2,383.8125214547326,666.8899331,119,64,2118.292858,3727.999254694498,6089.607755635592,2,,,1,,,183,1045.274407,0.046429462,102,14.42345572,363.1055311679566,195,285,7.822131012927906,331,,,Perennial,Perennial,moderate,422.60600172206546,433.47494442875177,1.0257188555354082
fj_grain_12k_update_2025-09-30,2005,70,1153.287422,21,603.5850249398488,772.5492089,117,114,2118.292858,3727.999254694498,6089.607755635592,,,,,,,231,1481.206052,0.052940382482248194,74,14.25016043,624.1957435211806,139,305,9.016717582858783,331,,,Perennial,Perennial,dry,407.34570123352916,382.82214940627944,0.9397967089060049
fj_grain_12k_update_2025-09-30,2006,36,73.83559463,35,1798.061667460116,2441.781133,47,78,2118.292858,3727.999254694498,6089.607755635592,41,6,2,4,1,1,125,3408.93541,0.040864859118936225,35,180.5566688,1346.2975748833321,277,160,13.260372772939455,336,,,Perennial,Perennial,wet,899.1618274091427,1105.723905404123,1.229727366
fj_grain_12k_update_2025-09-30,2007,47,374.8404592,1,393.1141332799844,631.2347087,105,71,2118.292858,3727.999254694498,6089.607755635592,3,1,,1,1,,176,987.5051711,0.055545163,94,10.13855921,23.17014974972766,138,270,7.481065780093057,330,,,Perennial,Perennial,moderate,360.6400717527856,463.1050442409098,1.2841197651445753
