Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2010,114,314,33.3686303867699,300.18723197425084,71,67.4834833888174,72,51.06048937224605,0.054456353673866954,0.28208217361566285,66,2058.42387122793,248,70,579.220210137314,932.265838567857,178,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,395.73584629714423,mod year
2011,123,330,82.8058347099454,121.47959864893932,12,418.051183018872,39,380.5379585565315,0.049653079995705146,0.17197729454370084,65,1390.18311126797,265,202,530.0051019605687,968.982751015326,63,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,646.3717296395359,wet year
2012,187,294,17.04759950014855,525.332223563748,NA,NA,NA,13.98099891134899,0.06001865161206743,0.14076254210197708,65,1341.71168746483,229,141,192.1457943079792,482.7293820908895,88,NA,183,NA,NA,1,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,1,NA,361.9360430487323,mod year
2013,187,273,14.65302966260035,57.11982628657492,51,141.252585076013,52,123.48014917944064,0.05219744241875726,0.1570558754741328,86,1092.57693182597,187,71,364.20311305458,443.259826251762,116,NA,66,NA,NA,1,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,1,NA,289.2536275334526,dry year
2014,165,251,9.34266349042371,18.575865206494548,NA,NA,NA,0,0.040946495177413306,0.13265198880016732,71,603.521728304494,180,85,72.8494795620386,322.243855224439,95,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,139.75852277728137,dry year
2015,319,202,14.1890950813223,1033.090941119449,6,18.9200101083301,36,9.52397201421353,0.03296150022053845,0.36306327160595586,72,6201.22523697885,130,79,109.0095904817443,512.513686203363,51,130,130,130,1,5,2,6092.262650155075,2118.25627674371,3733.8303438027597,1,1,1,334.0770724684048,mod year
2016,143,291,16.21151311563245,515.1944127476065,70,177.480814472785,71,162.8634685642621,0.05029011340155088,0.15995143769334413,96,1863.7135540224,195,39,1252.772672014018,1693.3448722820099,156,NA,110,NA,NA,10,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,5,NA,537.8042657438043,wet year
2017,159,308,56.53153053406756,267.41604604584654,17,149.962706479366,18,133.482147921035,0.053962307415206426,0.26743489524475317,91,2192.80864466017,217,148,808.906704658464,1455.49161991884,69,133,89.5,132,1,31,3,6092.262650155075,2118.25627674371,3733.8303438027597,1,6,1,951.5840801855769,wet year
2018,231,270,13.5955495420107,527.5444708070404,41,136.622546149369,42,79.12079419417478,0.055832357052805856,0.1569180512954529,61,596.016339781231,209,107,250.8606647416818,347.70344717698447,102,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,219.216867810562,dry year
2019,182,297,42.5089919284707,167.81403427877402,58,25.6272679522557,59,11.9565717422652,0.05700995427975414,0.17090793177751595,76,1470.35402631682,221,85,692.2921530076335,1039.0422676758799,136,NA,191,NA,NA,2,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,1,NA,472.3584982747926,mod year
2020,225,276,11.759849837878399,208.5026748949135,3,231.770869154531,75,188.1423920713533,0.05570713366553859,0.23649321618693353,45,362.443233204263,231,117,175.8342791708591,239.7622798664455,114,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,139.36427622752737,dry year
2021,199,261,12.0672276346615,169.72776427327088,50,18.4561331586264,51,6.60784296964605,0.05841133894701081,0.11174755236095249,43,318.761283421096,218,82,252.1367418320562,289.734205058497,136,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,118.23472765592257,dry year
2022,153,288,27.7514486322098,51.932229673215986,26,28.7044069444475,27,16.585309666776197,0.04275933714420326,0.10443328837075874,57,321.198056737831,231,136,230.9333712051808,271.715423610984,95,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,160.20025296595364,dry year
2023,130,299,27.2368965662741,97.0344940713432,NA,NA,NA,0,0.061222323933291675,0.22925477519048254,57,1635.53878882877,242,166,349.3464326191794,659.051221518583,76,NA,NA,NA,NA,NA,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,NA,NA,437.8746422346468,mod year
2024,197,292,31.359589826168502,1096.407015890892,5,98.5334259195084,52,70.0907129178014,0.06503997338386559,0.12090824575430807,62,1679.7788288798,230,166,285.4569187793442,854.321464210178,64,NA,120,NA,NA,1,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,1,NA,494.44776523161033,wet year
2025,NA,294,15.15535647757725,25.15196319273725,48,128.890334464386,49,96.0883648962845,0.05397703152325507,0.16257990679055942,95,1834.5141695149,199,75,1098.0706309842549,1346.4031837212701,124,NA,90,NA,NA,14,NA,6092.262650155075,2118.25627674371,3733.8303438027597,NA,3,NA,705.6396679921236,wet year
