Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,303,252,10.541283949402,683.2372231218719,NA,NA,NA,0,0.08427738334246854,0.17497802263320955,24,277.233597795263,228,74,158.8060115896202,202.02387024617,154,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,101.56656423669115,dry year
2002,185,284,25.0805214992582,1085.61103206033,67,50.7725667278455,68,39.9354572511513,0.050084743135703345,0.1632125528637251,87,1290.87156508742,197,7,780.236373915034,879.0321665543835,190,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,298.04431158082565,dry year
2003,111,318,73.4260262393601,122.90979115222831,43,53.9835814145638,44,27.885364995826002,0.05003591431898872,0.24662567046851305,76,1502.97075880882,242,138,811.4238229294276,1061.13592432169,104,NA,89,NA,NA,8,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,5,NA,653.5014031812408,wet year
2004,195,285,36.8880968203513,352.9003662083935,3,128.065647073897,52,54.5752982754134,0.045767997394489425,0.15497868190250685,89,1025.77171893033,196,132,369.0423239405826,662.501186521685,64,NA,141,NA,NA,1,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,NA,421.38315233997645,mod year
2005,121,305,49.182250004743196,151.69958560928262,34,63.4546194409499,35,24.915265412563997,0.051870312171956603,0.21002985633827717,74,1480.63574440002,231,116,600.1750505269781,762.621618414287,115,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,413.19614008489367,mod year
2006,276,160,199.047273009464,1346.118745334706,22,105.320455263062,36,56.029690317595005,0.04086266506959327,0.11918417682256817,35,3405.625272689,125,64,606.6200180844278,2124.07461333342,61,92,92,89,2,41,6,6076.011036703976,2107.46016620542,3715.5384908770516,1,4,1,903.0698210891904,wet year
2007,158,269,13.1362357050352,107.70119761014081,1,424.339646109851,47,224.763184453903,0.0555088679770356,0.20897350642346854,93,985.140559882835,176,105,385.0841139094165,612.8230760872134,71,NA,74,75,NA,3,1,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,1,361.1810915259609,mod year
2008,216,293,50.9599061302009,220.27914796771262,17,178.400875987604,18,165.17160575491124,0.06759877843328613,0.2306604595987117,52,1169.70310132342,241,179,225.379032594972,514.073008584098,62,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,360.29036421547573,mod year
2009,154,286,22.3475196429453,62.41658568494954,40,198.434436833434,45,145.47427364415222,0.05880386015520166,0.13559600793034274,50,806.986486002685,236,92,400.41018267144955,555.788356512596,144,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,250.17272336239395,dry year
2010,105,323,60.5401846011708,296.5492940302125,4,63.922342582948,59,40.22324971359165,0.04381936902496833,0.2696151698551831,75,2066.05719367128,248,173,181.36602416029734,528.623243955002,75,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,400.0168611963723,mod year
2011,116,337,91.0971707612466,124.58908652986061,12,398.202860679713,39,337.2089786632793,0.03921935241237208,0.1662004559518021,72,1390.3607064382,265,202,514.7892219073196,948.432803089712,63,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,644.4612971923618,wet year
2012,186,295,42.9414412771641,485.58606886708685,NA,NA,NA,35.959578382932506,0.05794189616359397,0.13942896465757484,66,1329.39357201196,229,141,185.7192222585426,464.52375172250447,88,NA,183,NA,NA,1,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,NA,362.22154270008986,mod year
2013,213,268,35.03589711477035,65.9814852139155,41,134.02071763898,52,90.8140811987573,0.0577745080979374,0.18559664252375416,47,656.555815227925,221,105,369.036557104549,481.917267375743,116,NA,66,NA,NA,1,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,NA,283.01386334890105,dry year
2014,189,246,8.96182199024869,33.46883317867808,NA,NA,NA,0,0.04146546135186089,0.14438014691265735,66,587.503052684271,180,64,87.18329774461414,399.039434071468,116,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,134.3379624383146,dry year
2015,328,193,35.005047055706,1022.091620015498,11,108.105004475177,54,99.10680694759287,0.037684014948579696,0.36412026020616384,63,6173.4108495584,130,60,409.802674175711,605.156789200864,70,130,130,130,1,5,2,6076.011036703976,2107.46016620542,3715.5384908770516,1,1,1,327.1788440970011,mod year
2016,143,291,42.0080856704884,494.4091440685834,57,244.682360930598,71,209.1481364686084,0.052527302570522516,0.13645778365347677,96,1864.52366593816,195,39,1251.528696527954,1693.722992631795,156,NA,110,NA,NA,10,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,5,NA,535.1471049932702,wet year
2017,166,307,67.9733395077268,267.9896110044871,17,199.727893726417,18,156.87782097480715,0.05318593965005099,0.2621962478347612,90,2195.62400837144,217,148,783.1641273707438,1445.30587271245,69,133,89.5,132,1,31,3,6076.011036703976,2107.46016620542,3715.5384908770516,1,6,1,952.6853599308001,wet year
2018,172,269,12.1741080458439,52.63176539981871,22,122.173599292009,41,53.6267050440058,0.05753610424590311,0.1991009485067114,60,582.420152204558,209,101,246.50013067539183,344.257814760315,108,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,214.27480152536543,dry year
2019,183,296,51.22467416563495,151.52939957058382,NA,NA,NA,0,0.057499195726800005,0.17224140807027105,75,1466.2455490496,221,145,200.00522421882948,759.792929956065,76,NA,191,NA,NA,2,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,NA,473.23336555031057,mod year
2020,171,270,10.8608107681468,38.746308888821865,3,195.647010129953,75,144.2466965890002,0.06388079298539316,0.24657035429601296,39,372.129347360857,231,117,160.89037355222962,235.96525016611452,114,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,134.29104705655482,dry year
2021,206,255,10.8252377811376,165.16730300610362,NA,NA,NA,0,0.07171259541013296,0.12997719123548365,37,325.351772747146,218,142,67.41049483936185,248.621229701063,76,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,115.35440114145848,dry year
2022,157,284,16.1544251583802,47.46468480941614,7,182.56493706886,43,171.6939700641427,0.04866211995989015,0.13748066286109215,53,303.608086901348,231,135,221.3218376191885,261.587900643945,96,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,150.61780278855463,dry year
2023,156,298,51.135371793327,159.1411485946568,NA,NA,NA,0,0.06390103527480977,0.20073783237479773,56,1628.65120260656,242,166,353.8849297168118,666.388906248185,76,NA,NA,NA,NA,NA,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,NA,NA,438.4693481546025,mod year
2024,162,291,42.53075704427,399.7258416524499,8,181.798404432849,68,130.55195902039628,0.06638748983447024,0.13421424961176356,61,1667.7504653629,230,141,500.42632593877096,894.128798297127,89,NA,120,NA,NA,1,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,1,NA,489.9800349095255,wet year
2025,NA,295,34.7222730363038,58.1610898631395,37,86.0091733614579,49,43.2590934348082,0.05223629124986412,0.13324382514366026,96,1833.54281181167,199,111,711.4974868216073,1301.9040059535,88,NA,90,NA,NA,14,NA,6076.011036703976,2107.46016620542,3715.5384908770516,NA,3,NA,706.6318295671091,wet year
