Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2010,158,314,92.2639158504942,863.5484672621432,71,53.5193161670195,72,37.043952011958645,0.05843148010021831,0.2574326890665691,66,2092.8752905798,248,70,569.486645984605,931.228878966304,178,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,390.9552588385929,mod year
2011,122,332,68.5032434397068,113.6799265495466,38,374.482305566873,39,263.45706426470997,0.05208957843835988,0.1623958683062838,67,1409.40213769001,265,158,525.8023296282832,1033.18812593792,107,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,639.1865300799806,wet year
2012,239,296,53.944829290076896,502.63114238759874,1,115.373735682989,63,45.84428849191234,0.0589025756513059,0.13471588055423317,67,1357.81427629207,229,140,190.725731473514,488.247503139674,89,NA,183,NA,NA,1,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,1,NA,357.4276828264127,mod year
2013,170,271,10.6487400632248,41.8265768667597,23,117.302962848669,52,46.774018622961094,0.05508901703971919,0.17903032425600438,50,680.527934205947,221,51,481.76377937039194,583.526187948272,170,NA,66,NA,NA,1,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,1,NA,282.57588080917134,dry year
2014,224,250,8.38379508068557,558.6558420561066,NA,NA,NA,0,0.03880194549970248,0.14335182462435947,70,585.271729798643,180,104,54.89850922319616,89.5085012384574,76,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,131.486113834173,dry year
2015,313,208,13.0623352687563,1018.0392742666438,24,104.712029333031,54,96.26794038550125,0.03192971332852456,0.3642284572788212,78,6171.46813415195,130,21,428.4794365323995,554.1955178972025,109,130,130,130,1,5,2,6068.741365406662,2106.40154367171,3725.2850119155955,1,1,1,325.1324580383375,mod year
2016,144,290,13.4408369678911,481.782679256863,70,189.185235407027,71,175.4828957841737,0.056219987495984176,0.12206608989838744,95,1898.15598121376,195,39,1261.2220411990768,1682.167085403195,156,NA,110,NA,NA,10,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,5,NA,533.2747087455198,wet year
2017,161,306,52.86575367853415,251.33080227877923,17,145.307988159446,18,131.16334500617532,0.05814136477982041,0.2487975825852412,89,2203.10487282056,217,148,787.5388461615162,1443.71957385016,69,133,89.5,132,1,31,3,6068.741365406662,2106.40154367171,3725.2850119155955,1,6,1,944.1378048825587,wet year
2018,171,270,9.64599461060641,21.378550339297252,40,105.486818407336,41,52.1190610185018,0.05484251771134696,0.18970389496077758,52,450.294127747523,218,116,249.3676779378228,351.807117725671,102,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,213.1373873575687,dry year
2019,274,296,72.6315688575948,239.27789670341537,NA,NA,NA,0,0.06027586859194693,0.17188292102420502,75,1490.25980856169,221,145,188.9470187691955,762.5934566024825,76,NA,191,NA,NA,2,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,1,NA,469.3161998698941,mod year
2020,167,274,9.084825549607125,13.043387069859701,74,172.431765390076,75,95.32375392584886,0.060469069657172414,0.22453373770012225,43,387.861822948519,231,26,283.9215523316986,314.82279477378,205,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,134.01921005837525,dry year
2021,191,257,9.39562997264943,125.1082959218424,NA,NA,NA,0,0.06642269899936472,0.10240893653499271,39,348.816173905593,218,142,55.880159680341244,243.692965770839,76,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,112.82067719548215,dry year
2022,157,284,11.8969921390804,19.62759684323233,5,46.511067412686,36,37.05479369640133,0.04648559084532227,0.1425697244991703,53,319.008056917129,231,148,209.236045669138,261.813395418316,83,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,149.2223221794001,dry year
2023,145,298,33.886438023547655,80.30111744580475,NA,NA,NA,0,0.06812343421773706,0.18858799893231576,56,1649.98440858674,242,166,346.7903349673082,661.539720195026,76,NA,NA,NA,NA,NA,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,NA,NA,433.2996609821065,mod year
2024,153,291,11.02773040453685,296.86649249248467,NA,NA,NA,43.161924965720004,0.0678188238749695,0.1435215885434731,61,1699.1978899999,230,152,371.74798002365884,876.878911971434,78,NA,120,NA,NA,1,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,1,NA,490.233729167404,wet year
2025,NA,296,13.73220728838115,30.88389930296383,4,632.693564102049,54,621.5191979228433,0.05120872019806589,0.12709611914196198,97,1826.34560915343,199,120,662.600468148495,1254.76411675579,79,NA,90,NA,NA,14,NA,6068.741365406662,2106.40154367171,3725.2850119155955,NA,3,NA,701.3443819316899,wet year
