Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2010,158,314,102.38460477554,879.1739157029132,71,55.7469563541807,72,37.621099937831104,0.05848732423998068,0.2692884141072465,66,2069.1145282474,248,70,580.873745836204,926.802774065517,178,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,392.7216276458258,mod year
2011,116,337,75.0234549439629,114.2765008120144,38,378.809987183445,39,259.3828736968135,0.04829165289988842,0.16612306467710242,72,1391.25420020604,265,158,541.8864191289284,1027.36966672784,107,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,643.7696398380144,wet year
2012,186,295,21.312989968405,505.914122969881,NA,NA,NA,0,0.05868101611956972,0.13942444399646445,66,1348.53346742144,229,141,197.17236421559662,477.675747006316,88,NA,183,NA,NA,1,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,1,NA,360.13797732653586,mod year
2013,173,268,11.008632690534899,43.68821200549877,51,124.031694380646,52,100.8665637688053,0.058243917954385264,0.18581387585204875,47,660.04976007065,221,105,375.694573468743,488.951344067492,116,NA,66,NA,NA,1,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,1,NA,282.61066190710767,dry year
2014,226,248,8.77821903495574,557.0940672679577,NA,NA,NA,0,0.04201635553153701,0.1536100867482191,68,602.64576924967,180,104,57.93937997087684,116.961951510406,76,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,134.22216718575683,dry year
2015,328,193,13.6250295227998,1026.400140155476,24,105.228943680409,54,96.40401384580609,0.036004273428020366,0.36194236267296387,63,6117.02060221546,130,21,442.09759767950214,565.3483106571225,109,130,130,130,1,5,2,6020.72747908006,2092.60225588771,3728.2040307135635,1,1,1,326.89744262843845,mod year
2016,144,290,13.4928631562408,486.41656028845534,70,195.884509438616,71,180.59515260246866,0.05717288086037833,0.1365763732031856,95,1905.8620584104,195,39,1277.90369246491,1690.6034895277248,156,NA,110,NA,NA,10,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,5,NA,534.050164058289,wet year
2017,160,307,54.1975416993982,250.344891989956,17,154.895470577194,18,141.0922070320323,0.052273504015291836,0.2620711116671264,90,2196.90968295823,217,148,797.5481344797814,1448.46898779503,69,133,89.5,132,1,31,3,6020.72747908006,2092.60225588771,3728.2040307135635,1,6,1,946.5377931395961,wet year
2018,172,269,9.6975901970877,21.143078926324762,40,113.185027463525,41,58.4589797043727,0.05903515803016692,0.1964589587685118,51,449.548146285642,218,116,254.500341033842,351.974416872108,102,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,215.42901442750917,dry year
2019,184,295,43.9112662257589,160.8472287573298,NA,NA,NA,0,0.056755011068336664,0.17190231213167328,74,1472.93804626204,221,145,185.126960963247,768.4582458759645,76,NA,191,NA,NA,2,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,1,NA,467.63645551245594,mod year
2020,170,271,9.35580675922447,12.9635547505278,3,166.141356722549,75,121.8124250774575,0.060887725924361646,0.24544348398998508,40,373.439239470859,231,117,163.7647573090619,235.4075706764985,114,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,133.23169090013153,dry year
2021,206,256,10.5353292998336,161.90358117924382,NA,NA,NA,0,0.07129969731069816,0.15031507400125674,38,332.557252280404,218,142,50.69013068756213,250.67915920783,76,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,112.61325437259849,dry year
2022,150,291,28.5566269173527,52.1121697536688,34,52.8102965722122,35,42.2374317463364,0.046022288015947196,0.12718481980520607,60,327.781058046577,231,134,231.3982757135908,270.418688666758,97,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,155.729265443981,dry year
2023,145,298,36.03023653224275,77.6762485677609,NA,NA,NA,0,0.0649881844622181,0.1996204652309906,56,1636.70830105105,242,166,353.2333079000602,654.66316980617,76,NA,NA,NA,NA,NA,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,NA,NA,438.30441301693014,mod year
2024,196,292,36.2259470229386,1096.5782061904306,NA,NA,NA,46.86373177351099,0.06161351851512005,0.12942096850830362,62,1684.89504122689,230,152,384.452123205279,882.351336495405,78,NA,120,NA,NA,1,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,1,NA,491.165624448105,wet year
2025,NA,295,12.8518451404127,29.9417838196257,53,626.830675444313,54,589.8444118206885,0.052761391133499445,0.1332151704710762,96,1836.38985245204,199,76,1094.684122022992,1330.58993809543,123,NA,90,NA,NA,14,NA,6020.72747908006,2092.60225588771,3728.2040307135635,NA,3,NA,700.3435088646962,wet year
