Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
1991,NA,288,NA,NA,NA,NA,NA,NA,0.03915307296115696,0.12366155210188862,51,410.396974239037,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,150.45123163645852,dry year
1992,198,277,12.1940068796011,166.70782931894828,67,117.610077829124,68,65.76336482863789,0.037448848490793565,0.10045836265270146,64,551.808385393872,213,21,482.6756580191401,620.1429195528785,192,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,153.46760285004152,dry year
1993,485,321,42.0233416882763,48.80150721396662,27,181.100208129428,72,168.7247831851726,0.04181461163136986,0.24067591877769243,77,2497.91019862849,244,134,530.757386109505,1007.15949984943,110,NA,205.5,NA,NA,5,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,2,NA,501.7172573817928,mod year
1994,NA,267,NA,NA,70,198.171240382418,73,145.3675162620753,0.04942182734908595,0.18890484117220416,45,404.442651658215,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,138.33172862197833,dry year
1995,122,332,62.1426836581021,604.8430527203915,NA,NA,NA,0,0.047368903443397024,0.13321708546243408,161,2738.40450984598,171,95,26.489986868186,888.353194906601,76,NA,103.5,124,NA,17,2,6100.032694311767,2147.74627152977,3779.4965405119474,NA,6,1,688.4962648480827,wet year
1996,266,300,628.535180343957,1662.57008168848,3,2078.44246421384,74,2016.0284196317061,0.05145750467847576,0.15943980722728146,92,1919.72899176558,208,119,969.7861269853862,1242.349601254825,89,NA,92,NA,NA,12,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,3,NA,673.4032590401051,wet year
1997,303,162,178.98990746233602,646.5457421392871,49,1752.69879267459,50,1111.146928625888,0.02634538216537568,0.08046557627610579,38,1805.63482417492,124,-77,490.6045405166893,738.4986355068465,201,92,80,81,4,15,7,6100.032694311767,2147.74627152977,3779.4965405119474,1,2,2,723.8963605489373,wet year
1998,182,333,548.743366607855,1411.9117025461383,5,282.499554139048,58,101.81593645703597,0.045525860882052856,0.18955485514192896,113,1860.03535163597,220,120,891.210086050083,1286.88709788844,100,NA,141,174,NA,9,2,6100.032694311767,2147.74627152977,3779.4965405119474,NA,2,1,752.3933842427261,wet year
1999,150,316,59.2229046138334,241.439869594721,53,1549.74458532654,55,1000.4252299640505,0.04695171761458738,0.22762876032309232,76,1658.0993020993,240,90,793.992037458494,1041.38505247848,150,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,662.5451807084526,wet year
2000,208,311,67.0404478147869,138.8494187330098,7,284.039077417261,62,224.38692793375515,0.04287546865491028,0.17890615592190218,114,1554.97761401344,197,96,723.6673746830263,949.68422571962,101,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,471.7559039325056,mod year
2001,194,261,9.30448236812971,101.86541214167539,NA,NA,NA,0,0.061138644094984027,0.10584477620813575,33,356.813347774931,228,74,179.2910696325284,221.632155034992,154,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,109.968991861204,dry year
2002,149,292,13.128513278455799,73.23847674743604,5,218.714558633322,75,209.37316957728444,0.04664993821706877,0.16196308304219809,95,1326.55262151667,197,107,485.32998848491695,595.5466424512645,90,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,321.41433738865726,dry year
2003,143,322,64.6233652859127,417.5246961078889,NA,NA,NA,0,0.043947154430060975,0.21078028815239258,80,1542.67564357605,242,166,800.2470251882717,1091.00829029706,76,NA,97.5,NA,NA,7,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,4,NA,671.9891479946136,wet year
2004,186,294,37.9510431526995,388.30556154600856,9,533.447701566737,67,468.51806124990844,0.0430152533375781,0.14775472335388307,98,1053.8456528021,196,96,594.8601931793578,937.12381241425,100,NA,141,NA,NA,1,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,NA,440.7341102837585,mod year
2005,132,311,39.9252086405682,658.4061729711701,34,64.2824009521258,35,22.711941253647197,0.045710102317676256,0.18622641011195096,80,1523.26197775226,231,116,614.9997715976943,779.41758456437606,115,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,430.7294178778659,mod year
2006,276,160,204.96735589544,1378.3270702453622,35,96.2482522544148,36,55.332961575644894,0.04074655364793897,0.11908568722318733,35,3415.99732111194,125,47,1783.8942120130778,2462.099634651055,78,92,92.5,89,2,40,6,6100.032694311767,2147.74627152977,3779.4965405119474,1,4,1,922.0859740720681,wet year
2007,146,281,13.319720740405,107.6436118141836,1,383.789269362571,47,176.60701558015802,0.04180633031884684,0.16766682226889978,105,992.304123686043,176,105,400.65005468428546,657.3575685217465,71,NA,74,75,NA,3,1,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,1,377.2966277384769,mod year
2008,206,303,74.6434912012749,234.4055811784654,17,185.099410209624,18,171.49133193123706,0.0525211357610228,0.20865785741466647,62,1218.17064214816,241,179,239.4379207832586,547.596682211254,62,NA,230,NA,NA,1,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,NA,380.7474773014867,mod year
2009,147,293,14.98437463267315,61.3682089006807,44,182.238022985882,45,91.0486376185233,0.056061475900471266,0.11750623202642639,57,858.450010344733,236,92,422.936746448672,574.759730659274,144,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,263.80454757108765,dry year
2010,107,322,69.79335075289714,312.6921150098113,4,62.2442582858443,59,46.947007763333104,0.04884970264948891,0.23353550941779835,74,2142.93689622363,248,173,175.82980516226647,551.155656723908,75,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,415.112897705122,mod year
2011,115,338,81.44127230766605,121.321252833236,25,123.507185744977,26,51.21960381330689,0.04786751451210921,0.1516401577564947,73,1443.22533200933,265,201,532.0661501120971,982.7357700461234,64,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,662.6240345855354,wet year
2012,175,306,42.27063223353985,549.7590515750915,NA,NA,NA,7.30201855111099,0.04652510864082858,0.13134014574159233,77,1396.20655086441,229,141,195.26897438822664,487.63033437721197,88,NA,183,NA,NA,1,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,NA,374.89900853132224,mod year
2013,160,281,28.6197126456704,56.0461255346145,51,150.428602577841,52,107.35408549970188,0.047370409442762135,0.169607619682314,60,716.768711753987,221,105,380.241553443621,498.58560615666204,116,NA,66,NA,NA,1,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,NA,301.40805728751445,dry year
2014,190,256,10.3719221239622,257.470794989976,NA,NA,NA,0,0.037967888083100185,0.11471472977190766,76,601.887770991459,180,104,64.90476391349017,97.0081552157168,76,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,144.42442499214266,dry year
2015,328,193,48.3601866901877,1038.94502972192,12,212.078405481223,54,201.6092854592835,0.036515119777956066,0.3628828144690194,63,6211.26539293177,130,49,425.1574136240865,578.6268910369536,81,130,130,130,1,5,2,6100.032694311767,2147.74627152977,3779.4965405119474,1,1,1,346.9736510698809,mod year
2016,134,300,38.5615135730443,525.6299744352275,49,275.992548848717,71,224.51902481543777,0.04457637675667644,0.10974315575900137,105,1912.96974819802,195,39,1285.680627886427,1709.655915739435,156,NA,110,NA,NA,10,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,5,NA,559.421545969378,wet year
2017,144,323,64.6940497986027,282.0740598177813,17,226.602673944959,18,184.9187127440148,0.04526752165461236,0.2266247360081793,106,2230.53484537887,217,148,813.831310414295,1458.99856252086,69,133,76,132,1,30,3,6100.032694311767,2147.74627152977,3779.4965405119474,1,5,1,971.5989353767231,wet year
2018,161,280,12.26023720732545,58.810417452755424,39,122.690480940621,41,56.092518951869295,0.044362323264248923,0.17971948218799993,62,477.032235300883,218,116,254.7335216530498,357.877439177174,102,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,224.77192828857306,dry year
2019,173,306,53.3739619795917,165.2119127056991,NA,NA,NA,0,0.046584974934550126,0.17011526590274337,85,1517.01344802867,221,145,225.622326124885,780.9562454126485,76,NA,191,NA,NA,1,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,1,NA,493.3919313220764,mod year
2020,160,281,11.2216743444255,40.5906477294249,3,192.092335504965,75,138.3803786482302,0.04966213089214597,0.20522371369398804,50,423.904507287694,231,117,179.811822406243,243.868977094615,114,NA,NA,NA,NA,NA,NA,6100.032694311767,2147.74627152977,3779.4965405119474,NA,NA,NA,147.45317163060847,dry year
