Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
1991,NA,286,NA,NA,NA,NA,NA,NA,0.04228057764149925,0.12402739485536664,49,401.482751228654,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,147.15173497378169,dry year
1992,207,268,11.1183779223114,125.47594326576314,67,107.06938552301,68,68.14376588235109,0.045757210663544816,0.1059710884925042,55,547.542872305245,213,21,478.5818216241842,613.7846854709715,192,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,146.56999701134006,dry year
1993,493,313,30.1929544821527,35.82211252744562,21,114.194434267781,73,102.8110449085998,0.05211274120616365,0.2414315156907549,69,2446.67572913891,244,134,506.2110441101856,979.376339750056,110,NA,205.5,NA,NA,5,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,2,NA,479.14738592502493,mod year
1994,NA,263,NA,NA,72,189.755395606708,73,148.3414894228478,0.06246956209482573,0.20482077151077174,41,391.276951504305,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,132.78877296940402,dry year
1995,127,327,53.827369193310545,557.8891418389221,NA,NA,NA,0,0.05046855571797605,0.12101451532973036,137,1643.33278483121,190,114,13.5677716954607,962.872455322974,76,NA,103.5,124,NA,16,2,6066.800203191566,2117.2542639478,3714.6911841155115,NA,6,1,666.338673107841,wet year
1996,271,295,609.298946196567,1605.4557324451262,10,370.281764925334,67,316.0650290505755,0.05837038312541777,0.18210735098461203,87,1914.85135778642,208,119,935.1856421362002,1233.4580711877102,89,NA,92,NA,NA,12,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,3,NA,656.196196750951,wet year
1997,300,163,157.433814434327,637.550679605847,49,1679.68825329931,50,1059.5927469564353,0.025503094957304545,0.08041127042635945,39,1780.89105520408,124,-77,483.59584624167553,728.1568334420085,201,92,80,81,4,15,7,6066.800203191566,2117.2542639478,3714.6911841155115,1,2,2,700.1061366388896,wet year
1998,188,327,518.732153499401,1381.4084384141363,5,251.279770132901,58,93.3299814407055,0.051442828824358244,0.20902085265663448,107,1832.39018032709,220,122,880.726305945357,1260.21361127044,98,NA,141,174,NA,9,3,6066.800203191566,2117.2542639478,3714.6911841155115,NA,2,1,733.9624334157448,wet year
1999,194,307,75.7747581299332,738.2682645290668,54,1507.84961899169,55,987.7758351430035,0.05776915513179575,0.2319785518919534,67,1637.59758485283,240,90,786.654802336918,1036.48269005789,150,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,643.8279223718765,wet year
2000,212,307,57.5048746873014,134.1500641457476,51,162.772578666888,52,82.1130725326198,0.04568847335295063,0.1861029498035485,110,1546.33026197785,197,61,874.8876879463285,963.5806492739521,136,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,455.11978027466887,mod year
2001,299,256,11.11974452634285,684.6856108532352,NA,NA,NA,0,0.07923478982212652,0.12726882554071617,28,335.112607670298,228,74,173.875464935933,213.822811049493,154,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,102.7618692429734,dry year
2002,154,287,9.88108218094517,40.60070946656307,67,47.3856367699753,68,35.9194619024543,0.04925325115223818,0.16314764759796074,90,1308.35780217764,197,7,790.5375191522935,891.2057125901949,190,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,301.7127521573056,dry year
2003,152,313,55.0612591538806,401.95128203015986,NA,NA,NA,0,0.051428400234845184,0.22286534857720386,71,1529.08983785743,242,166,747.0909636947588,1076.89959044432,76,NA,97.5,NA,NA,7,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,4,NA,647.0725175754425,wet year
2004,290,289,75.2808105779881,783.688452075857,9,525.238635609484,67,469.74342092002337,0.043634071665346455,0.15760131739366476,93,1035.25272599286,196,96,582.010722786791,917.634653315563,100,NA,141,NA,NA,1,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,1,NA,424.8312974568764,mod year
2005,137,306,20.770263011159,587.1545247172851,69,1157.93980217452,70,862.5399964600521,0.052536964607442296,0.1959310075098541,75,1507.88701820476,231,17,989.7283193056617,1136.9227523834502,214,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,408.469290214328,mod year
2006,276,160,186.674979789476,1362.410741761214,35,81.1658853481294,36,58.99572299189549,0.04088863335698428,0.11923766232264957,35,3403.73078796168,125,47,1747.042601088398,2399.4678060721953,78,92,92.5,89,2,40,6,6066.800203191566,2117.2542639478,3714.6911841155115,1,4,1,902.0399630032936,wet year
2007,152,275,11.1608885655275,84.5331093949592,1,369.467005697527,47,181.9798069655895,0.047259463055947894,0.17155370124732586,99,983.789365144635,176,105,382.2306234375485,614.090275871484,71,NA,74,75,NA,3,1,6066.800203191566,2117.2542639478,3714.6911841155115,NA,1,1,362.87742890891616,mod year
2008,212,297,36.1664761431491,219.8335913188608,18,89.2001314428753,19,77.9502580917999,0.0624727695662312,0.22914787364969189,56,1199.60591802418,241,179,224.8559042559424,501.0158192835655,62,NA,230,NA,NA,1,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,1,NA,359.85028576457927,mod year
2009,255,288,30.990694206874352,491.838604189451,44,161.33618320778,45,116.0614275079854,0.06270673405519432,0.11836539778652858,52,831.434372019023,236,92,405.0677760303282,559.824855622212,144,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,249.26417815234316,dry year
2010,155,317,120.794631039845,864.360312212473,71,61.4232903799337,72,27.055684095108,0.055720808482347964,0.24407571185069282,69,2106.25235555403,248,70,563.502771894445,896.180298409123,178,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,392.0554474820018,mod year
2011,117,337,72.43082704872185,116.05040638906709,38,380.093671232884,39,249.41081905411198,0.048200884205692615,0.15486164987214612,72,1424.02899035587,265,158,529.8975557207737,1035.58625340116,107,NA,NA,NA,NA,NA,NA,6066.800203191566,2117.2542639478,3714.6911841155115,NA,NA,NA,644.8892783320146,wet year
