Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
1991,NA,284,NA,NA,NA,NA,NA,NA,0.040214643373374874,0.13960892315814727,47,392.479759244575,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,145.17228159832794,dry year
1992,205,270,10.7326788161511,142.135057316194,67,109.459309683447,68,70.98485003384661,0.04158086251461612,0.11870635439429185,57,539.743154018846,213,21,471.911097702239,608.039124071267,192,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,146.37975238732352,dry year
1993,494,312,31.9135016005279,41.38409185819367,20,132.769532075123,72,121.84605412285717,0.050292099770086585,0.2414069750769802,68,2455.89044562973,244,134,527.4108800005085,1006.04843667052,110,NA,205.5,NA,NA,5,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,2,NA,490.0651504477475,mod year
1994,NA,262,NA,NA,72,192.807285838369,73,146.45689811577552,0.058039477792481156,0.20498246554614774,40,378.32806460252,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,133.1569371341108,dry year
1995,127,327,58.660240606148,592.3011591783429,NA,NA,NA,0,0.050611367274772986,0.13323724194819864,156,2736.96372049026,171,95,14.5095294951775,879.634743492732,76,NA,103.5,124,NA,17,2,6097.67740223136,2129.46561793125,3767.969816931578,NA,6,1,675.8328633954895,wet year
1996,274,294,625.060609519802,1643.702558821094,3,2069.06691067012,74,2010.0914825757789,0.05880824899980093,0.17278714050810884,86,1918.86002207188,208,119,969.2379567055177,1241.7444084152348,89,NA,92,NA,NA,12,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,3,NA,665.5643033618935,wet year
1997,303,162,177.1911361090435,644.9306356645751,49,1716.99582807244,50,1089.882390053292,0.02634652943342053,0.08059457045913311,38,1806.09710297246,124,-79,490.19365191650996,744.6431014091665,203,92,66,81,4,16,7,6097.67740223136,2129.46561793125,3767.969816931578,1,3,2,714.4267397979111,wet year
1998,188,327,547.961007769332,1403.1191189434862,5,285.768102303699,58,106.316153109874,0.05023553551046355,0.20526613211332814,107,1850.5549576753,220,120,891.427532840791,1286.30599995169,100,NA,141,174,NA,9,2,6097.67740223136,2129.46561793125,3767.969816931578,NA,2,1,745.6402012435461,wet year
1999,194,307,85.2306361911551,765.2379120410726,54,1542.17195996667,55,994.1413651369661,0.05615518111886775,0.24481800661359396,67,1625.12026728534,240,90,787.996596180031,1039.18360808984,150,NA,115,NA,NA,1,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,652.2137279887919,wet year
2000,213,306,60.15725957653035,138.3941828408297,51,174.805315643679,52,82.34582438926398,0.0461039800527692,0.18859580396587183,109,1553.22242602724,197,61,884.0574354598682,973.3325042986235,136,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,464.91092230549884,mod year
2001,299,256,12.24329924678605,705.4325361423407,NA,NA,NA,0,0.07440692594519285,0.11321397723791184,28,316.252217221141,228,74,171.6205049301796,210.781531567243,154,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,103.91617664342962,dry year
2002,154,287,10.5300513103441,56.12266925735117,67,57.9506365209071,68,45.122675376299405,0.04781169560077961,0.16210832756371102,90,1314.71885652807,197,7,797.8190723635342,898.3699712421705,190,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,309.8948972903348,dry year
2003,150,315,61.0806686274694,414.239937530232,NA,NA,NA,0,0.04998930544022055,0.22741215243016027,73,1524.55288414153,242,166,796.5354210128612,1087.03571727404,76,NA,89,NA,NA,8,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,5,NA,660.1248853522937,wet year
2004,190,289,16.421586539083,379.631363823925,10,532.609141724977,67,471.2387865590745,0.04399975168315704,0.1491734213123971,93,1045.45228842768,196,96,594.5592827896597,938.030917043232,100,NA,141,NA,NA,2,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,433.98679521804985,mod year
2005,136,307,23.6557334888077,648.1686309201928,10,1194.65164631333,70,1178.0214310231306,0.05020000513450737,0.19954512648499176,76,1504.34574189894,231,117,609.7305699014312,778.498320081967,114,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,420.6925384834722,mod year
2006,276,160,195.606913268734,1365.1755777050703,35,89.6744679101998,36,64.5897480938161,0.04080669482316253,0.11899534741053905,35,3417.24702705666,125,47,1784.164753424299,2459.1007491183,78,92,92,89,2,41,6,6097.67740223136,2129.46561793125,3767.969816931578,1,4,1,912.193974003999,wet year
2007,151,276,12.0151076417282,76.48204509890252,1,382.753049570588,47,181.60997984021253,0.04612387632651052,0.18333298841674753,100,992.184854938809,176,105,399.0563229838595,654.0181866562884,71,NA,74,75,NA,3,1,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,1,371.0316098661833,mod year
2008,211,298,41.5244343467037,233.9758838396246,18,76.9531603290887,19,64.752485353729,0.05734022158893532,0.2230072569903095,57,1198.22778767788,241,179,237.6396027166032,545.9260409706515,62,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,370.3450682757743,mod year
2009,168,288,12.0508467793397,67.49745475385488,44,167.99473501426,45,109.98271882312619,0.05860758977354312,0.11888442085623026,52,834.454879610476,236,92,414.30931613597403,574.184109765751,144,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,255.62297733946718,dry year
2010,113,316,58.6437665593444,307.2293276295091,7,67.6054783956268,72,55.473040839092505,0.05449648701511274,0.253549158474003,68,2107.27950552593,248,157,425.8980038770033,575.703948387121,91,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,404.9565286139042,mod year
2011,112,341,79.7649026520793,120.2690114636176,9,400.653273469016,39,338.4524064450167,0.04998928011673368,0.16060499626046618,76,1421.01273360393,265,201,532.0313545382382,980.2915373235035,64,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,654.4626009200152,wet year
2012,181,300,34.6672902664492,535.3631462027499,NA,NA,NA,4.107704758882008,0.054371392450881274,0.13539698005237008,71,1372.6562459616,229,141,196.84615969583132,488.78811591736155,88,NA,183,NA,NA,1,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,368.43861943868683,mod year
2013,167,274,12.74819291485625,52.19307957907152,51,147.989376853691,52,112.35307583790845,0.04931007968179114,0.17954523224266059,53,690.830048144135,221,105,379.0969311129205,497.0428988361575,116,NA,66,NA,NA,1,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,294.5523443818349,dry year
2014,193,252,9.12891145585218,213.14186130121112,NA,NA,NA,0,0.039469971837836224,0.122230877688368,72,602.489510023941,180,104,62.986551326975544,97.7833285005167,76,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,139.38905742007196,dry year
2015,313,208,24.35767686638915,1040.945830397975,24,112.505162905524,54,103.34683829698473,0.029333295062724914,0.36299908299543227,78,6207.20747613074,130,50,422.414138428749,577.030210316612,80,130,130,130,1,5,2,6097.67740223136,2129.46561793125,3767.969816931578,1,1,1,338.8746432290372,mod year
2016,141,293,21.6960222858698,510.32897949532975,70,259.865239754746,71,234.27540780166504,0.05143010588417882,0.12250729574345143,98,1910.3409718175,195,39,1283.235491860413,1707.282721084905,156,NA,110,NA,NA,10,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,5,NA,548.6503687121956,wet year
2017,155,312,59.96321692724325,265.3785172988875,17,208.565421782273,18,184.26277550768305,0.051251665227350446,0.24277957424083393,95,2213.72011831206,217,148,809.4024833412781,1456.73409126169,69,133,76,132,1,30,3,6097.67740223136,2129.46561793125,3767.969816931578,1,5,1,961.2537168384808,wet year
2018,167,274,10.98809643521735,38.371868539858525,40,119.973238049983,41,59.5657307335824,0.04952464690566079,0.1887298526501788,56,457.784597459017,218,116,254.5419600225964,357.779314269194,102,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,219.4232179571617,dry year
2019,180,299,48.8551233797898,164.994790858973,NA,NA,NA,0,0.05319378369956665,0.17093899949400143,78,1499.26463985133,221,145,216.990604099212,780.0471788577349,76,NA,191,NA,NA,2,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,482.0865647885342,mod year
2020,164,277,10.149000742437,20.265763363213253,3,184.19593923096,75,134.87227115268843,0.0548961760841834,0.2185510815472083,46,400.368360950349,231,117,171.1293155191063,242.6974273305085,114,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,141.45782323316791,dry year
2021,198,261,11.2642935066697,174.3085609027143,NA,NA,NA,4.0488845845263,0.058210330084046684,0.09196977658771475,43,362.229796099677,218,142,78.13486101621595,260.575620435668,76,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,123.11515516789005,dry year
2022,154,287,13.2298669851635,27.98549441987907,5,50.9857626790359,36,39.62530373791015,0.045701883380679445,0.12031722796619003,56,332.553675852926,231,137,233.9325587927804,276.6873873976525,94,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,160.52000482667324,dry year
2023,142,301,41.3425206913844,93.23794177298922,NA,NA,NA,0,0.06084218465174082,0.1909501035543511,59,1659.85342737562,242,166,366.47455037701366,677.691643284742,76,NA,NA,NA,NA,NA,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,NA,NA,447.50111804226003,mod year
2024,195,294,37.583440565214346,1125.8914151007102,NA,NA,NA,27.074598287288495,0.06210276308850982,0.14305409619364448,64,1712.11095949141,230,152,390.0159187072111,893.166289697317,78,NA,120,NA,NA,1,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,1,NA,500.9108642333218,wet year
2025,NA,300,24.5107152637141,39.5870367813566,48,107.767671748036,49,69.2724514478397,0.04564388388370002,0.13840948202005682,101,1840.91209172345,199,75,1107.71960751791,1358.35889466853,124,NA,90,NA,NA,14,NA,6097.67740223136,2129.46561793125,3767.969816931578,NA,3,NA,717.7795168873569,wet year
