Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
1991,NA,282,NA,NA,NA,NA,NA,NA,0.045620530477906214,0.1547690925036547,45,376.500150474458,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,NA,NA,141.51419661338542,dry year
1992,211,264,10.47767361026495,115.46433537881913,67,94.7813324976936,68,72.3689201109011,0.04828972699250527,0.14086898080467541,51,538.71559531238,213,21,471.1725102487108,606.9708145282715,192,NA,NA,NA,NA,NA,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,NA,NA,141.85724457952924,dry year
1993,499,307,25.4271780750203,35.35398016039702,20,75.6887889880355,72,65.116447342408,0.05419727097944895,0.24282988958118804,64,2416.10504015241,243,133,512.2937706558582,1003.4600228286849,110,NA,205.5,NA,NA,5,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,2,NA,478.2944904528593,mod year
1994,NA,258,NA,NA,72,181.56092964826,73,140.773594348152,0.05617002701329929,0.2156754479380534,36,353.173823940764,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,NA,NA,127.49943379102658,dry year
1995,129,325,54.628646311359546,570.3030074519229,NA,NA,NA,0,0.05055998828711081,0.13668519250563524,135,1654.38741998438,190,114,12.95188300792238,973.098708125156,76,NA,103.5,124,NA,17,2,6089.607755635592,2118.29285848763,3737.1365977314017,NA,6,1,662.831483482325,wet year
1996,277,291,582.24055423494,1601.511840326809,3,2041.40068953093,74,1986.3532374307904,0.06009826202872988,0.17070303265751033,83,1916.0250391013,208,119,955.9933217316418,1238.253488208315,89,NA,92,NA,NA,12,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,3,NA,655.0803080226809,wet year
1997,304,162,168.166865403303,639.0430103907232,49,1615.53605474414,50,996.149232833726,0.026414028469313486,0.08052579163402465,38,1789.42768104493,124,-79,482.0816849434694,737.927306326298,203,92,80,81,4,15,7,6089.607755635592,2118.29285848763,3737.1365977314017,1,2,2,698.8197404250595,wet year
1998,189,326,540.5207102261825,1396.80067108453,5,277.977135024422,58,105.88249799420203,0.05156533058351547,0.20822553306113523,106,1815.58628472636,220,119,893.1840206029207,1274.79815990841,101,NA,141,174,NA,9,2,6089.607755635592,2118.29285848763,3737.1365977314017,NA,2,1,733.9340754975736,wet year
1999,197,303,70.12101077646315,747.156442972713,54,1528.69303833785,55,988.0491559492991,0.06187983790171647,0.26286784841997923,63,1587.34338348008,240,90,765.673475947182,1037.71146879268,150,NA,115,NA,NA,1,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,1,NA,639.8263702347632,wet year
2000,216,303,48.2850735384425,137.7908084613366,61,272.11503931175,62,196.80328752688862,0.04857369681219363,0.1967945528665366,106,1550.20126446048,197,62,873.5621535643705,969.696197205515,135,NA,NA,NA,NA,NA,NA,6089.607755635592,2118.29285848763,3737.1365977314017,NA,NA,NA,456.569564319259,mod year
