Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2010,92,338,55.9269957571338,330.3028800349614,3,90.7051861348842,72,52.2554422559367,0.03946727516233333,0.16808573295825227,90,2310.91781192212,248,168,317.4261315147288,510.138836173831,80,NA,248,NA,NA,1,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,1,NA,428.5095194224337,mod year
2011,91,362,94.26976235480606,120.19647947067561,15,161.655621535491,25,104.76775007315071,0.03728493655833099,0.10702149714661871,90,1574.31975128766,272,207,486.39265749085996,989.4141046057434,65,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,663.614918950099,wet year
2012,156,325,50.4607717365752,502.8942938778127,NA,NA,NA,19.592642516866007,0.039066622481910555,0.13376061862483243,96,1462.19919943688,229,141,177.73354118781683,452.2943725445675,88,NA,183,NA,NA,1,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,1,NA,380.03366497669776,mod year
2013,137,308,40.938121774325055,59.66386177258049,51,148.363749107475,52,95.8064755828565,0.03316636839872909,0.08275561303770634,87,858.803565746918,221,105,350.6935714842515,494.277911660514,116,NA,66,NA,NA,1,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,1,NA,308.1838400955947,dry year
2014,141,275,26.40970077173565,59.778538386932034,NA,NA,NA,0,0.030026835956253946,0.04735495158707702,83,402.165820265675,192,112,68.86218105869646,285.428623720071,80,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,153.64752507690167,dry year
2015,328,193,80.2973243890044,981.3526694874672,19,81.7965260019852,26,54.8918922192586,0.03633302337772261,0.3672602534318143,63,6100.44437176966,130,79,265.6372417849841,512.5329580382916,51,130,130,130,1,4,2,6010.13512272442,2266.72604342369,3690.535461569096,1,1,1,354.65273777601084,mod year
2016,112,322,54.3732117298087,533.6246836351141,52,254.359634158464,71,170.12643702338525,0.03717780658333427,0.11040931365183701,127,1902.40007661097,195,39,1251.014304072865,1676.996736162445,156,NA,122,NA,NA,8,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,3,NA,570.1661381641946,wet year
2017,75,339,61.08362377840335,140.3932492561105,17,225.025089303681,18,168.0234772291522,0.04102046754704944,0.14432120880108248,122,2308.65056126787,217,148,749.2866612753534,1429.97710017124,69,133,77,132,1,24,3,6010.13512272442,2266.72604342369,3690.535461569096,1,5,1,979.2534628497017,wet year
2018,146,295,34.0164268566903,72.12981284044352,2,162.962497184374,45,101.3090074951795,0.03716242241544847,0.06901187696603178,77,553.024575103932,218,169,195.8531100402912,326.85335932633654,49,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,243.2298644952041,dry year
2019,166,313,59.753487045198,156.648838877093,NA,NA,NA,0,0.04236604037279092,0.1665792065067704,92,1608.07918301422,221,145,231.2630144088755,733.6095773964814,76,NA,191,NA,NA,1,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,1,NA,510.3307925780481,mod year
2020,168,299,33.4640956589092,72.32909383196687,3,226.446079556883,75,166.276500720443,0.03993892011906214,0.07487247467861753,55,434.104805444744,244,130,204.135658707093,249.227105127383,114,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,168.93746394654093,dry year
2021,176,285,37.6404592419572,196.01860789348325,33,51.3734474177324,52,17.354481910634,0.03562424707292143,0.07702661777293728,58,426.539128572554,227,125,215.29255516208548,279.845922609384,102,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,151.60619225634613,dry year
2022,130,311,30.0042405054417,57.3795811925201,7,231.682709195343,36,193.81706132120638,0.032137936377109405,0.09051715789994172,63,418.050733410846,248,152,233.6995142821844,274.387219304895,96,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,191.43643178038946,dry year
2023,95,335,53.7708759448562,103.9962840108915,NA,NA,NA,0,0.03728621603301136,0.10483994290797621,93,1797.0595729173,242,166,304.4306325226952,634.832226860885,76,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,469.434555067371,mod year
2024,164,325,67.7047027995972,1409.0337125242054,1,108.783581519285,53,54.470367936859795,0.042157946924517214,0.10682009587853487,95,1891.5181318132,230,165,289.74792627797797,825.2885777293535,65,NA,NA,NA,NA,NA,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,NA,NA,525.438189656918,mod year
2025,NA,313,56.2006149396594,72.74382698950153,48,129.835827444088,49,58.578710321669504,0.03780720821770436,0.1186535066135908,91,1809.05736308844,222,98,1091.5823171257618,1483.64864952849,124,NA,90,NA,NA,10,NA,6010.13512272442,2266.72604342369,3690.535461569096,NA,3,NA,742.6626222488023,wet year
