Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,303,252,10.4654953637816,653.9266628115975,NA,NA,NA,0,0.08284106440354908,0.16893400863381597,24,276.854827557516,228,90,157.086161159318,201.761462652872,138,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,105.4776578257796,dry year
2002,157,284,9.579010371969549,70.86963388986455,67,47.8149020763761,68,37.0374608982682,0.04996125573790543,0.1625683529353603,87,1299.43308286352,197,7,785.2003898580078,885.351407358408,190,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,287.43540997682516,dry year
2003,160,305,70.493870712342,405.089858324153,NA,NA,NA,0,0.0527982243424631,0.24670709297610688,63,1502.69948167538,242,166,776.7806907153123,1083.2188721218,76,NA,89,NA,NA,8,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,5,NA,645.6546679009301,wet year
2004,194,285,14.4240160923242,361.3391912677764,11,545.502673704082,67,474.219601936532,0.046419313005621965,0.15496287022253144,102,1043.88348340495,183,83,570.6045922536593,876.0360604166995,100,NA,141,NA,NA,2,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,NA,422.374057415487,mod year
2005,138,305,16.6578784458293,621.798220985106,11,1131.37115597346,70,1116.5142147654042,0.05293226424871019,0.21010737369761745,74,1481.14486417916,231,117,601.4695456057668,758.645101102671,114,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,407.22490396010426,mod year
2006,276,160,193.940988825058,1346.328581487736,35,105.347386783813,36,85.30807524696465,0.04086129683100549,0.11913492421819094,35,3408.73983010478,125,47,1726.444827130866,2413.3073542112497,78,92,82,86.5,2,45,7,6025.666791105685,2067.83314537359,3629.2736703920637,1,3,2,899.2640876504906,wet year
2007,142,270,10.3394248645847,33.381967967984764,1,398.116511414666,47,199.2507615146405,0.055536557121499186,0.20800266428405892,94,987.486696308895,176,105,389.6365341414075,620.214427665725,71,NA,74,74,NA,3,2,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,1,360.46967240055505,mod year
2008,216,293,45.9628521720147,237.716549451625,18,45.487726846972,19,35.08986560979196,0.06740328342950914,0.23078091689890307,52,1170.08289748494,241,194,195.08500336745442,487.924398462879,47,NA,230,NA,NA,1,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,NA,357.28953270860734,mod year
2009,170,286,10.7583520475318,85.9103985655133,44,180.305861105997,45,129.5899613387977,0.058926785938796855,0.13575105244942762,50,806.94487682356,236,92,399.5736746772256,548.446747931132,144,NA,NA,NA,NA,NA,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,NA,NA,250.2317625333722,dry year
2010,159,313,115.5740728446385,823.0207793707881,6,86.4442059126273,71,75.57230454068525,0.058541684750148607,0.269430363385691,65,2067.83314537359,248,157,403.5104544053082,549.1196885255335,91,NA,248,NA,NA,1,NA,6025.666791105685,2067.83314537359,3629.2736703920637,NA,1,NA,393.52114509324616,mod year
