Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,301,254,13.4737106718066,716.8001107435787,NA,NA,NA,0,0.07595579669033493,0.16036628596246583,26,284.293694529674,228,77,176.74093092193812,230.18855545428949,151,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,112.07280520407978,dry year
2002,151,290,17.57120299311475,98.15505011062092,67,141.673111637329,68,128.00857996210817,0.047308299381878124,0.1613942042980553,93,1329.23988781402,197,7,809.2776885026714,910.629188043644,190,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,319.0907032810237,dry year
2003,156,313,77.5595058001631,453.89079576213067,NA,NA,NA,0,0.03985013290016814,0.20209571806194476,136,2184.23032789328,177,101,761.2115291120396,1189.4632514413552,76,NA,89,NA,NA,10,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,5,NA,676.2821442321665,wet year
2004,140,292,24.0661782032444,82.8064559864902,10,559.853180927844,67,481.4796393600605,0.04648109440978633,0.14546061467102753,96,1049.77171360596,196,92,638.2849876084385,987.49045666693,104,NA,141,NA,NA,2,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,NA,439.9969661233639,mod year
2005,130,313,44.5834057004052,689.22801300094,22,82.9073357654651,23,56.70909300553251,0.04586712562574451,0.18267103363344106,82,1491.40050499686,231,164,365.60256912701504,717.529693774551,67,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,434.775688519717,mod year
2006,276,160,207.407987666507,1354.458532781814,35,123.455860945147,36,77.73462812625095,0.040305880253539185,0.11885470056981608,35,3421.25160399643,125,47,1788.4501923231683,2467.942188763985,78,92,92,86.5,2,41,7,6113.53736621844,2133.56624749474,3780.0462885072498,1,4,2,923.7712680348749,wet year
2007,156,271,14.6957783937029,106.82450692043861,1,397.352177770636,47,183.95927374081748,0.0515482362598783,0.19355422519695917,95,995.095576425029,176,105,407.590005935812,669.347837976818,71,NA,74,75,NA,3,1,6113.53736621844,2133.56624749474,3780.0462885072498,NA,1,1,373.7118963981447,mod year
2008,206,303,88.587311616228,256.2380310931432,17,241.271904210936,18,226.23950163146702,0.04659388517494849,0.21626530043877282,62,1171.21419302502,241,179,261.24546118709844,557.3514392513655,62,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,379.5110912971787,mod year
2009,146,294,24.2439552603581,78.13079901206925,44,188.899783358729,45,85.037684863168,0.05125557922333496,0.11474235225072178,58,818.553183823902,236,92,428.38088654046777,580.216378028881,144,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,265.97853541997625,dry year
2010,104,325,92.3096614234566,333.72253328242584,4,79.5801791509655,59,53.30280047365966,0.046189216995048736,0.2111732147227003,77,2081.92079539603,248,173,194.1988157300416,566.4288004902735,75,NA,NA,NA,NA,NA,NA,6113.53736621844,2133.56624749474,3780.0462885072498,NA,NA,NA,421.60670656316336,mod year
