Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,302,253,13.0564838246665,693.464375140106,NA,NA,NA,0,0.08095382633484999,0.16377650285035766,25,280.066103834359,228,74,163.4229955341302,210.596333934029,154,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,104.34664749732418,dry year
2002,147,291,29.8908326031924,73.77767203363874,67,124.647657376129,68,111.3139456514271,0.04563392955668898,0.1630587140884529,94,1292.66272171569,197,7,782.3305704401081,880.971264659905,190,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,310.9901637381779,dry year
2003,152,313,93.2492073151799,412.37451219583426,8,74.1183817257892,55,44.18858527360311,0.03811476955805443,0.21582714567338698,71,1503.77698774618,242,169,729.9381150430935,1072.77766580978,73,NA,89,NA,NA,8,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,5,NA,661.2987569426376,wet year
2004,138,294,32.8877733768661,71.48099903018084,10,533.497730677983,67,438.1923534583559,0.044092545417777115,0.15332596817624305,98,1024.92310421817,196,96,589.4401112042935,907.466767809834,100,NA,141,NA,NA,1,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,NA,422.97999796014795,mod year
2005,134,309,52.7092124259528,589.090201714464,3,72.1662695115909,42,37.7606157606753,0.03878796765436852,0.18203256559884165,78,1480.73764192807,231,164,335.86091646681643,686.727170540513,67,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,419.3171825871157,mod year
2006,276,160,193.736519356916,1346.611025249606,35,105.86127649538,36,51.99283765257635,0.04072204012094989,0.11882356610674415,35,3388.76415424861,125,47,1737.104183257049,2383.404741877775,78,92,92.5,89,2,40,6,6061.9825305736795,2100.16384541421,3728.922504338952,1,4,1,907.287849593799,wet year
2007,158,269,23.5753165972952,101.47485318148983,1,386.057770744596,47,186.92780051345898,0.055654754882731874,0.20861218129016865,93,983.29908802912,176,105,388.3310257096575,636.3437681705035,71,NA,74,75,NA,3,1,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,1,363.1036257694564,mod year
2008,205,304,81.97117419597325,233.3682794660785,17,257.453807981288,18,233.79052393878715,0.04121468414434239,0.20940127820869753,63,1169.31938131005,241,179,240.63599292481288,504.4306944239185,62,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,368.7772624873328,mod year
2009,150,290,32.7783281562633,65.1603096708438,44,175.140719143655,45,71.75141618609294,0.05080646883653707,0.1221315124726921,54,807.806407548099,236,92,400.3160094092828,557.286368707981,144,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,256.4483485518482,dry year
2010,103,326,77.1893005953099,308.5552928177029,5,66.7131985694627,60,33.184253083835955,0.03817035085595975,0.24591198401707529,78,2064.24241218492,248,173,174.46434681381237,530.915815715795,75,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,403.80606501828436,mod year
2011,120,333,86.1135069475408,122.753274832456,9,392.518944627705,39,313.2604845433451,0.038903572239261316,0.156085749288983,68,1391.30516940679,265,201,517.6000364028387,960.041110090054,64,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,649.4245524411093,wet year
2012,171,310,54.95934732011895,521.6128779556016,NA,NA,NA,5.916222387971999,0.04003531319446198,0.13040616359285725,81,1286.71604247131,229,141,198.33073637719832,489.7354809013895,88,NA,183,NA,NA,1,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,NA,361.69658773967234,mod year
2013,191,269,40.25696071027175,62.617477090674804,50,147.641694967263,52,91.92803617474594,0.05505384594678973,0.1858551809422655,48,652.087978527642,221,105,370.347765339864,465.5729937978555,116,NA,66,NA,NA,1,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,NA,288.95427951092813,dry year
2014,243,246,10.71608051403855,637.2144545493882,NA,NA,NA,0,0.04016631501086426,0.1640769175668236,66,587.736031388601,180,85,70.1469490722119,317.65527424512845,95,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,134.78067208627996,dry year
2015,277,208,33.14200627878415,284.24880525563344,53,208.12020765299,54,197.3228623275756,0.03158939912811707,0.365268135520343,78,6150.36598582362,130,6,500.6899392990474,860.179938534569,124,130,130,130,1,5,2,6061.9825305736795,2100.16384541421,3728.922504338952,1,1,1,331.8004671463947,mod year
2016,131,303,46.4791656795755,514.3151552048105,41,263.605823211098,71,230.20024689790162,0.04179941309597876,0.1343277054406923,108,1863.36122482393,195,75,951.643617496492,1305.454008742365,120,NA,110,NA,NA,10,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,5,NA,541.5960316821819,wet year
2017,108,306,69.0978745780337,85.1240512950661,17,218.60667723118,18,166.48043270262764,0.0488747976765517,0.23383483063779947,89,2195.66447309377,217,148,781.9345393415124,1443.48250780014,69,133,89.5,132,1,31,3,6061.9825305736795,2100.16384541421,3728.922504338952,1,6,1,955.7206112242936,wet year
2018,172,269,23.5512891356566,60.86628489362159,1,136.434336142382,44,66.61012184217964,0.057849644479739795,0.19925942561471663,51,442.667794665294,218,169,195.3497456526104,337.9900745119845,49,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,218.1486795273552,dry year
2019,172,307,60.0333230805181,162.31748787547997,NA,NA,NA,0,0.04049479619143351,0.1724087376097218,86,1462.06268209083,221,145,204.69280479809748,758.275502868653,76,NA,191,NA,NA,2,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,NA,480.62792469182943,mod year
2020,171,270,22.209972285785398,45.975128923529205,3,179.060123973944,75,118.92731898667695,0.0617141616163222,0.24589717962462604,39,373.376829789519,231,117,162.7445370230471,240.6990872365565,114,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,138.78748809305117,dry year
2021,207,255,13.10486839237375,193.48153070478003,NA,NA,NA,0,0.07082037684556733,0.1295909236930712,37,321.857627624481,218,142,80.62034895382344,248.620543026987,76,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,119.9029266201289,dry year
2022,150,291,37.7952384398115,54.1188153340631,36,171.745949656751,37,158.3936004531719,0.04327002018551603,0.13597192278766732,60,313.565707082746,231,134,217.699512926951,262.09726157648703,97,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,161.653014229993,dry year
2023,137,306,56.8038315476082,92.14584346934329,NA,NA,NA,0,0.046076857730487863,0.17621110742252677,64,1633.96610082763,242,166,347.0181578937844,654.747410000841,76,NA,NA,NA,NA,NA,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,NA,NA,446.9165964798132,mod year
2024,183,305,49.900229061302895,1212.5621866722806,NA,NA,NA,17.730752327756505,0.04894148451463197,0.11360614798992329,75,1678.67254789534,230,152,385.60794690684304,868.027070030972,78,NA,120,NA,NA,1,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,1,NA,493.604851315818,wet year
2025,NA,307,59.2596416768951,64.87842260545638,51,650.099362229087,54,597.669711986293,0.03649961780947712,0.13320072315513667,108,1832.39181526537,199,76,1084.082659061162,1309.00372541703,123,NA,90,NA,NA,14,NA,6061.9825305736795,2100.16384541421,3728.922504338952,NA,3,NA,709.6969751325112,wet year
