Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2001,303,252,10.47221536883055,684.601211252082,NA,NA,NA,0,0.08278173024393867,0.16817464780140645,24,277.908671984115,228,89,157.7227423613995,199.78192026174747,139,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,99.75780331646757,dry year
2002,157,284,9.57977777112285,28.611666051704404,67,47.8232075628182,68,37.043847784643496,0.04996704125078706,0.16248266167220435,87,1301.43477866829,197,7,787.9948181846557,887.7557884605505,190,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,296.2187964548069,dry year
2003,160,305,80.6071084061952,407.976570741789,NA,NA,NA,0,0.05281845210206477,0.2467450328841669,63,1502.53790890025,242,166,773.7325608416861,1070.68061223007,76,NA,97.5,NA,NA,7,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,4,NA,639.753085041435,wet year
2004,294,285,75.9461037486037,814.1035603360148,11,549.626805505291,67,468.3136265242039,0.04657328104752759,0.15495654539994266,89,1027.29262026158,196,96,590.7021037101554,922.287687649059,100,NA,141,NA,NA,1,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,426.3862803607639,mod year
2005,138,305,14.3239975170862,632.6010592943936,69,1129.56352734206,70,1044.3576972518977,0.05293169444277644,0.21010168748477723,74,1481.24529026277,231,17,970.9138665347141,1116.29181370299,214,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,409.42579390981393,mod year
2006,276,160,213.003220579079,1346.274554952402,35,73.8988217773594,36,59.4301017721218,0.040853008378118685,0.11915241622214548,35,3406.1222939249,125,47,1740.798506134882,2377.1448697698997,78,92,92,89,2,44,6,5787.024987575276,2068.90423431165,3597.433819695358,1,4,1,889.5271530915625,wet year
2007,142,270,10.3397767850486,40.8258278781436,1,427.778370912305,47,209.89294465791,0.055531394134449234,0.20798893096035834,94,978.978068786022,176,105,402.237747331455,635.9792586818701,71,NA,74,74,NA,3,2,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,1,366.7265721335357,mod year
2008,216,293,25.6980795813967,227.79947573947203,18,47.1950397531049,19,36.7969561643193,0.06736695829475786,0.2307025932004301,52,1170.53753294604,241,194,186.03276295515758,492.730381272095,47,NA,230,NA,NA,1,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,1,NA,360.82925756074144,mod year
2009,257,286,15.98226166183715,505.19416972535333,44,140.238387902608,45,111.4769849661863,0.0589184556252668,0.13553835440364836,50,808.577321818689,236,92,409.2425197982788,563.913182275178,144,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,246.64418588532223,dry year
2010,159,313,97.37495974895594,860.5224335793164,71,55.3809549843696,72,38.7954944945374,0.05853655178901984,0.26939801544527187,65,2068.41600086898,248,70,577.665833444864,930.436342637013,178,NA,NA,NA,NA,NA,NA,5787.024987575276,2068.90423431165,3597.433819695358,NA,NA,NA,392.75622472697984,mod year
