Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,FA_Dif_num,SP_ROC,SP_ROC_Max,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5,Mean_Ann_Flow,WY_Cat
2005,115,308,79.06914649403615,171.62029443187652,15,1267.58350428408,70,1202.7848143484675,0.040945198178401684,0.13664033647716084,77,1480.81624158569,231,117,596.2022159138294,757.748848376496,114,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,428.1707776326977,mod year
2006,276,160,211.937163163559,1346.774911462392,5,123.098042441408,36,43.187062141713696,0.04070458773425161,0.11879117515278567,35,3389.85424934413,125,67,568.9915989366692,2086.225996611305,58,92,92.5,89,2,40,6,6062.894008662546,2099.56157502678,3722.15999089485,1,4,1,917.0129181816942,wet year
2007,158,269,50.1809847494033,126.45047274924642,1,445.443511123373,47,232.403116135243,0.055356429343898804,0.20853457433886877,93,984.149950781407,176,105,387.222474204671,617.7126246790615,71,NA,74,75,NA,3,1,6062.894008662546,2099.56157502678,3722.15999089485,NA,1,1,371.3340891079363,mod year
2008,141,311,69.5543473010201,153.5684291908804,10,282.936336074173,18,232.61621194646358,0.036514035884237045,0.16811816400610408,70,1169.48328387221,241,179,234.2002958761233,501.589886985726,62,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,375.35088243984416,mod year
2009,142,299,54.2609200816674,70.505877699041,14,244.436122876849,44,174.60970958466544,0.04569350390069249,0.12217115589030768,63,807.86914830444,236,149,216.35684807047159,410.11807420588,87,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,264.5358536231968,dry year
2010,124,305,99.1249588498023,309.68276382841907,NA,NA,NA,26.096050942991297,0.04464064129368451,0.16574300652489501,57,2064.59617195439,248,172,236.7519309639706,531.675224108268,76,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,412.113604031305,mod year
2011,109,344,104.496922547731,129.4939168897739,12,426.7212606965,39,325.3892925369065,0.028975063458043595,0.10835567553093832,79,1391.65435134909,265,201,519.1953560370656,958.60545035317,64,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,661.9139635350472,wet year
2012,226,309,94.6780575341444,518.8468117206962,NA,NA,NA,40.54295412750673,0.04379809079032013,0.1304620213263392,80,1286.37278718027,229,141,189.4955781643738,467.029519434487,88,NA,183,NA,NA,1,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,1,NA,366.2480469641022,mod year
2013,205,269,52.482440356053104,69.52053064645385,5,1689.18544625077,64,1570.288418583001,0.055532141958761494,0.18540544002978926,48,652.428290929792,221,51,456.5158485707301,570.341718702953,170,NA,66,NA,NA,1,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,1,NA,294.1073167687738,dry year
2014,229,245,32.56634819041565,596.9111864604884,NA,NA,NA,0,0.039298830452861276,0.16389074841835286,65,583.309640373616,180,71,75.57812328600957,365.6839363264005,109,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,136.5936626321371,dry year
2015,277,208,45.3400224357725,288.0764307821271,24,248.158979514944,54,214.9597663371481,0.03159648758942985,0.36530625491936075,78,6152.06713909979,130,21,430.9902235048901,557.6092077073055,109,130,130,130,1,5,2,6062.894008662546,2099.56157502678,3722.15999089485,1,1,1,339.3899722473169,mod year
2016,122,312,68.5098158915764,528.2734570855437,40,261.554384409287,71,216.1118717803377,0.039231654989295595,0.13428063588886,117,1864.32481657034,195,75,953.1614533184735,1307.5268652355899,120,NA,110,NA,NA,10,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,5,NA,547.4028340972865,wet year
2017,107,307,91.2508610902091,109.9499203263714,17,221.678444224931,18,152.1730980677155,0.049123374900611444,0.14678036926265492,90,2196.01578045583,217,148,782.9593350022922,1443.95541369647,69,133,89.5,132,1,31,3,6062.894008662546,2099.56157502678,3722.15999089485,1,6,1,964.839283325441,wet year
2018,173,268,45.2598205386433,63.81238521793018,2,162.951281507801,45,71.22817871493352,0.05786978018815813,0.1986035732790088,59,582.631263609447,209,160,195.470064847687,323.864260942838,49,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,224.34108596438415,dry year
2019,172,308,73.9089992681276,159.0870264154372,NA,NA,NA,0,0.04048747501560846,0.17236807844918536,87,1462.48457791295,221,145,216.478523038113,758.883434229855,76,NA,191,NA,NA,2,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,1,NA,486.2354597097773,mod year
2020,171,270,42.742806494994355,52.13961709744629,38,174.278391386707,69,100.13621109063774,0.06574065911689882,0.2466899790623203,39,373.627821426305,231,116,163.80722564824998,239.308470049176,115,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,145.38115103419509,dry year
2021,206,255,39.4097530668677,192.86419803975622,NA,NA,NA,11.976973319542296,0.07097618439390549,0.1295980389446012,37,322.343972713443,218,142,75.16396072193328,249.133631618798,76,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,123.92853931742269,dry year
2022,148,293,51.3808659501597,56.33242366347063,8,203.07139154898601,36,163.26944192688188,0.038765894439549246,0.13763671510840084,62,300.69299195524,231,135,213.601082764174,261.030386691829,96,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,164.80951228399658,dry year
2023,145,309,77.5416890603004,168.4897268830285,NA,NA,NA,0,0.04407725360419309,0.13380402346428055,67,1628.4654736184,242,166,347.9859301773738,655.37134332042,76,NA,NA,NA,NA,NA,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,NA,NA,452.15733478423016,mod year
2024,135,312,65.59671557016509,347.2562159426035,5,191.06374270004,68,113.0358229964572,0.04742546465189801,0.10899529772311928,82,1671.78385808979,230,141,508.3719256801922,895.0993794046744,89,NA,120,NA,NA,1,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,1,NA,497.93699363365687,mod year
2025,NA,312,84.509669284896,88.38447913003455,20,118.876987411851,49,53.24211238232411,0.03300157862427894,0.13312850542534094,113,1834.22233303263,199,117,700.0676660328567,1292.5334185347901,82,NA,90,NA,NA,14,NA,6062.894008662546,2099.56157502678,3722.15999089485,NA,3,NA,720.0147368409746,wet year
